"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.095591125E0,-7.765853882E0,5.159201622E0,1.404637909E1
6.115445125E0,-6.066909790E0,5.447294235E0,1.515735626E1
6.135298125E0,-3.835052490E0,5.481377602E0,1.716596222E1
6.155152125E0,-1.919372559E0,4.575655937E0,1.839639282E1
6.175005125E0,-7.209014893E-1,3.691966057E0,1.953315353E1
6.194858125E0,5.635681152E-1,3.896200180E0,1.902867508E1
6.214712125E0,2.694122314E0,4.757199287E0,1.802796173E1
6.234565125E0,4.166107178E0,5.640871048E0,1.748104858E1
6.254419125E0,5.109420776E0,6.180942535E0,1.611481857E1
6.274272125E0,5.454559326E0,7.662672997E0,1.564365005E1
6.294125125E0,6.244842529E0,7.966958046E0,1.428122711E1
6.313979125E0,6.493377686E0,8.967381477E0,1.300166321E1
6.333832125E0,6.589126587E0,9.851623535E0,1.091801453E1
6.353686125E0,5.965866089E0,1.028888512E1,9.342185974E0
6.373539125E0,5.679840088E0,1.029087067E1,8.371707916E0
6.393393125E0,5.446029663E0,1.042715836E1,7.969799042E0
6.413246125E0,4.915695190E0,1.065353584E1,7.819904327E0
6.433099125E0,4.448059082E0,1.059954834E1,7.893005371E0
6.452953125E0,3.534042358E0,1.062692451E1,7.217346191E0
6.472806125E0,2.283981323E0,1.052365685E1,6.671966553E0
6.492660125E0,1.279251099E0,1.057401466E1,6.595687866E0
6.512513125E0,5.345001221E-1,1.039870834E1,5.903991699E0
6.532367125E0,-2.437286377E-1,1.044111061E1,5.319110870E0
6.552220125E0,-9.656372070E-1,1.025617790E1,5.153076172E0
6.572073125E0,-1.077392578E0,1.058822060E1,5.382595062E0
6.591927125E0,-1.781066895E0,1.049598503E1,5.602924347E0
6.611780125E0,-1.640274048E0,1.054875374E1,5.528865814E0
6.631634125E0,-1.789337158E0,1.048527527E1,5.800083160E0
6.651487125E0,-2.350753784E0,1.020149326E1,5.571685791E0
6.671340125E0,-2.776473999E0,1.034091759E1,5.499546051E0
6.691194125E0,-2.764175415E0,1.015762329E1,5.354824066E0
6.711047125E0,-2.526901245E0,1.020318127E1,4.839103699E0
6.730901125E0,-2.792160034E0,1.021055222E1,5.032917023E0
6.750754125E0,-2.793014526E0,9.825837135E0,5.205932617E0
6.770608125E0,-2.712524414E0,1.031428432E1,5.366725922E0
6.790461125E0,-3.072235107E0,1.015720749E1,5.483921051E0
6.810315125E0,-2.692840576E0,1.022982025E1,5.502616882E0
6.830168417E0,-2.993759155E0,1.026993847E1,5.731288910E0
6.850021417E0,-2.966735840E0,1.037113190E1,6.021274567E0
