"Time (s)","X (hPa)"
5.458652840E2,1.018421783E3
5.469305970E2,1.018416672E3
5.479958550E2,1.018413315E3
5.490611060E2,1.018412094E3
5.501263470E2,1.018410568E3
5.511915950E2,1.018410568E3
5.522568430E2,1.018412933E3
5.533220830E2,1.018416443E3
5.543874270E2,1.018416977E3
5.554527400E2,1.018417511E3
5.565180470E2,1.018418808E3
5.575833970E2,1.018418808E3
5.586487650E2,1.018418427E3
5.597141760E2,1.018418350E3
5.607795240E2,1.018417816E3
5.618448600E2,1.018414841E3
5.629102000E2,1.018404236E3
5.639755650E2,1.018387222E3
5.650409070E2,1.018360519E3
5.661063240E2,1.018335037E3
5.671716990E2,1.018309326E3
5.682370900E2,1.018291855E3
5.693025030E2,1.018279572E3
5.703679010E2,1.018278427E3
5.714333120E2,1.018267517E3
5.724987340E2,1.018255463E3
5.735641160E2,1.018241119E3
5.746294340E2,1.018219452E3
5.756947490E2,1.018186417E3
5.767601170E2,1.018161926E3
5.778255070E2,1.018134384E3
5.788908630E2,1.018079453E3
5.799562450E2,1.018026199E3
5.810215300E2,1.017983627E3
5.820868060E2,1.017943268E3
5.831521370E2,1.017897797E3
5.842175070E2,1.017878799E3
5.852829090E2,1.017870789E3
5.863483050E2,1.017857590E3
5.874137090E2,1.017849121E3
5.884790880E2,1.017840729E3
5.895444360E2,1.017832336E3
5.906098440E2,1.017827835E3
5.916752020E2,1.017820587E3
5.927405520E2,1.017802429E3
5.938059380E2,1.017787247E3
5.948713030E2,1.017769623E3
5.959366780E2,1.017733841E3
5.970020430E2,1.017716370E3
5.980674330E2,1.017691956E3
5.991328220E2,1.017655029E3
6.001982220E2,1.017626801E3
6.012636020E2,1.017621994E3
6.023289990E2,1.017604294E3
6.033943670E2,1.017578278E3
6.044597350E2,1.017556305E3
6.055251090E2,1.017538834E3
6.065904570E2,1.017515259E3
6.076558610E2,1.017502823E3
6.087212690E2,1.017502823E3
6.097867070E2,1.017542191E3
6.108521160E2,1.017579117E3
6.119174550E2,1.017619705E3
6.129828610E2,1.017651749E3
6.140483430E2,1.017676163E3
6.151137770E2,1.017689743E3
6.161791700E2,1.017689819E3
6.172445400E2,1.017689819E3
6.183099340E2,1.017678833E3
6.193753420E2,1.017669830E3
6.204407370E2,1.017658005E3
6.215061370E2,1.017658005E3
6.225715320E2,1.017658157E3
6.236369710E2,1.017662201E3
6.247023920E2,1.017668152E3
6.257677990E2,1.017671890E3
6.268331710E2,1.017678680E3
6.278985680E2,1.017678680E3
6.289638820E2,1.017665787E3
6.300292360E2,1.017652893E3
6.310945890E2,1.017645569E3
6.321599850E2,1.017610245E3
6.332253230E2,1.017569580E3
6.342906670E2,1.017534485E3
6.353560830E2,1.017488785E3
6.364214210E2,1.017445374E3
6.374867330E2,1.017424774E3
6.385520560E2,1.017413864E3
6.396174050E2,1.017413864E3
6.406827630E2,1.017437744E3
6.417480820E2,1.017462845E3
6.428134030E2,1.017469406E3
6.438787130E2,1.017490005E3
6.449440340E2,1.017516174E3
6.460093490E2,1.017516174E3
6.470747170E2,1.017514420E3
6.481400870E2,1.017512741E3
6.492054340E2,1.017507706E3
6.502707660E2,1.017507324E3
6.513361380E2,1.017492142E3
6.524014120E2,1.017491684E3
6.534666870E2,1.017490692E3
6.545319880E2,1.017491684E3
6.555973400E2,1.017498322E3
6.566627290E2,1.017539520E3
6.577280920E2,1.017614594E3
6.587934190E2,1.017677612E3
6.598587200E2,1.017753220E3
6.609240310E2,1.017852478E3
6.619893350E2,1.017943497E3
6.630546730E2,1.018021927E3
6.641200870E2,1.018092346E3
6.651854690E2,1.018162842E3
6.662508380E2,1.018216553E3
6.673162350E2,1.018259048E3
6.683815610E2,1.018297348E3
6.694469450E2,1.018335648E3
6.705123420E2,1.018362808E3
6.715777010E2,1.018376541E3
6.726430310E2,1.018385086E3
6.737083510E2,1.018391876E3
6.747737560E2,1.018393173E3
6.758391560E2,1.018393631E3
6.769045100E2,1.018393631E3
6.779698460E2,1.018395081E3
6.790351480E2,1.018397980E3
6.801004850E2,1.018397980E3
6.811658430E2,1.018398209E3
6.822312120E2,1.018397751E3
6.832965740E2,1.018397751E3
6.843619720E2,1.018395233E3
6.854273060E2,1.018395233E3
6.864925790E2,1.018395233E3
6.875578880E2,1.018396072E3
6.886232470E2,1.018396072E3
6.896886250E2,1.018396072E3
6.907539990E2,1.018395920E3
6.918193120E2,1.018395920E3
6.928846920E2,1.018392487E3
6.939500790E2,1.018391495E3
6.950154690E2,1.018391190E3
6.960808080E2,1.018386230E3
6.971461410E2,1.018380585E3
6.982115020E2,1.018375702E3
6.992768720E2,1.018371887E3
7.003422390E2,1.018368530E3
7.014076130E2,1.018363495E3
7.024729300E2,1.018358765E3
7.035382810E2,1.018347092E3
7.046037090E2,1.018333282E3
7.056691070E2,1.018317947E3
7.067344970E2,1.018290787E3
7.077998740E2,1.018252869E3
