"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.914999015E2,8.208181000E0,2.380200348E0,3.056044922E0
8.915197575E2,8.356971588E0,2.414479065E0,2.695893860E0
8.915396145E2,8.895401917E0,2.470612335E0,2.608475647E0
8.915594705E2,9.105714569E0,2.434986420E0,2.662213898E0
8.915793265E2,9.038354645E0,2.291285248E0,2.674787750E0
8.915991835E2,9.178463287E0,2.569706268E0,2.558928680E0
8.916190395E2,9.177116089E0,2.453098755E0,2.771786041E0
8.916388955E2,8.667126617E0,2.517015839E0,2.816393280E0
8.916587525E2,8.618028717E0,2.276915131E0,2.878214722E0
8.916786081E2,9.499096527E0,2.596799927E0,2.565814362E0
8.916984651E2,9.194629669E0,2.516566772E0,2.669548645E0
8.917183211E2,8.788524170E0,2.436183929E0,2.951861572E0
8.917381771E2,9.234895935E0,2.369123383E0,2.806364136E0
8.917580341E2,9.451645203E0,2.399959259E0,2.668201447E0
8.917778901E2,9.031468964E0,2.359243927E0,2.957250366E0
8.917977471E2,9.167386322E0,2.348616028E0,2.848875732E0
8.918176031E2,9.234446869E0,2.385140076E0,2.882705383E0
8.918374591E2,9.311835938E0,2.318678284E0,2.824775848E0
8.918573161E2,8.551417236E0,2.219584351E0,2.741997986E0
8.918771721E2,8.873397675E0,2.386636963E0,2.966381378E0
8.918970281E2,8.778794403E0,2.349214783E0,2.941383362E0
8.919168851E2,9.010662231E0,2.511776733E0,3.159030762E0
8.919367411E2,8.521479492E0,2.614612885E0,3.129691772E0
8.919565981E2,9.143136749E0,2.853067017E0,2.688858490E0
8.919764541E2,9.214837646E0,2.568658447E0,3.305875397E0
8.919963101E2,8.983119507E0,2.683619385E0,3.312012634E0
8.920161671E2,8.643026733E0,2.751877441E0,3.198099518E0
8.920360231E2,9.131760406E0,2.675087128E0,3.117716675E0
8.920558801E2,9.667346649E0,2.794389038E0,3.498375092E0
8.920757361E2,9.430838470E0,2.507286072E0,3.691323853E0
8.920955921E2,8.716972961E0,2.835104370E0,3.589984589E0
8.921154491E2,9.314829712E0,3.087778931E0,2.685116272E0
8.921353051E2,8.970545654E0,2.984942780E0,3.363056488E0
8.921551611E2,9.511969757E0,2.980152740E0,3.629352722E0
8.921750181E2,9.290580139E0,2.808010712E0,3.623963928E0
8.921948741E2,8.664881287E0,3.121309204E0,3.287613373E0
8.922147311E2,8.847651215E0,3.229833527E0,2.964884491E0
8.922345871E2,9.071286163E0,2.930007019E0,3.112178192E0
8.922544431E2,8.443042603E0,2.408192139E0,3.146905975E0
8.922743001E2,8.330776062E0,2.773282928E0,3.005300446E0
8.922941561E2,7.949069824E0,2.571801910E0,2.628234558E0
8.923140131E2,8.703051910E0,3.125949554E0,2.273921356E0
8.923338691E2,8.398884430E0,2.669548645E0,2.537822571E0
8.923537251E2,8.074508972E0,2.358345795E0,3.090024261E0
8.923735821E2,8.080346832E0,2.568957825E0,2.781964874E0
8.923934381E2,8.486901398E0,2.905907135E0,2.806962891E0
8.924132941E2,8.841963043E0,2.846031647E0,3.035687256E0
8.924331511E2,9.073830872E0,2.731669464E0,3.292852478E0
8.924530071E2,8.875044250E0,2.935695190E0,3.265459442E0
8.924728641E2,9.164242859E0,3.027604065E0,3.076252899E0
8.924927201E2,8.927734680E0,2.936743011E0,3.112477570E0
8.925125761E2,8.796457672E0,2.868784332E0,2.921923828E0
8.925324331E2,8.947942657E0,2.957699432E0,2.657274170E0
8.925522891E2,9.310638428E0,3.098406830E0,2.722837830E0
8.925721461E2,9.140442352E0,3.135679321E0,2.897374878E0
8.925920021E2,8.977581024E0,3.038231964E0,2.963836670E0
8.926118581E2,9.036259003E0,2.856509857E0,2.722239075E0
8.926317151E2,9.166338501E0,3.062331848E0,2.736908569E0
8.926515711E2,8.766220551E0,2.795586548E0,2.750380554E0
8.926714281E2,9.015901337E0,3.045866089E0,2.681673431E0
8.926912847E2,9.103768616E0,2.996019745E0,2.677631836E0
8.927111407E2,8.988807678E0,2.966531067E0,2.951861572E0
8.927309977E2,8.669671326E0,2.816842346E0,3.112926636E0
8.927508537E2,8.707392883E0,3.111280060E0,2.672093353E0
8.927707097E2,8.873846741E0,3.039429474E0,2.411634979E0
8.927905667E2,8.939709778E0,2.904110870E0,2.680026855E0
8.928104227E2,8.761280823E0,2.792143707E0,2.603835297E0
8.928302797E2,8.852291565E0,3.122357025E0,2.368973694E0
8.928501357E2,9.090146942E0,3.310665436E0,2.205513611E0
8.928699917E2,9.289682007E0,3.203488312E0,2.338586884E0
8.928898487E2,8.746162262E0,2.864593048E0,2.517315216E0
8.929097047E2,8.639883270E0,2.932102661E0,2.123184814E0
8.929295617E2,8.836574249E0,3.076402588E0,1.864522705E0
8.929494177E2,8.790021057E0,3.018622742E0,2.043550415E0
8.929692737E2,9.036109314E0,3.068768463E0,2.440375214E0
8.929891307E2,9.027577057E0,3.095413055E0,2.306403809E0
8.930089867E2,8.979227600E0,3.292403412E0,2.270029449E0
8.930288427E2,8.987759857E0,3.361110535E0,2.123783569E0
8.930486997E2,9.213041382E0,3.121907959E0,2.303260345E0
8.930685557E2,9.041797485E0,2.975362701E0,2.201621704E0
8.930884127E2,8.979976044E0,3.165317688E0,2.095791779E0
8.931082687E2,8.751101990E0,3.157084808E0,2.034569092E0
8.931281247E2,9.125473480E0,3.221151581E0,2.062860260E0
8.931479817E2,8.904532928E0,3.025807800E0,2.302811279E0
8.931678377E2,8.673862610E0,2.890788574E0,2.324516144E0
8.931876947E2,9.067394257E0,3.179538116E0,2.067201233E0
8.932075507E2,9.152267761E0,3.206482086E0,2.216590576E0
8.932274067E2,9.186396790E0,2.970872040E0,2.272274780E0
8.932472637E2,8.985963593E0,3.090772705E0,2.393223267E0
8.932671197E2,8.862171021E0,3.030148773E0,2.213297424E0
8.932869757E2,8.820557556E0,3.088227997E0,2.473007355E0
8.933068327E2,9.149423676E0,3.065325623E0,2.489473114E0
8.933266887E2,9.151818695E0,3.021167450E0,2.381248169E0
8.933465457E2,9.262738037E0,2.879412231E0,2.337988129E0
8.933664017E2,8.676257629E0,2.827619934E0,2.289339294E0
8.933862577E2,8.887618103E0,3.111579437E0,1.982627106E0
8.934061147E2,8.772507477E0,2.947221222E0,1.938319244E0
8.934259707E2,8.778944092E0,2.993924103E0,2.104922791E0
8.934458277E2,8.993298340E0,3.228486328E0,2.128423920E0
8.934656837E2,9.027577057E0,3.082390137E0,2.306104431E0
8.934855397E2,9.155111847E0,3.137475586E0,2.218686218E0
8.935053967E2,9.007069702E0,2.962938538E0,2.258653107E0
8.935252527E2,9.030421143E0,2.767295380E0,2.060016174E0
8.935451097E2,8.785380707E0,2.831062775E0,2.097138977E0
8.935649657E2,8.879534912E0,2.946472778E0,2.049987030E0
8.935848217E2,8.694819031E0,2.919379120E0,2.224524078E0
8.936046787E2,8.939111023E0,3.039279785E0,1.986968079E0
8.936245347E2,9.011410675E0,2.925216980E0,2.071841583E0
8.936443907E2,8.907077637E0,2.931054840E0,2.127226410E0
8.936642477E2,9.130712585E0,3.038381653E0,1.889820099E0
8.936841038E2,8.952283630E0,2.893932037E0,1.875000916E0
8.937039608E2,9.119785309E0,2.856210480E0,2.017803955E0
8.937238168E2,9.030570831E0,2.948269043E0,2.122885437E0
8.937436728E2,8.656049652E0,2.825075226E0,2.104623413E0
8.937635298E2,8.824748840E0,2.941533051E0,1.852846985E0
8.937833858E2,8.926387482E0,2.755170593E0,1.989363098E0
8.938032428E2,9.190139008E0,2.789598999E0,1.887724457E0
8.938230988E2,9.035959625E0,2.791694641E0,1.872605896E0
8.938429548E2,9.200467529E0,3.036884766E0,1.586550751E0
8.938628118E2,9.041348419E0,2.812052307E0,1.734892273E0
8.938826678E2,8.885522461E0,2.910098419E0,1.929487610E0
8.939025238E2,8.704399109E0,2.855761414E0,1.678459625E0
8.939223808E2,8.781039734E0,2.988834686E0,1.609602814E0
8.939422368E2,8.876840515E0,2.901266785E0,1.457519073E0
8.939620938E2,9.293124847E0,2.770738220E0,1.769919434E0
8.939819498E2,9.250613251E0,2.664010162E0,1.894909515E0
8.940018058E2,9.285939789E0,2.880310364E0,1.858834534E0
8.940216628E2,8.974287872E0,2.770289154E0,1.906285858E0
8.940415188E2,9.066795502E0,2.909050598E0,1.888173523E0
8.940613758E2,8.953630829E0,2.937042389E0,1.722468109E0
8.940812318E2,8.938063202E0,2.782114563E0,1.689386902E0
8.941010878E2,9.063202972E0,2.815195770E0,1.788780212E0
8.941209448E2,9.234446869E0,2.752326508E0,1.812431030E0
8.941408008E2,9.290430450E0,2.893482971E0,1.864522705E0
8.941606568E2,9.240733795E0,2.747985535E0,1.927541656E0
8.941805138E2,9.198371887E0,2.827769623E0,2.063459015E0
8.942003698E2,9.211544495E0,2.834954681E0,1.939217377E0
8.942202268E2,8.979377289E0,2.883453827E0,2.077679443E0
8.942400828E2,9.067993011E0,2.927911377E0,1.961071930E0
8.942599388E2,9.392518158E0,2.807861023E0,1.946402435E0
8.942797958E2,9.433383179E0,2.813549194E0,1.999990997E0
8.942996518E2,9.434431000E0,2.771636353E0,1.970202942E0
8.943195088E2,9.214538269E0,2.727029114E0,1.948797455E0
8.943393648E2,8.994046783E0,2.807561646E0,1.826202393E0
8.943592208E2,9.184151459E0,2.849025421E0,1.798060913E0
8.943790778E2,9.056916046E0,2.785557404E0,1.979333954E0
8.943989338E2,8.915609894E0,2.711910553E0,1.972298584E0
8.944187908E2,9.096882935E0,2.871478729E0,1.920057220E0
8.944386468E2,9.248667297E0,2.726280670E0,1.985471191E0
8.944585028E2,9.197324066E0,2.793939972E0,1.964065704E0
8.944783598E2,9.102870483E0,2.725232849E0,1.838776245E0
8.944982158E2,8.983718262E0,2.746488647E0,1.894909515E0
8.945180718E2,9.107510834E0,2.809956665E0,1.703757019E0
8.945379288E2,9.003626862E0,2.745440826E0,1.903292084E0
8.945577848E2,9.066795502E0,2.793939972E0,1.835932159E0
8.945776418E2,9.147777100E0,2.711012421E0,1.843566284E0
8.945974978E2,8.957373047E0,2.632725220E0,1.919159088E0
8.946173538E2,9.122330017E0,2.736908569E0,1.830693054E0
8.946372108E2,9.153465271E0,2.753224640E0,1.959724731E0
8.946570668E2,9.282796326E0,2.658920746E0,1.900298309E0
8.946769238E2,9.020242310E0,2.763104095E0,1.899849243E0
8.946967793E2,9.005423126E0,2.612517242E0,1.763632507E0
8.947166353E2,9.144633636E0,2.585124207E0,1.844314728E0
8.947364923E2,9.265432434E0,2.536325684E0,1.938319244E0
8.947563483E2,9.088051300E0,2.528392181E0,1.951042786E0
8.947762043E2,9.127718811E0,2.516117706E0,1.771715698E0
8.947960613E2,8.895850983E0,2.525398407E0,1.571132813E0
8.948159173E2,8.792266388E0,2.495161285E0,1.549427948E0
8.948357743E2,9.068891144E0,2.569556580E0,1.464554443E0
8.948556303E2,9.052874451E0,2.534080353E0,1.730251923E0
8.948754863E2,9.137897644E0,2.564018097E0,1.771266632E0
8.948953433E2,9.244775391E0,2.511477356E0,1.936672668E0
8.949151993E2,9.250164185E0,2.557431793E0,1.869163055E0
8.949350563E2,9.508227539E0,2.364333344E0,1.803000641E0
8.949549123E2,9.027726746E0,2.447111206E0,2.046993256E0
