"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.695642616E2,5.201056456E1,5.183814962E0,1.084290191E0,1.685021352E1,7.212419891E1,1.344036720E1,3.000000000E0
1.705642963E2,5.201060792E1,5.184004075E0,8.064526450E-1,1.588241004E1,7.158992767E1,1.327099365E1,3.000000000E0
1.715643291E2,5.201063567E1,5.184125172E0,6.712665018E-1,1.418221153E1,7.158992767E1,1.315011123E1,3.000000000E0
1.725643589E2,5.201067329E1,5.184247773E0,1.382779043E0,1.283921633E1,7.154544067E1,1.049594227E1,3.000000000E0
1.735643860E2,5.201068628E1,5.184311196E0,2.159030042E0,1.076544152E1,7.231716919E1,8.345385575E0,3.000000000E0
1.745644108E2,5.201069305E1,5.184361873E0,1.374399933E0,8.294619917E0,7.231716919E1,7.251197686E0,3.000000000E0
1.755644347E2,5.201068757E1,5.184383274E0,1.910480687E0,5.774181164E0,7.231716919E1,7.565710108E0,3.000000000E0
1.765644551E2,5.201068962E1,5.184397853E0,2.712199222E0,5.554827043E0,7.231716919E1,8.394711874E0,3.000000000E0
1.775644757E2,5.201069296E1,5.184455606E0,3.543710059E0,6.087596037E0,7.297175598E1,8.945332363E0,3.000000000E0
1.785644924E2,5.201070533E1,5.184496847E0,4.347964084E0,6.366427197E0,7.297175598E1,9.734021692E0,3.000000000E0
1.795645084E2,5.201072147E1,5.184568859E0,5.553127149E0,6.628521240E0,7.297175598E1,1.069991195E1,3.000000000E0
1.805645225E2,5.201073108E1,5.184667801E0,4.978337346E0,6.981217674E0,7.337169647E1,1.171426395E1,3.000000000E0
1.815645355E2,5.201076444E1,5.184824237E0,6.193835625E0,8.756897945E0,7.455890656E1,1.196878527E1,3.000000000E0
1.825645481E2,5.201079553E1,5.184988992E0,6.677082629E0,1.071557949E1,7.735839081E1,1.412605492E1,3.000000000E0
1.835645583E2,5.201084802E1,5.185178425E0,7.164116563E0,1.225923302E1,7.735839081E1,1.479305245E1,3.000000000E0
1.845645676E2,5.201087960E1,5.185347586E0,7.389150044E0,1.242448902E1,7.576994324E1,7.233143261E0,3.000000000E0
1.855645762E2,5.201089637E1,5.185539860E0,9.008442780E0,1.305501035E1,7.556101227E1,7.847381203E0,3.000000000E0
1.865645827E2,5.201093499E1,5.185789910E0,1.035178758E1,1.480307189E1,7.557158661E1,9.037817464E0,3.000000000E0
1.875645891E2,5.201095789E1,5.186028397E0,1.237215553E1,1.545625683E1,7.702246857E1,7.713002631E0,3.000000000E0
1.885645947E2,5.201098801E1,5.186310151E0,1.197578958E1,1.698822071E1,7.591247559E1,7.773554710E0,3.000000000E0
1.895645999E2,5.201102672E1,5.186572019E0,1.335366326E1,1.778041070E1,7.595149994E1,8.188067857E0,3.000000000E0
1.905646036E2,5.201108139E1,5.186865325E0,1.362385371E1,1.877168403E1,7.270889282E1,7.419715497E0,3.000000000E0
1.915646067E2,5.201114860E1,5.187174467E0,1.489290307E1,1.965902530E1,7.834764862E1,8.371497175E0,3.000000000E0
1.925646093E2,5.201119967E1,5.187476126E0,1.559610957E1,2.054393892E1,7.909255219E1,8.693719132E0,3.000000000E0
1.935646110E2,5.201122171E1,5.187779421E0,1.591880075E1,2.147063962E1,7.939744568E1,9.411946694E0,3.000000000E0
1.945646123E2,5.201126960E1,5.188093828E0,1.799328038E1,2.179378150E1,8.056991577E1,1.105497690E1,3.000000000E0
1.955646125E2,5.201129590E1,5.188415220E0,1.967976526E1,2.188284001E1,8.093895721E1,1.198409389E1,3.000000000E0
1.965646122E2,5.201132344E1,5.188732584E0,1.924867363E1,2.190539901E1,8.185980988E1,1.269844584E1,3.000000000E0
1.975646127E2,5.201135750E1,5.189074125E0,2.029278409E1,2.208891058E1,8.314369202E1,1.307898839E1,3.000000000E0
1.985646114E2,5.201138125E1,5.189376282E0,1.677170160E1,2.184513268E1,8.262261963E1,1.312153250E1,3.000000000E0
1.995646096E2,5.201138818E1,5.189658327E0,1.160319824E1,2.152400064E1,8.277960205E1,1.467007348E1,3.000000000E0
2.005646087E2,5.201141182E1,5.189976292E0,9.254056720E0,2.160470061E1,8.331559753E1,1.492638653E1,3.000000000E0
2.015646065E2,5.201143339E1,5.190296364E0,8.374348298E0,2.162926349E1,8.298925018E1,1.443131264E1,3.000000000E0
2.025646038E2,5.201146125E1,5.190604912E0,6.741972979E0,2.150013603E1,8.298925018E1,1.194275234E1,3.000000000E0
2.035646011E2,5.201148290E1,5.190926154E0,7.112765402E0,2.171118788E1,8.298925018E1,1.124813812E1,3.000000000E0
2.045645981E2,5.201151788E1,5.191246192E0,6.191361045E0,2.192653026E1,8.298925018E1,1.014654796E1,3.000000000E0
2.055645945E2,5.201153968E1,5.191584409E0,6.207180915E0,2.238997221E1,8.341057587E1,9.502720001E0,3.000000000E0
2.065645903E2,5.201155322E1,5.191900686E0,5.898979597E0,2.242436320E1,8.196805573E1,9.286507282E0,3.000000000E0
2.075645863E2,5.201158796E1,5.192214100E0,5.435395294E0,2.231289515E1,7.720461273E1,9.169564834E0,3.000000000E0
2.085645829E2,5.201163797E1,5.192528132E0,5.225557271E0,2.224376778E1,7.299266815E1,1.017216203E1,3.000000000E0
2.095645777E2,5.201169654E1,5.192820876E0,4.953994684E0,2.185301950E1,6.811258698E1,1.168619072E1,3.000000000E0
2.105645733E2,5.201178355E1,5.193110229E0,3.469752616E0,2.145892086E1,6.295555115E1,1.222035492E1,3.000000000E0
2.115645683E2,5.201188814E1,5.193378288E0,2.766427598E0,2.154550727E1,5.682708740E1,1.282969570E1,3.000000000E0
2.125645628E2,5.201199041E1,5.193656607E0,2.866645434E0,2.164271997E1,5.241566849E1,1.427242732E1,3.000000000E0
2.135645581E2,5.201211512E1,5.193894598E0,2.771441873E0,2.137156719E1,4.830676651E1,1.587585183E1,3.000000000E0
2.145645525E2,5.201226132E1,5.194180462E0,2.791202220E0,2.207545563E1,4.240230560E1,1.606374497E1,3.000000000E0
2.155645472E2,5.201240506E1,5.194406091E0,3.017607735E0,2.210871319E1,3.671796417E1,1.446441260E1,3.000000000E0
2.165645413E2,5.201256192E1,5.194615628E0,3.508626968E0,2.210993234E1,3.306185150E1,1.659257442E1,3.000000000E0
