Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
43,-4.807346178827789,-10.96135037470691,-2.216484544443815,0.2745538460695169,0.18940251966266905,-0.05236645885164495,0.6776439037379576,-3.3685855840734393,-1.249961693922655,38.01769415397799,24.215758844618446,2.395103936000413,1014.9163219635706
44,-4.4183763351574825,-10.351904853216519,-1.8446524497020658,0.15146548744544552,0.002451476616894932,0.05532972158702553,0.9236214377021845,-2.673261245709444,-0.800148529478366,37.48363843232495,24.860573396020214,3.4613392594011563,1014.9139473003046
45,-4.692060341753378,-10.689032709301724,-1.9704615574224609,0.20510672447344078,0.05157250087829105,0.08986572618288653,0.5980112601640795,-3.0446003038166776,-0.9774932218131354,37.48518337856613,25.27003563227543,2.8055899845530496,1014.9117195110497
46,-4.675989336044205,-11.033625023256585,-1.987269452924211,0.07958352222379228,0.08518968685491013,0.011281387679543578,0.5972343610876503,-3.2612642742958355,-0.9851763161314399,37.271092857861404,25.64560630749247,2.606148577082304,1014.9099903732293
47,-4.744083268887827,-10.728459748475935,-1.3992492253761344,0.13639221397728632,0.0416874242856057,0.04212049029582995,0.5366573436590093,-2.7973625473871206,-0.240523717196373,37.42732625500149,26.155995801265124,2.8862460411578645,1014.907986523775
48,-4.320570538890455,-10.429984357851941,-1.8721473858244784,0.11583051995400787,0.05049842284425371,0.08706182449270905,1.0413580004457232,-2.7696370374398103,-0.9061748288026299,37.880273961930726,25.695688366383386,1.6414535410023474,1014.9065032246705
49,-4.415510723870188,-10.726128739578071,-1.7041123569843792,0.14795574481724952,0.07105279085684646,0.10756861338380024,0.8511090445803591,-2.9808073700542628,-0.7367586826119971,37.29321385178172,26.415656102165645,1.1000616248505977,1014.904246008824
50,-4.708169766628191,-11.040318205361976,-1.9241197462627018,0.22877996505884446,-0.012640620203546837,0.09858268901416774,0.6238421749430022,-3.3939416222648853,-0.9716037919204444,37.50880382251963,26.02693199086061,0.37086241894423055,1014.9007847650535
51,-4.861066466194295,-11.23998509927341,-1.947558393521152,0.11381993818727447,0.15855852794208264,-0.020198472697895375,0.4774414294095727,-3.540685248622116,-1.083388636295366,37.25393129506134,26.176929148704385,-0.6634910324089359,1014.8982585977884
52,-4.420196777610762,-10.507018929942404,-1.3297018301837153,0.06109568574189055,0.10936358289227725,0.04810498558581866,0.94176464207609,-2.7958417029490956,-0.36200610895535934,37.233773372090084,26.576856262403666,-0.89429684886828,1014.8962292929848
53,-4.279842039541116,-10.93551315987079,-1.8638350965734034,0.20306028232587237,0.054812506005694775,0.20809844748294654,1.0359474498133447,-3.244894084556027,-1.2038895526081383,37.03420704706191,26.789730422266636,-2.5969212803160606,1014.8945215564179
54,-4.193674163759791,-11.248104205464145,-1.7085130024950492,0.09588682376964225,0.11565651253763252,0.07761439534808279,1.0014222144708174,-3.396238266032207,-0.9383691971692025,36.53328517446267,27.617033956246356,-2.275401579952294,1014.8932751754928
55,-4.27778855370245,-11.380350182225003,-1.9626271426279143,0.22198516614657007,0.05712859885884564,0.11311897058524642,0.7526853480442324,-3.474885473927606,-1.0091299098545248,35.706509232814945,28.624754469405058,-1.833085242950339,1014.892756968468
56,-4.154478697913766,-11.616397362055931,-2.0939203416725305,0.20707227465005354,0.2242067617409389,-0.0465635247750891,1.0410156031427729,-3.6054200091882227,-1.1866356913066747,35.85251569242641,28.017768727778016,-1.5673750003994091,1014.8925746215435
57,-3.994406054829717,-10.915045314454535,-2.019508813629929,0.0819304233231282,0.03145587655754034,0.13943129379116362,0.9342012406380754,-3.0381544181155764,-1.1872286995729426,35.111389161610525,27.93034958213188,-1.5569865992157366,1014.8926374000271
58,-4.144610253235595,-11.356186385084806,-2.0129688550998073,0.2070130609103576,0.04516889465598522,0.18949230046667878,0.8237672765829323,-3.5841771992250684,-1.2541161927999895,34.640414166109,27.218924556417083,-3.441022763349178,1014.892291492006
59,-4.3414991400575875,-11.606504080483358,-2.108505214665504,0.08027151387352191,0.06766130766223552,0.022702710567517576,0.5662450219697215,-3.7159123756564694,-1.291530963264896,33.87590272513173,27.630529888408102,-3.6735852164255136,1014.8912353184553
60,-4.257099186581202,-10.863969920311783,-1.5731420665273155,0.1753583235847046,0.06702163730067019,0.026984322007279033,0.5773733423817984,-2.904443241769198,-0.6175332137326375,33.362448036117634,28.79904911393232,-4.059671236761758,1014.8900935522713
61,-4.065777796784559,-11.035847441523055,-2.087775800817201,0.1996564424850267,0.015856872336857203,0.16401953347433423,0.8522564512545154,-3.193782313956441,-1.3175652141755843,33.68335934949965,28.449116048380645,-5.293274093447321,1014.8879410685317
