"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.892490216E2,5.217515665E1,4.989021120E0,2.400000000E0,NaN,NaN,1.414000000E3,3.659728737E1
5.892649557E2,5.217368367E1,4.989365245E0,2.400000000E0,NaN,NaN,1.414000000E3,3.659728737E1
6.180506277E2,5.217145310E1,4.989206998E0,2.400000000E0,NaN,NaN,2.012000000E3,3.665458976E1
6.180577997E2,5.217042999E1,4.989134414E0,2.400000000E0,NaN,NaN,2.012000000E3,3.665458976E1
6.393341247E2,5.216155973E1,4.990952230E0,2.400000000E0,NaN,NaN,1.893000000E3,3.669196063E1
6.393362447E2,5.215863784E1,4.991551025E0,2.400000000E0,NaN,NaN,1.893000000E3,3.669196063E1
6.537292877E2,5.215176178E1,4.995357169E0,2.400000000E0,NaN,NaN,1.414000000E3,3.672529936E1
6.537306167E2,5.215014541E1,4.996251885E0,2.400000000E0,NaN,NaN,1.414000000E3,3.672529936E1
6.778912407E2,5.214806713E1,5.004912606E0,2.400000000E0,NaN,NaN,1.938158379E3,3.676693577E1
6.778940967E2,5.214693263E1,5.009640384E0,2.400000000E0,NaN,NaN,1.938158382E3,3.676693577E1
7.106916747E2,5.214693371E1,5.009639681E0,2.400000000E0,NaN,NaN,2.608455051E3,3.681797636E1
7.107014377E2,5.214693371E1,5.009639681E0,2.400000000E0,NaN,NaN,2.608455058E3,3.681797636E1
7.126054817E2,5.215354729E1,5.019677890E0,2.400000000E0,NaN,NaN,1.414000000E3,3.681829627E1
7.170085227E2,5.214991453E1,5.019310011E0,2.400000000E0,NaN,NaN,1.437665650E3,3.682481305E1
7.426906846E2,5.214344761E1,5.030961213E0,2.400000000E0,NaN,NaN,1.414000000E3,3.686447245E1
7.427051487E2,5.214184366E1,5.033850992E0,2.400000000E0,NaN,NaN,1.414000000E3,3.686447245E1
7.527691387E2,5.213883277E1,5.037328482E0,2.400000000E0,NaN,NaN,1.414000000E3,3.688511589E1
7.527835297E2,5.213754497E1,5.038815856E0,2.400000000E0,NaN,NaN,1.414000000E3,3.688511589E1
7.975233646E2,5.213753337E1,5.038819236E0,2.400000000E0,NaN,NaN,2.687925625E3,3.694466702E1
7.975274527E2,5.213753337E1,5.038819236E0,2.400000000E0,NaN,NaN,2.687925625E3,3.694466702E1
7.982348877E2,5.212674500E1,5.049840207E0,2.400000000E0,NaN,NaN,1.414000000E3,3.694480501E1
7.985495617E2,5.212674500E1,5.049840207E0,2.400000000E0,NaN,NaN,1.414127270E3,3.694481741E1
7.996520806E2,5.212185661E1,5.049227078E0,2.400000000E0,NaN,NaN,1.415655525E3,3.694486057E1
7.998877517E2,5.211932357E1,5.048909372E0,2.400000000E0,NaN,NaN,1.415726179E3,3.694486570E1
8.241490067E2,5.212001056E1,5.044401585E0,2.400000000E0,NaN,NaN,1.743000000E3,3.697534696E1
8.241524887E2,5.212028703E1,5.042587488E0,2.400000000E0,NaN,NaN,1.743000000E3,3.697534696E1
8.287474837E2,5.212058302E1,5.046669624E0,2.400000000E0,NaN,NaN,1.763927475E3,3.697621022E1
8.287525457E2,5.212078732E1,5.049487209E0,2.400000000E0,NaN,NaN,1.763927499E3,3.697621022E1
8.378834216E2,5.211956416E1,5.063825019E0,2.400000000E0,NaN,NaN,1.414000000E3,3.699129113E1
8.379040427E2,5.211920361E1,5.068051281E0,2.400000000E0,NaN,NaN,1.414000000E3,3.699129113E1
8.512500016E2,5.211817316E1,5.066504858E0,2.400000000E0,NaN,NaN,1.414000000E3,3.700244018E1
8.512655657E2,5.211777379E1,5.065905519E0,2.400000000E0,NaN,NaN,1.414000000E3,3.700244018E1
8.545294586E2,5.211830376E1,5.070167076E0,2.400000000E0,NaN,NaN,1.414000000E3,3.700429041E1
8.545353987E2,5.211856388E1,5.072258713E0,2.400000000E0,NaN,NaN,1.414000000E3,3.700429041E1
8.839652667E2,5.211609834E1,5.079210978E0,2.400000000E0,NaN,NaN,1.414000000E3,3.702721451E1
8.839714827E2,5.211555191E1,5.080751764E0,2.400000000E0,NaN,NaN,1.414000000E3,3.702721451E1
8.874114557E2,5.211524699E1,5.080185061E0,2.400000000E0,NaN,NaN,1.414000000E3,3.703051999E1
8.874152946E2,5.211509763E1,5.079907476E0,2.400000000E0,NaN,NaN,1.414000000E3,3.703051999E1
8.937296837E2,5.211509636E1,5.079904521E0,2.400000000E0,NaN,NaN,1.461706787E3,3.703815454E1
8.937428237E2,5.211509636E1,5.079904521E0,2.400000000E0,NaN,NaN,1.461706816E3,3.703815454E1
8.941263936E2,5.211115698E1,5.076387064E0,2.400000000E0,NaN,NaN,1.414000000E3,3.703817625E1
8.946896547E2,5.211115698E1,5.076387064E0,2.400000000E0,NaN,NaN,1.414406306E3,3.703824686E1
8.950313017E2,5.211093772E1,5.075999513E0,2.400000000E0,NaN,NaN,1.414551892E3,3.703826199E1
8.960922876E2,5.211093771E1,5.075999496E0,2.400000000E0,NaN,NaN,1.415973172E3,3.703872572E1
8.979681377E2,5.211298075E1,5.079160172E0,2.400000000E0,NaN,NaN,1.414000000E3,3.703912224E1
8.979743156E2,5.211399312E1,5.080726361E0,2.400000000E0,NaN,NaN,1.414000000E3,3.703912224E1
9.016096676E2,5.211399200E1,5.080723457E0,2.400000000E0,NaN,NaN,1.430292660E3,3.704346079E1
9.016176127E2,5.211399200E1,5.080723457E0,2.400000000E0,NaN,NaN,1.430292722E3,3.704346079E1
9.018000117E2,5.211103384E1,5.083966926E0,2.400000000E0,NaN,NaN,1.414000000E3,3.704346310E1
9.027106666E2,5.210958727E1,5.085553008E0,2.400000000E0,NaN,NaN,1.414000000E3,3.704349745E1
9.103119517E2,5.210914074E1,5.083627859E0,2.400000000E0,NaN,NaN,1.414000000E3,3.705102003E1
9.103278837E2,5.210893743E1,5.082751349E0,2.400000000E0,NaN,NaN,1.414000000E3,3.705102003E1
9.115914497E2,5.210893680E1,5.082748320E0,2.400000000E0,NaN,NaN,1.416017709E3,3.705136827E1
9.115941296E2,5.210893680E1,5.082748320E0,2.400000000E0,NaN,NaN,1.416017712E3,3.705136827E1
9.120899777E2,5.210890263E1,5.082763570E0,2.400000000E0,NaN,NaN,1.416328194E3,3.705139617E1
9.129088066E2,5.210890263E1,5.082763570E0,2.400000000E0,NaN,NaN,1.417175319E3,3.705160954E1
9.184111586E2,5.210602108E1,5.086700308E0,2.400000000E0,NaN,NaN,1.414000000E3,3.705570982E1
9.184152927E2,5.210465772E1,5.088562899E0,2.400000000E0,NaN,NaN,1.414000000E3,3.705570982E1
9.439276577E2,5.210216927E1,5.091842742E0,2.400000000E0,NaN,NaN,1.414000000E3,3.707742487E1
9.439339757E2,5.210153782E1,5.092675011E0,2.400000000E0,NaN,NaN,1.414000000E3,3.707742487E1
