"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.957661875E0,6.635279989E-1,2.903467092E-1,-6.073476586E-1
5.977517875E0,2.295768893E-1,2.666710407E-2,2.074311447E-1
5.997373875E0,3.811215162E-3,-7.228240281E-2,4.649495387E-1
6.017229875E0,-9.286314011E-2,-4.980257758E-1,2.556352982E-1
6.037085875E0,-1.123823154E-1,-2.033430639E-1,-1.488987619E-1
6.056940875E0,-4.530013382E-2,2.615234444E-1,-5.361417282E-1
6.076796875E0,3.706626016E-1,3.761338413E-1,-1.400554329E-1
6.096652875E0,5.279363304E-1,4.707686877E-1,-1.258879218E-1
6.116508875E0,1.630694890E-1,1.482663855E-1,-2.745220971E-1
6.136364875E0,-6.457606494E-2,-1.716993946E-1,9.776544571E-3
6.156220875E0,-9.600484908E-2,-3.403091204E-1,2.366531897E-1
6.176076875E0,-5.407505035E-2,-3.947639474E-1,2.474073887E-2
6.195932875E0,1.395280141E-1,-5.486249489E-1,-7.360334730E-1
6.215788875E0,4.785694581E-1,-5.147125599E-1,-7.552825069E-1
6.235643875E0,8.146750152E-2,-5.148274577E-1,-6.134267163E-1
6.255499875E0,-2.364502913E-1,-5.092214397E-1,-4.594104713E-1
6.275355875E0,-7.821381837E-1,-4.303316832E-1,-8.385421801E-1
6.295211875E0,-8.283937526E-1,-5.423301288E-1,-9.151523995E-1
6.315067875E0,-3.645247793E-1,-6.101300561E-1,-7.445952585E-1
6.334923875E0,-2.168504244E-1,-4.662721789E-1,-4.697568271E-1
6.354779875E0,-2.282630199E-1,-2.640042718E-1,-5.655283722E-1
6.374635875E0,-4.242628580E-1,-1.992779334E-1,-9.810166061E-1
6.394491875E0,-9.034018350E-1,-6.708846733E-2,-2.905194944E-1
6.414346875E0,-7.675125432E-1,-4.224306330E-1,1.279592979E-1
6.434202875E0,-6.462015295E-1,-3.801580413E-1,1.529318789E-1
6.454058875E0,-1.873143840E-1,-1.478119107E-1,-1.765414739E-1
6.473914875E0,-7.346792579E-2,-2.455494359E-2,-2.444016275E-1
6.493770875E0,-4.772497416E-2,-2.377308315E-1,-2.733748734E-1
6.513626875E0,-3.381041354E-1,-2.495331439E-1,-3.232554236E-1
6.533482875E0,-7.828620690E-1,-2.461312339E-2,-2.405287242E-1
6.553338875E0,-6.229623556E-1,-9.331279099E-3,-1.034793448E-1
6.573194875E0,4.207516050E-1,1.872741844E-1,-3.113196485E-1
6.593049875E0,7.865920079E-1,3.237401578E-1,-2.058766624E-1
6.612905875E0,3.404927230E-1,5.668681155E-1,6.865698293E-2
6.632761875E0,1.887644935E-1,1.206700858E-1,1.060031493E-1
6.652617875E0,6.131624222E-2,-3.603313024E-1,2.020062442E-1
6.672473875E0,-3.846608359E-1,-6.041878963E-1,-3.833688936E-1
6.692329875E0,-1.930136651E-1,-5.002828011E-1,-3.716491731E-1
6.712185875E0,-3.382468075E-1,-7.780955650E-1,4.078315973E-2
6.732041875E0,-8.935516155E-1,-5.937474735E-1,3.100472943E-1
6.751897875E0,-4.808808625E-1,-4.312608057E-1,-8.883779991E-1
6.771752875E0,2.631416613E-1,-4.001027477E-1,-1.566900305E-1
6.791608875E0,-5.085282522E-1,-2.686235721E-1,-2.708430290E-2
6.811465083E0,-1.445200744E0,6.230241899E-1,5.726375632E-1
6.831321083E0,-6.340100849E-1,8.817905990E-1,1.531748307E0
6.851177083E0,-1.134099635E0,8.965418085E-1,8.430994999E-1
6.871033083E0,-1.348600064E0,1.443535311E0,-1.457640696E-1
6.890889083E0,-1.188464708E0,1.721427889E0,-4.452493921E-1
6.910745083E0,-2.807026041E-1,6.532205272E-1,1.988085482E-1
6.930600083E0,8.829406732E-1,-5.852653563E-2,7.690877831E-1
6.950456083E0,1.333803100E0,2.630852357E-1,5.439579937E-1
6.970312083E0,1.516585307E0,2.837413289E-1,9.045861885E-1
6.990168083E0,2.076721085E0,1.031193025E-1,8.161789191E-1
7.010024083E0,1.159180098E0,-3.081855409E-2,3.706140697E-1
7.029880083E0,-2.251294971E-2,1.906775562E-1,8.148387372E-3
7.049736083E0,-9.619950289E-1,4.045673161E-1,-1.971973479E-1
7.069592083E0,-7.507947689E-1,1.164913000E-1,-1.369172323E-1
7.089448083E0,8.439578712E-2,-2.300795306E-1,-5.097807258E-2
7.109303083E0,3.659374666E-1,-5.690813597E-1,-1.524895370E-1
7.129159083E0,-1.543325794E-1,-1.824413145E-1,-2.250287788E-1
7.149015083E0,-4.995176929E-1,-1.708015546E-1,-3.733099285E-1
7.168871083E0,-4.720281780E-1,-6.433512311E-1,-3.836112607E-1
7.188727083E0,-3.686049664E-1,-8.290019361E-1,-3.181744856E-1
7.208583083E0,-1.698212689E-1,-1.051866660E0,-5.920098272E-1
7.228439083E0,-9.399785078E-1,-1.861033525E-1,-6.315510383E-1
7.248295083E0,-9.953592414E-1,3.303279233E-1,-5.160998118E-1
7.268151083E0,-4.845996916E-1,-2.073737689E-1,-6.187701944E-1
7.288006083E0,-3.587149858E-1,-3.082987576E-1,-7.241802898E-1
7.307862083E0,-2.522746110E-1,-2.347858813E-1,-5.016311690E-1
7.327718083E0,-2.441668618E-1,-3.932470335E-1,-2.433760259E-1
7.347574083E0,-3.718267822E-1,-4.316765428E-1,-1.833827162E-1
7.367430083E0,-3.113367516E-1,-2.992666367E-1,-1.443446580E-1
7.387286083E0,-2.383857197E-1,1.276207441E-1,-1.152313712E-1
