"Time (s)","X (hPa)"
3.708589393E2,1.023607483E3
3.719241923E2,1.023614426E3
3.729893983E2,1.023620224E3
3.740545933E2,1.023620224E3
3.751198273E2,1.023618088E3
3.761850163E2,1.023611603E3
3.772502113E2,1.023600845E3
3.783154053E2,1.023591995E3
3.793806563E2,1.023584747E3
3.804459263E2,1.023581314E3
3.815111353E2,1.023581314E3
3.825763773E2,1.023583374E3
3.836416733E2,1.023591461E3
3.847069763E2,1.023596649E3
3.857722523E2,1.023599472E3
3.868375393E2,1.023599472E3
3.879028303E2,1.023596497E3
3.889680853E2,1.023592911E3
3.900333193E2,1.023589935E3
3.910985943E2,1.023588486E3
3.921638503E2,1.023587265E3
3.932290803E2,1.023586807E3
3.942944093E2,1.023583450E3
3.953597133E2,1.023582306E3
3.964249233E2,1.023579788E3
3.974901803E2,1.023579788E3
3.985554613E2,1.023584671E3
3.996207383E2,1.023587265E3
4.006860323E2,1.023591156E3
4.017513413E2,1.023595810E3
4.028166343E2,1.023596039E3
4.038819713E2,1.023597565E3
4.049473223E2,1.023599243E3
4.060125933E2,1.023601074E3
4.070778963E2,1.023601685E3
4.081431753E2,1.023608932E3
4.092084253E2,1.023614349E3
4.102737213E2,1.023623581E3
4.113390213E2,1.023632889E3
4.124042983E2,1.023641281E3
4.134695773E2,1.023647690E3
4.145348893E2,1.023650970E3
4.156002833E2,1.023654556E3
4.166656183E2,1.023658218E3
4.177309413E2,1.023663254E3
4.187962463E2,1.023666840E3
4.198616063E2,1.023673782E3
4.209268973E2,1.023673782E3
4.219922353E2,1.023671036E3
4.230575853E2,1.023667068E3
4.241228693E2,1.023659668E3
4.251881793E2,1.023655853E3
4.262534933E2,1.023655853E3
4.273187723E2,1.023655472E3
4.283840303E2,1.023655853E3
4.294492653E2,1.023655472E3
4.305144793E2,1.023653488E3
4.315797683E2,1.023647690E3
4.326450103E2,1.023640747E3
4.337102513E2,1.023640747E3
4.347754683E2,1.023644943E3
4.358407443E2,1.023651810E3
4.369059943E2,1.023654022E3
4.379712673E2,1.023654099E3
4.390365273E2,1.023654099E3
4.401018153E2,1.023651657E3
4.411670673E2,1.023650818E3
4.422322843E2,1.023650818E3
4.432975563E2,1.023663254E3
4.443628863E2,1.023676071E3
4.454282083E2,1.023689346E3
4.464934903E2,1.023702316E3
4.475587593E2,1.023715363E3
4.486240603E2,1.023723831E3
4.496893463E2,1.023733749E3
4.507546583E2,1.023739777E3
4.518199403E2,1.023746948E3
4.528852493E2,1.023748322E3
4.539505223E2,1.023748932E3
4.550157833E2,1.023748932E3
4.560810383E2,1.023746109E3
4.571462853E2,1.023737488E3
4.582115343E2,1.023735657E3
4.592767653E2,1.023734207E3
4.603420163E2,1.023730392E3
4.614072463E2,1.023729706E3
4.624724383E2,1.023729477E3
4.635376403E2,1.023725052E3
4.646028053E2,1.023715057E3
4.656679483E2,1.023709259E3
4.667331593E2,1.023701782E3
4.677983703E2,1.023692474E3
4.688635733E2,1.023683014E3
4.699288553E2,1.023677979E3
4.709941513E2,1.023671799E3
4.720594643E2,1.023660431E3
4.731248053E2,1.023651199E3
4.741901103E2,1.023639450E3
4.752554303E2,1.023626175E3
4.763207683E2,1.023609314E3
4.773860643E2,1.023594360E3
4.784513473E2,1.023583603E3
4.795166153E2,1.023572311E3
4.805818773E2,1.023560257E3
4.816471763E2,1.023560257E3
4.827125453E2,1.023565903E3
4.837778813E2,1.023595200E3
4.848432013E2,1.023620911E3
4.859085003E2,1.023645782E3
4.869738653E2,1.023659439E3
4.880392253E2,1.023659439E3
4.891046043E2,1.023627625E3
4.901699063E2,1.023596420E3
4.912351743E2,1.023561707E3
4.923004383E2,1.023528519E3
4.933657213E2,1.023488235E3
4.944310253E2,1.023445816E3
4.954963213E2,1.023410187E3
4.965616323E2,1.023374863E3
4.976269153E2,1.023341904E3
4.986922483E2,1.023313599E3
4.997575053E2,1.023296661E3
5.008227643E2,1.023279800E3
5.018880423E2,1.023245087E3
5.029533563E2,1.023205109E3
5.040186103E2,1.023171921E3
5.050838753E2,1.023145599E3
5.061491793E2,1.023142853E3
5.072145003E2,1.023142853E3
5.082798163E2,1.023183823E3
5.093451073E2,1.023238602E3
5.104104213E2,1.023295822E3
5.114757683E2,1.023357544E3
5.125411253E2,1.023417053E3
5.136064383E2,1.023468704E3
5.146717343E2,1.023506851E3
5.157369783E2,1.023537140E3
5.168022623E2,1.023551025E3
5.178675473E2,1.023554535E3
5.189328213E2,1.023554535E3
5.199981183E2,1.023554535E3
5.210634433E2,1.023554993E3
5.221287823E2,1.023554993E3
5.231940923E2,1.023550110E3
5.242594973E2,1.023549576E3
5.253248543E2,1.023541565E3
5.263901513E2,1.023531036E3
5.274555003E2,1.023522797E3
5.285208673E2,1.023516922E3
5.295862613E2,1.023509598E3
5.306516283E2,1.023509521E3
5.317169573E2,1.023498764E3
5.327822983E2,1.023494339E3
5.338476353E2,1.023485718E3
5.349129483E2,1.023474426E3
5.359782943E2,1.023466187E3
5.370435953E2,1.023457489E3
5.381088823E2,1.023449936E3
5.391741763E2,1.023449936E3
5.402394813E2,1.023451004E3
5.413047133E2,1.023465271E3
5.423699733E2,1.023466187E3
5.434352483E2,1.023466187E3
5.445005293E2,1.023449554E3
5.455658153E2,1.023424911E3
5.466310973E2,1.023390350E3
5.476963833E2,1.023362656E3
5.487617093E2,1.023351440E3
5.498270473E2,1.023351440E3
5.508923623E2,1.023352432E3
5.519576613E2,1.023352661E3
5.530229633E2,1.023352661E3
5.540882503E2,1.023351288E3
5.551535953E2,1.023347626E3
5.562189833E2,1.023347626E3
5.572842803E2,1.023350754E3
5.583495783E2,1.023357697E3
5.594148203E2,1.023367386E3
5.604800723E2,1.023389816E3
5.615453753E2,1.023408661E3
5.626106923E2,1.023430405E3
5.636759843E2,1.023450623E3
5.647412853E2,1.023465347E3
5.658065783E2,1.023471222E3
5.668718263E2,1.023474579E3
5.679370983E2,1.023474579E3
5.690024373E2,1.023471603E3
5.700676743E2,1.023469543E3
5.711329183E2,1.023469543E3
5.721981913E2,1.023470993E3
5.732634893E2,1.023477707E3
5.743287433E2,1.023479385E3
5.753939863E2,1.023479385E3
5.764592463E2,1.023475266E3
5.775244813E2,1.023472061E3
5.785897083E2,1.023460083E3
5.796549723E2,1.023448257E3
5.807202393E2,1.023434753E3
5.817855343E2,1.023417587E3
5.828508213E2,1.023395004E3
5.839161103E2,1.023375626E3
5.849813783E2,1.023357544E3
5.860466193E2,1.023340073E3
5.871118473E2,1.023327255E3
5.881771003E2,1.023310394E3
5.892423833E2,1.023289185E3
5.903076953E2,1.023267593E3
5.913729633E2,1.023245392E3
5.924382053E2,1.023218231E3
5.935034683E2,1.023187027E3
5.945687073E2,1.023162155E3
5.956339113E2,1.023145065E3
5.966991393E2,1.023133698E3
5.977643713E2,1.023126984E3
5.988296373E2,1.023126984E3
5.998949383E2,1.023131866E3
6.009602433E2,1.023131866E3
6.020255583E2,1.023131866E3
6.030908663E2,1.023134384E3
6.041562343E2,1.023135223E3
6.052214903E2,1.023136749E3
6.062867683E2,1.023136749E3
6.073520413E2,1.023134384E3
6.084173133E2,1.023133087E3
6.094825983E2,1.023129730E3
6.105478903E2,1.023116913E3
6.116132093E2,1.023104095E3
6.126785193E2,1.023083038E3
6.137437763E2,1.023050156E3
6.148090273E2,1.023012543E3
6.158742593E2,1.022973785E3
6.169395283E2,1.022926254E3
6.180048463E2,1.022878571E3
6.190701563E2,1.022832260E3
6.201354733E2,1.022784882E3
6.212007363E2,1.022739868E3
6.222660253E2,1.022698593E3
6.233313233E2,1.022661209E3
6.243966553E2,1.022633362E3
6.254619753E2,1.022611923E3
6.265272583E2,1.022595520E3
6.275925793E2,1.022595520E3
6.286579303E2,1.022595749E3
6.297232453E2,1.022608109E3
6.307885613E2,1.022627945E3
6.318538713E2,1.022658463E3
6.329191673E2,1.022691269E3
6.339844583E2,1.022731400E3
6.350498013E2,1.022776337E3
6.361151333E2,1.022826385E3
6.371804523E2,1.022884140E3
6.382457673E2,1.022946167E3
6.393111333E2,1.023014755E3
6.403764383E2,1.023085938E3
6.414416813E2,1.023152084E3
6.425069743E2,1.023209076E3
6.435722463E2,1.023261795E3
6.446375153E2,1.023307190E3
6.457028203E2,1.023346405E3
6.467681323E2,1.023385086E3
6.478334633E2,1.023428955E3
6.488987933E2,1.023462982E3
6.499641083E2,1.023488312E3
6.510294333E2,1.023509979E3
6.520947793E2,1.023524628E3
6.531601063E2,1.023534851E3
6.542254753E2,1.023542862E3
6.552907683E2,1.023551407E3
6.563560833E2,1.023555832E3
6.574213343E2,1.023561935E3
6.584866233E2,1.023562164E3
6.595519553E2,1.023563690E3
6.606173453E2,1.023564911E3
6.616827233E2,1.023567276E3
6.627481003E2,1.023573990E3
6.638134793E2,1.023573990E3
6.648788553E2,1.023572464E3
6.659442553E2,1.023569107E3
6.670096023E2,1.023565521E3
6.680749813E2,1.023557129E3
6.691403203E2,1.023557129E3
6.702056383E2,1.023557587E3
6.712710153E2,1.023565521E3
6.723364153E2,1.023571243E3
6.734018143E2,1.023576050E3
6.744671883E2,1.023576050E3
6.755325343E2,1.023575439E3
6.765979153E2,1.023573074E3
6.776633213E2,1.023570404E3
6.787286803E2,1.023564453E3
6.797939863E2,1.023558655E3
6.808593503E2,1.023549500E3
6.819246153E2,1.023537292E3
6.829899493E2,1.023523026E3
6.840552463E2,1.023516312E3
6.851205383E2,1.023506851E3
6.861859413E2,1.023498840E3
6.872513433E2,1.023489685E3
6.883167223E2,1.023484268E3
6.893821023E2,1.023475266E3
6.904474753E2,1.023467865E3
6.915128143E2,1.023460236E3
6.925781703E2,1.023456039E3
6.936435223E2,1.023447037E3
6.947088833E2,1.023440323E3
6.957743333E2,1.023438187E3
6.968397323E2,1.023436737E3
6.979051383E2,1.023436737E3
6.989705553E2,1.023440933E3
7.000359113E2,1.023442841E3
7.011012333E2,1.023445358E3
7.021665653E2,1.023445358E3
7.032319623E2,1.023444672E3
7.042973413E2,1.023444672E3
7.053627353E2,1.023448715E3
7.064281023E2,1.023454819E3
7.074934483E2,1.023458328E3
7.085588183E2,1.023468475E3
7.096241803E2,1.023476639E3
7.106895103E2,1.023482437E3
7.117548783E2,1.023488846E3
7.128201833E2,1.023493958E3
7.138855083E2,1.023497543E3
7.149508633E2,1.023505325E3
7.160161413E2,1.023508530E3
7.170814603E2,1.023510361E3
7.181468083E2,1.023510818E3
7.192122203E2,1.023511200E3
7.202774913E2,1.023511200E3
7.213428213E2,1.023503036E3
7.224081903E2,1.023496933E3
7.234735763E2,1.023493271E3
7.245389593E2,1.023488541E3
7.256042963E2,1.023487015E3
7.266696653E2,1.023487015E3
