"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.793939000E0,-2.416747855E-3,-3.252067603E-3,-1.590726152E-2
2.814010000E0,-2.025886998E-2,-9.886823595E-3,1.976315118E-2
2.834080000E0,-4.060742445E-3,6.699620280E-3,-2.452437300E-3
2.854151000E0,1.795397699E-2,-1.621727599E-3,-1.200702693E-2
2.874222000E0,4.268173128E-3,6.553019397E-3,9.672534652E-3
2.894293000E0,-9.656560607E-3,-1.810134389E-2,-2.240152331E-3
2.914364000E0,-1.870384067E-2,1.001526788E-2,6.095775869E-3
2.934434000E0,1.783487387E-2,-3.112877719E-3,-1.133427769E-2
2.954505000E0,1.165164169E-2,9.577965364E-3,1.433746144E-2
2.974576000E0,-6.048295647E-3,-8.703072555E-3,-1.376471296E-2
2.994647000E0,-2.042655088E-2,-5.070203915E-4,2.104100771E-2
3.014718000E0,2.242160961E-3,3.053706605E-4,-1.214075089E-2
3.034789000E0,1.930319704E-2,5.424545147E-3,-3.519630525E-3
3.054859000E0,-1.365853474E-3,4.991237540E-3,5.669371691E-3
3.074930000E0,-1.466633193E-2,-1.399855874E-2,-4.736094852E-4
3.095001000E0,-9.995112196E-3,5.132292397E-3,5.901964847E-3
3.115072000E0,2.255798876E-2,-3.744845744E-3,-1.098780055E-2
3.135143000E0,4.009871744E-3,7.740036119E-3,9.402159601E-3
3.155213000E0,-8.402093314E-3,-4.441563040E-3,-1.548531372E-2
3.175284000E0,-1.249203086E-2,1.430579461E-3,2.477196231E-2
3.195355000E0,1.671744138E-2,1.502489485E-2,-2.448156849E-2
3.215426000E0,2.584123751E-3,-1.306084916E-3,4.061089829E-3
3.235497000E0,-8.937171660E-3,-7.716510445E-3,1.235756837E-2
3.255567000E0,-7.697821595E-3,-3.432908561E-3,-9.324192069E-3
3.275638000E0,-4.095532000E-3,1.563487388E-2,1.525458181E-3
3.295709000E0,2.103160322E-2,-1.800485700E-2,-3.648824641E-4
3.315780000E0,5.758001469E-3,1.397134736E-2,1.094859187E-2
3.335851000E0,-8.422551677E-3,-6.245032884E-3,-2.097036317E-2
3.355921000E0,-2.404212393E-2,-5.814782344E-3,2.323848009E-2
3.375992000E0,1.695721783E-2,1.163221430E-3,-8.298140951E-3
3.396063000E0,1.709647477E-2,1.313728001E-2,-4.160322249E-3
3.416134000E0,-1.620261930E-2,-2.588651143E-3,-8.378263447E-4
3.436205000E0,-2.469595335E-2,-1.765574142E-2,9.793245234E-3
3.456276000E0,-2.706331434E-3,5.888618529E-3,3.864647588E-3
3.476346000E0,4.382456839E-2,2.082513273E-2,-1.884139515E-2
3.496417000E0,-9.599003009E-3,4.453568254E-3,8.326641284E-3
3.516488000E0,-2.316694893E-2,-1.749136671E-2,3.561679041E-3
3.536559000E0,-1.158261951E-2,-1.851014094E-3,9.861222468E-3
3.556630000E0,1.990655996E-2,7.368561812E-3,-2.317688614E-2
3.576700000E0,9.693887085E-3,-5.630316678E-3,1.163701899E-2
3.596771000E0,-1.377115957E-2,1.933361054E-3,2.144445200E-3
3.616842000E0,-1.675480977E-2,-7.296727039E-3,-1.004953589E-2
3.636913000E0,-9.084132500E-3,5.308281630E-3,6.033529062E-3
3.656984000E0,3.196366876E-2,-5.561191589E-3,-7.971703075E-3
3.677054000E0,5.313439295E-3,1.181994099E-2,1.842309954E-3
3.697125000E0,-9.939309210E-3,-4.757968709E-3,-1.636548713E-2
3.717196000E0,-2.618581615E-2,-6.097701844E-3,2.194691636E-2
3.737266500E0,2.238900028E-2,9.970294312E-3,-1.395442896E-2
3.757337500E0,2.819206379E-2,5.815265700E-3,-8.058755659E-3
3.777407500E0,-4.406890832E-3,-2.953191986E-3,8.928750642E-3
3.797478500E0,-1.317080576E-2,-1.675260440E-2,3.043131670E-3
3.817549500E0,-1.186720375E-2,-1.537721837E-3,4.520951770E-3
3.837620500E0,2.534379996E-2,8.463165723E-4,-4.576107487E-3
3.857691500E0,-1.031201612E-2,5.606624298E-3,1.141733956E-2
3.877761500E0,-1.512702089E-2,-7.031927817E-3,-9.630719200E-3
3.897832500E0,-1.723947562E-2,-9.921492077E-3,1.523125451E-2
3.917903500E0,6.595959421E-3,4.473831505E-3,-7.239567582E-3
3.937974500E0,2.044965141E-2,-3.032330656E-3,-8.154892363E-3
3.958045500E0,-4.362597130E-3,1.228738576E-2,1.089749392E-2
3.978115500E0,-1.567838248E-3,-1.400198694E-2,-1.907292381E-2
3.998186500E0,-3.034757683E-3,7.114124950E-3,1.680504344E-2
4.018257500E0,2.816187218E-2,2.390590962E-3,-1.736290939E-2
4.038328500E0,-1.135617960E-2,8.041633293E-3,1.569137676E-3
4.058399500E0,-2.215558290E-2,-1.749782637E-2,3.854663344E-3
4.078469500E0,3.005358158E-3,1.588626765E-4,1.130412426E-2
4.098540500E0,6.595110521E-3,1.352479309E-2,-1.463004015E-2
4.118611500E0,2.720045857E-3,-1.496917335E-3,-5.102712661E-3
4.138682500E0,-2.368542738E-2,-1.373489387E-2,2.286121249E-2
4.158753500E0,1.034780033E-2,6.857882254E-3,-1.834041998E-2
4.178823500E0,-9.551589377E-3,8.544486016E-3,2.864434384E-3
4.198894500E0,1.393811498E-2,-2.996508498E-3,-2.699243370E-3
4.218965500E0,1.420336077E-3,-1.009715628E-2,9.421201423E-3
4.239036500E0,-7.834044285E-3,1.112170983E-2,-1.163604390E-2
4.259107500E0,-1.127418038E-2,-1.459075417E-2,6.147975102E-3
4.279177500E0,1.393259037E-3,6.600423716E-3,6.862869952E-3
4.299248500E0,2.326493710E-2,3.514537588E-3,-2.288081124E-2
4.319319500E0,-2.424108423E-2,-2.249885816E-3,1.529080793E-2
4.339390500E0,-1.481171697E-2,-1.086983271E-2,-4.957904574E-3
4.359461500E0,-9.262984619E-3,1.547073014E-2,3.647534410E-3
4.379531500E0,1.942902058E-2,4.185770173E-3,-1.726886444E-2
4.399602500E0,-3.964507487E-3,-5.890877917E-3,1.717915758E-2
4.419673500E0,-1.882418059E-2,-2.082871040E-3,4.841324699E-4
4.439744500E0,1.192600233E-3,-1.644584350E-3,-5.900729448E-3
4.459815500E0,1.259096526E-2,-4.384038039E-4,7.463778369E-3
