"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.102362486E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226552777E1,1.920000000E2
7.112362404E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226553768E1,1.920000000E2
7.122362324E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226558548E1,1.920000000E2
7.132362255E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226563395E1,1.920000000E2
7.142362182E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226569077E1,1.920000000E2
7.152362109E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226576332E1,1.920000000E2
7.162362051E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226582583E1,1.920000000E2
7.172361989E2,5.211511506E1,5.068361519E0,3.830947495E1,NaN,NaN,3.226589539E1,1.920000000E2
7.182361932E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.226836167E1,1.920000000E2
7.192361878E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.226844286E1,1.920000000E2
7.202361820E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.226853268E1,1.920000000E2
7.212361771E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.226862780E1,1.920000000E2
7.222361723E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.226870594E1,1.920000000E2
7.232361679E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.227796110E1,1.920000025E2
7.242361630E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.262865954E1,1.920000385E2
7.252361586E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.400771731E1,1.920001132E2
7.262361550E2,5.211511418E1,5.068367506E0,3.830947495E1,NaN,NaN,3.694250079E1,1.920001585E2
7.269188091E2,5.211350900E1,5.071096792E0,3.568062102E1,NaN,NaN,2.130070332E2,1.920106863E2
7.282361465E2,5.211278750E1,5.072463115E0,3.295544237E1,NaN,NaN,2.159805444E2,1.920210108E2
7.292361428E2,5.211224345E1,5.073424678E0,3.240476391E1,NaN,NaN,1.733930833E2,1.920089509E2
7.302361400E2,5.211185931E1,5.074135990E0,3.134064613E1,NaN,NaN,1.286778114E2,1.920030804E2
7.312361358E2,5.211223762E1,5.073476325E0,3.067586899E1,NaN,NaN,9.558870400E1,1.920000000E2
7.322361330E2,5.211181222E1,5.074308380E0,3.213259506E1,NaN,NaN,9.465749947E1,1.920000000E2
7.332361298E2,5.211163870E1,5.074636276E0,3.180056381E1,NaN,NaN,1.050362498E2,1.920000000E2
7.342361258E2,5.211146696E1,5.074975268E0,3.185110092E1,NaN,NaN,1.114130570E2,1.920000000E2
7.352361238E2,5.211132367E1,5.075251780E0,3.115645981E1,NaN,NaN,1.229163641E2,1.920000000E2
7.362361207E2,5.211109738E1,5.075670316E0,3.112527084E1,NaN,NaN,9.729811647E1,1.920000000E2
7.372361174E2,5.211098472E1,5.075884254E0,3.108602524E1,NaN,NaN,8.757288265E1,1.920000000E2
7.382361150E2,5.211091046E1,5.076027203E0,3.083480453E1,NaN,NaN,7.806876579E1,1.920000000E2
7.392361115E2,5.211086306E1,5.076084992E0,3.082656479E1,NaN,NaN,7.673964006E1,1.920000000E2
7.402361094E2,5.211076986E1,5.076263518E0,3.467763901E1,NaN,NaN,6.952873702E1,1.920000000E2
7.412361063E2,5.211069922E1,5.076399595E0,3.463869858E1,NaN,NaN,6.489900536E1,1.920000000E2
7.422361042E2,5.211064332E1,5.076510894E0,3.508358383E1,NaN,NaN,6.168188752E1,1.920000000E2
7.432361014E2,5.211059583E1,5.076605182E0,3.503475571E1,NaN,NaN,5.935947445E1,1.920000000E2
7.442360985E2,5.211058160E1,5.076621023E0,3.513827133E1,NaN,NaN,5.928867941E1,1.920000000E2
7.452360960E2,5.211056650E1,5.076645915E0,3.493014145E1,NaN,NaN,5.910679337E1,1.920000000E2
7.462360941E2,5.211050258E1,5.076758992E0,3.488796616E1,NaN,NaN,5.716044324E1,1.920000000E2
7.472360920E2,5.211039489E1,5.076950514E0,3.484402084E1,NaN,NaN,7.832591271E1,1.920000000E2
7.482360892E2,5.211026226E1,5.077185244E0,3.454775620E1,NaN,NaN,9.228976438E1,1.920000000E2
7.492360872E2,5.211011724E1,5.077436472E0,3.423702621E1,NaN,NaN,1.025588376E2,1.920000000E2
7.502360846E2,5.211002503E1,5.077564919E0,3.448537827E1,NaN,NaN,1.142684805E2,1.920000000E2
7.512360828E2,5.210980293E1,5.077927028E0,3.435573959E1,NaN,NaN,1.152927641E2,1.920000000E2
7.522360805E2,5.210970588E1,5.078108578E0,3.428542709E1,NaN,NaN,1.257723777E2,1.920000000E2
7.532360780E2,5.210946184E1,5.078529530E0,3.426577377E1,NaN,NaN,1.217440815E2,1.920000000E2
