"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.830135917E0,1.733721979E-2,9.850540664E-4,-4.060599487E-3
6.850205917E0,1.271926984E-2,2.915144525E-2,2.505422942E-2
6.870275917E0,1.899367757E-2,5.257734284E-2,4.315234348E-2
6.890344917E0,2.100830153E-2,4.596404731E-2,4.917990416E-2
6.910414917E0,9.753035381E-3,3.172492608E-2,4.354690388E-2
6.930484917E0,1.735769585E-2,4.534579441E-2,2.816833556E-2
6.950554917E0,4.233353212E-2,6.853154302E-2,1.398539729E-2
6.970624917E0,5.058962479E-2,7.987228036E-2,6.204958539E-3
6.990694917E0,8.021025360E-2,4.931450263E-2,-9.455271065E-3
7.010764917E0,4.978713021E-2,1.135471538E-1,-1.608544216E-2
7.030834917E0,4.334502667E-2,8.220733702E-2,-1.458980236E-2
7.050904917E0,5.345095694E-2,1.636200398E-1,-8.295524120E-2
7.070974917E0,8.606438339E-2,1.613772511E-1,-1.808557101E-2
7.091044917E0,8.757764846E-2,2.096714824E-1,-2.130010538E-2
7.111114917E0,1.034940630E-1,1.921072751E-1,-2.823893540E-2
7.131184917E0,1.035307571E-1,1.887174100E-1,-2.850938775E-2
7.151253917E0,1.039522439E-1,2.143698335E-1,-2.405693196E-2
7.171323917E0,1.151533201E-1,2.288568914E-1,-4.547699168E-2
7.191393917E0,1.057317108E-1,2.097427845E-1,-5.101080611E-2
7.211463917E0,9.584250301E-2,1.677297056E-1,-5.936846510E-2
7.231533917E0,1.336616725E-1,2.484621555E-1,-1.530400664E-1
7.251603917E0,4.265722260E-2,1.448404342E-1,-3.871038184E-2
7.271673917E0,2.483677119E-2,5.016551539E-2,-5.597114097E-3
7.291743917E0,1.533490885E-2,5.753046833E-3,3.281008080E-2
7.311813917E0,1.048443466E-2,4.928494245E-2,5.891790241E-2
7.331883917E0,2.502044104E-2,9.893158823E-2,5.516940728E-2
7.351953917E0,3.098133579E-2,8.744837344E-2,3.170016035E-2
7.372023917E0,2.776630782E-2,7.369434834E-2,1.182131283E-2
7.392093917E0,2.729714848E-2,8.875119686E-2,-6.462224759E-3
7.412163917E0,3.416209668E-2,8.876483887E-2,-4.147361964E-2
7.432233917E0,6.556893699E-3,4.959813133E-2,-3.905552626E-2
7.452303917E0,-3.675767407E-2,-1.512989635E-3,-6.366744172E-3
7.472372917E0,-9.426952153E-2,-5.122468621E-2,2.560856193E-2
7.492442917E0,-1.018581763E-1,-6.458184123E-2,3.941358253E-2
7.512512917E0,-8.092726767E-2,-5.306979269E-2,4.222171381E-2
7.532582917E0,-4.558540136E-2,-2.728293464E-2,4.615962133E-2
7.552652917E0,-2.964496426E-2,-7.124737371E-3,5.295502767E-2
7.572722917E0,-2.011291869E-2,6.049588788E-3,5.169922113E-2
7.592792917E0,-5.253782496E-3,3.393048793E-2,5.676287040E-2
7.612862917E0,1.426206902E-2,5.058889464E-2,5.391501263E-2
7.632932917E0,4.467394575E-2,8.234729618E-2,3.978697583E-2
7.653002958E0,5.999061838E-2,1.127290279E-1,2.194865420E-2
7.673072958E0,7.150600106E-2,1.252274513E-1,2.205725992E-3
