"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.583815726E2,5.201669634E1,5.178919255E0,3.586169274E0,1.813224543E0,1.245620618E2,1.010652015E1,3.968948867E0
1.593815364E2,5.201668913E1,5.178940855E0,3.434861528E0,1.637259586E0,1.220018440E2,9.838626716E0,3.379745125E0
1.603993413E2,5.201668696E1,5.178945896E0,3.233291555E0,8.478157771E-1,1.176622195E2,9.584127957E0,3.000000000E0
1.614061752E2,5.201669706E1,5.178955494E0,3.250268082E0,3.893777695E-1,1.107957897E2,9.584127957E0,3.000000000E0
1.624055969E2,5.201670443E1,5.178966390E0,3.214494740E0,2.641197445E-1,1.107957948E2,9.584127957E0,3.000000000E0
1.633814107E2,5.201672035E1,5.179013043E0,4.326710111E0,9.359098916E-1,8.613254607E1,9.342354135E0,3.000000000E0
1.643813821E2,5.201678597E1,5.179278574E0,4.771300415E0,5.581825175E0,7.567091287E1,6.374152929E0,3.000000000E0
1.653813552E2,5.201687470E1,5.179539386E0,4.865101625E0,7.216905515E0,7.232521134E1,2.902888727E1,5.634125231E0
1.663813295E2,5.201694432E1,5.179704276E0,3.937093581E0,6.436946471E0,7.192681126E1,3.273760376E1,6.831579587E0
1.673813048E2,5.201697346E1,5.179850017E0,3.753217328E0,5.356997814E0,7.427341308E1,3.264404368E1,6.956846617E0
1.683812811E2,5.201702464E1,5.180003071E0,3.438524188E0,4.710848682E0,7.853293369E1,2.390767650E1,5.461523904E0
1.693812588E2,5.201703664E1,5.180097876E0,4.327542740E0,3.928670281E0,8.779281766E1,2.345687080E1,5.094213900E0
1.703812368E2,5.201705491E1,5.180239610E0,4.701027394E0,4.548333721E0,9.324156215E1,1.879149951E1,4.317139086E0
1.713812158E2,5.201706996E1,5.180322108E0,4.059793800E0,4.234746407E0,9.140986121E1,1.676064721E1,3.874536914E0
1.723811953E2,5.201707974E1,5.180421445E0,4.457690331E0,4.413522791E0,9.027517092E1,1.490813723E1,3.907642782E0
1.733811754E2,5.201711424E1,5.180478779E0,4.712169641E0,3.843899133E0,8.610484011E1,1.347835345E1,4.041213926E0
1.743811559E2,5.201717803E1,5.180559787E0,5.268633565E0,4.529917296E0,7.190236049E1,1.199412768E1,4.083260806E0
1.753811382E2,5.201720760E1,5.180607863E0,4.664650525E0,2.902432972E0,6.667414194E1,1.112629360E1,4.181186495E0
1.763811206E2,5.201720787E1,5.180648269E0,4.865716568E0,1.985910236E0,8.397656869E1,9.996718938E0,3.999700213E0
1.773811030E2,5.201723160E1,5.180680073E0,4.792308436E0,1.873551151E0,6.640583560E1,9.644715142E0,3.980960295E0
1.783810868E2,5.201724586E1,5.180712530E0,4.859508284E0,1.771311126E0,6.655803422E1,9.094291154E0,3.802318714E0
1.793810706E2,5.201723850E1,5.180756689E0,5.017963108E0,1.792923953E0,8.942769387E1,8.985812069E0,3.772554654E0
1.803810547E2,5.201724504E1,5.180802069E0,4.796023464E0,1.812596700E0,8.941404843E1,9.181392501E0,3.989152766E0
1.813810395E2,5.201728239E1,5.180819672E0,5.201851084E0,1.642077221E0,5.981673377E1,8.934564913E0,4.080652169E0
1.823810250E2,5.201732741E1,5.180834006E0,4.942006920E0,2.026322590E0,2.518383432E1,8.779330285E0,4.056433844E0
1.833810097E2,5.201735095E1,5.180821956E0,5.421445505E0,1.499411238E0,3.542402739E2,8.803628287E0,4.162550110E0
1.843809965E2,5.201738328E1,5.180818830E0,6.412976632E0,2.699303037E0,3.482714833E2,8.778452926E0,3.852387409E0
1.853809824E2,5.201739533E1,5.180808493E0,6.781423983E0,1.465385550E0,3.383770499E2,8.713927925E0,4.219890701E0
1.863809684E2,5.201741673E1,5.180790704E0,7.263527932E0,1.516473968E0,3.311333499E2,8.628304588E0,4.087254645E0
1.873809555E2,5.201744290E1,5.180806715E0,6.214353930E0,1.515893502E0,3.517358540E2,8.559578858E0,4.053987067E0
