"Time (s)","X (hPa)"
3.661331492E2,1.015586243E3
3.671975462E2,1.015596619E3
3.682619422E2,1.015615997E3
3.693263152E2,1.015635529E3
3.703906712E2,1.015655289E3
3.714550212E2,1.015655289E3
3.725193952E2,1.015637207E3
3.735838282E2,1.015637207E3
3.746482652E2,1.015642776E3
3.757126662E2,1.015646667E3
3.767770662E2,1.015648880E3
3.778414222E2,1.015672150E3
3.789057482E2,1.015694733E3
3.799701062E2,1.015720978E3
3.810344542E2,1.015747299E3
3.820987592E2,1.015790100E3
3.831631292E2,1.015821686E3
3.842274592E2,1.015843124E3
3.852918512E2,1.015843124E3
3.863562312E2,1.015842133E3
3.874205902E2,1.015837402E3
3.884849802E2,1.015831146E3
3.895493502E2,1.015820999E3
3.906136642E2,1.015819931E3
3.916779332E2,1.015807800E3
3.927422132E2,1.015779343E3
3.938064942E2,1.015735626E3
3.948708262E2,1.015707092E3
3.959351362E2,1.015661469E3
3.969994692E2,1.015619583E3
3.980637862E2,1.015596619E3
3.991280992E2,1.015596619E3
4.001924232E2,1.015596619E3
4.012567412E2,1.015602951E3
4.023210602E2,1.015619354E3
4.033854122E2,1.015631180E3
4.044497852E2,1.015651169E3
4.055141102E2,1.015676804E3
4.065784722E2,1.015691605E3
4.076428412E2,1.015705872E3
4.087071902E2,1.015710526E3
4.097714892E2,1.015710526E3
4.108358412E2,1.015704651E3
4.119002032E2,1.015702057E3
4.129645412E2,1.015688782E3
4.140288302E2,1.015688782E3
4.150931062E2,1.015689621E3
4.161574012E2,1.015691376E3
4.172216752E2,1.015692139E3
4.182860192E2,1.015696640E3
4.193503292E2,1.015703506E3
4.204146732E2,1.015703506E3
4.214790422E2,1.015694351E3
4.225433702E2,1.015678558E3
4.236077012E2,1.015670547E3
4.246719992E2,1.015668869E3
4.257362592E2,1.015658722E3
4.268005142E2,1.015658569E3
4.278647962E2,1.015658569E3
4.289290982E2,1.015658112E3
4.299933672E2,1.015658112E3
4.310576482E2,1.015668869E3
4.321219082E2,1.015679550E3
4.331861502E2,1.015695724E3
4.342503832E2,1.015717926E3
4.353146572E2,1.015739975E3
4.363788932E2,1.015758972E3
4.374431102E2,1.015758972E3
4.385073412E2,1.015750046E3
4.395715972E2,1.015721436E3
4.406358282E2,1.015697021E3
4.417000702E2,1.015659790E3
4.427643242E2,1.015634155E3
4.438285732E2,1.015626526E3
4.448929392E2,1.015608139E3
4.459572602E2,1.015580444E3
4.470215242E2,1.015543213E3
4.480857972E2,1.015513458E3
4.491500812E2,1.015478516E3
4.502143822E2,1.015478516E3
4.512786412E2,1.015480194E3
4.523429172E2,1.015506973E3
4.534071472E2,1.015506973E3
4.544713662E2,1.015502701E3
4.555356682E2,1.015502472E3
4.565999672E2,1.015502472E3
4.576642832E2,1.015502472E3
4.587286442E2,1.015524139E3
4.597930122E2,1.015561066E3
4.608573622E2,1.015580368E3
4.619217072E2,1.015591507E3
4.629860262E2,1.015601273E3
4.640503872E2,1.015605240E3
4.651147212E2,1.015606155E3
4.661790432E2,1.015613098E3
4.672433222E2,1.015622482E3
4.683076152E2,1.015624008E3
4.693718892E2,1.015624008E3
4.704361352E2,1.015620575E3
4.715004122E2,1.015600662E3
4.725646982E2,1.015570908E3
4.736289902E2,1.015546265E3
4.746932642E2,1.015543518E3
4.757575802E2,1.015543518E3
4.768219212E2,1.015572052E3
4.778862862E2,1.015602570E3
4.789506202E2,1.015638657E3
4.800149232E2,1.015663376E3
4.810792362E2,1.015681839E3
4.821435442E2,1.015694733E3
4.832078252E2,1.015702896E3
4.842721022E2,1.015708771E3
4.853363392E2,1.015715103E3
4.864005532E2,1.015722961E3
4.874647752E2,1.015740356E3
4.885290352E2,1.015753708E3
4.895933062E2,1.015757828E3
4.906576182E2,1.015757828E3
4.917218882E2,1.015747833E3
4.927861692E2,1.015733643E3
4.938504532E2,1.015716782E3
4.949147472E2,1.015696869E3
4.959789462E2,1.015691833E3
4.970431502E2,1.015687180E3
4.981073792E2,1.015691833E3
4.991716402E2,1.015695038E3
5.002359502E2,1.015715790E3
5.013002462E2,1.015736847E3
5.023645132E2,1.015757065E3
5.034287482E2,1.015782776E3
5.044930012E2,1.015797043E3
5.055573262E2,1.015808792E3
5.066216722E2,1.015816879E3
5.076859582E2,1.015816879E3
5.087503032E2,1.015806122E3
5.098146112E2,1.015786514E3
