"Time (s)","X (hPa)"
3.915041561E2,1.006198959E3
3.925693911E2,1.006212463E3
3.936345891E2,1.006216583E3
3.946998751E2,1.006216583E3
3.957652461E2,1.006216583E3
3.968305271E2,1.006215973E3
3.978957491E2,1.006216965E3
3.989609721E2,1.006216965E3
4.000262061E2,1.006229095E3
4.010913601E2,1.006235733E3
4.021565331E2,1.006240158E3
4.032216301E2,1.006235809E3
4.042867701E2,1.006235809E3
4.053519021E2,1.006231079E3
4.064170441E2,1.006214142E3
4.074821891E2,1.006210098E3
4.085473541E2,1.006203308E3
4.096125191E2,1.006203308E3
4.106776401E2,1.006206512E3
4.117428721E2,1.006217728E3
4.128080851E2,1.006221085E3
4.138733491E2,1.006235504E3
4.149385801E2,1.006249237E3
4.160038271E2,1.006254120E3
4.170691041E2,1.006255798E3
4.181343331E2,1.006261444E3
4.191995251E2,1.006265030E3
4.202647061E2,1.006265030E3
4.213299501E2,1.006267776E3
4.223951921E2,1.006267776E3
4.234604211E2,1.006258240E3
4.245256291E2,1.006254501E3
4.255908591E2,1.006242905E3
4.266561061E2,1.006223984E3
4.277213621E2,1.006208344E3
4.287865371E2,1.006200256E3
4.298517311E2,1.006200027E3
4.309169601E2,1.006200027E3
4.319821841E2,1.006204605E3
4.330473511E2,1.006210251E3
4.341125491E2,1.006221390E3
4.351776831E2,1.006231766E3
4.362428771E2,1.006244659E3
4.373081341E2,1.006260452E3
4.383733461E2,1.006275330E3
4.394385431E2,1.006282730E3
4.405037461E2,1.006287994E3
4.415689551E2,1.006292572E3
4.426341971E2,1.006296234E3
4.436994181E2,1.006300507E3
4.447646271E2,1.006304169E3
4.458298291E2,1.006300812E3
4.468950331E2,1.006300812E3
4.479602041E2,1.006293640E3
4.490254151E2,1.006283722E3
4.500905981E2,1.006280594E3
4.511557711E2,1.006280594E3
4.522209861E2,1.006281052E3
4.532861621E2,1.006281052E3
4.543513721E2,1.006273270E3
4.554166251E2,1.006271210E3
4.564818071E2,1.006261444E3
4.575469821E2,1.006253433E3
4.586120901E2,1.006253433E3
4.596771711E2,1.006255188E3
4.607422681E2,1.006263580E3
4.618073541E2,1.006268616E3
4.628724841E2,1.006274033E3
4.639375421E2,1.006274033E3
4.650026351E2,1.006271286E3
4.660677181E2,1.006266479E3
4.671328271E2,1.006266251E3
4.681979151E2,1.006264191E3
4.692630241E2,1.006259384E3
4.703281311E2,1.006257706E3
4.713932721E2,1.006255493E3
4.724584481E2,1.006252670E3
4.735236331E2,1.006251297E3
4.745888111E2,1.006247711E3
4.756539751E2,1.006244812E3
4.767191861E2,1.006244812E3
4.777843661E2,1.006246033E3
4.788495181E2,1.006253510E3
4.799146261E2,1.006262665E3
4.809797761E2,1.006267548E3
4.820449371E2,1.006267548E3
4.831101041E2,1.006263733E3
4.841752671E2,1.006259155E3
4.852404601E2,1.006259155E3
4.863057081E2,1.006259155E3
4.873709601E2,1.006259384E3
4.884362261E2,1.006258926E3
4.895014771E2,1.006258926E3
4.905666971E2,1.006256409E3
4.916319671E2,1.006256027E3
4.926971601E2,1.006255112E3
4.937623751E2,1.006252975E3
4.948276311E2,1.006251831E3
4.958928901E2,1.006251373E3
4.969581501E2,1.006249084E3
4.980233641E2,1.006249008E3
4.990886061E2,1.006248322E3
5.001538451E2,1.006248322E3
5.012190871E2,1.006250305E3
5.022842841E2,1.006252213E3
5.033495191E2,1.006254120E3
5.044147371E2,1.006254120E3
5.054799731E2,1.006251373E3
5.065452071E2,1.006239395E3
5.076104311E2,1.006237030E3
5.086756801E2,1.006237717E3
5.097408351E2,1.006237717E3
5.108059741E2,1.006239548E3
5.118711591E2,1.006247101E3
5.129363191E2,1.006247101E3
5.140015521E2,1.006242294E3
5.150667751E2,1.006239395E3
5.161319491E2,1.006239166E3
5.171971491E2,1.006237488E3
5.182623871E2,1.006238251E3
5.193276361E2,1.006234741E3
5.203929241E2,1.006234741E3
5.214582061E2,1.006232452E3
5.225234791E2,1.006222916E3
5.235887471E2,1.006221466E3
5.246540141E2,1.006219940E3
5.257193261E2,1.006217651E3
5.267846071E2,1.006214676E3
5.278498591E2,1.006217651E3
5.289151331E2,1.006219177E3
5.299804381E2,1.006220398E3
5.310457811E2,1.006229706E3
5.321110721E2,1.006240387E3
5.331763641E2,1.006257095E3
5.342416401E2,1.006261063E3
5.353069451E2,1.006262283E3
5.363722331E2,1.006262283E3
5.374374931E2,1.006256332E3
5.385027861E2,1.006249008E3
5.395681191E2,1.006243134E3
5.406334071E2,1.006234283E3
5.416986871E2,1.006226273E3
5.427639981E2,1.006224136E3
5.438293561E2,1.006220398E3
5.448947241E2,1.006220169E3
5.459600371E2,1.006216812E3
5.470253781E2,1.006214066E3
5.480906461E2,1.006212387E3
5.491558881E2,1.006212387E3
5.502211341E2,1.006211548E3
5.512863691E2,1.006211548E3
5.523516201E2,1.006206894E3
