"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.753705333E0,4.061653748E0,-2.114802246E0,7.787406006E0
6.773772333E0,4.928351440E0,-3.044219513E0,1.042791504E1
6.793839333E0,6.188580780E0,-2.910846863E0,1.194411209E1
6.813905333E0,6.300847321E0,-2.643652496E0,1.144594803E1
6.833972333E0,9.693691864E0,-1.365610199E0,7.389383698E0
6.854039333E0,1.184112625E1,-1.692829742E0,3.619922333E0
6.874107083E0,1.080168777E1,-3.836372223E0,3.982917480E0
6.894174083E0,9.246122589E0,-4.528832245E0,5.057832184E0
6.914240083E0,7.794291687E0,-4.249363403E0,5.725144501E0
6.934307083E0,6.512207794E0,-4.191134491E0,6.757697296E0
6.954374083E0,5.319937134E0,-3.702700195E0,6.685846710E0
6.974441083E0,6.768624573E0,-2.923869781E0,5.752836914E0
6.994507083E0,7.725734253E0,-2.387834473E0,3.817960510E0
7.014574083E0,6.850953369E0,-2.375559998E0,1.909429321E0
7.034641083E0,5.497318268E0,-2.226470032E0,2.365830231E0
7.054708083E0,6.518494720E0,-2.831212463E0,4.858746185E0
7.074774083E0,6.947652283E0,-2.565365295E0,2.924468536E0
7.094841083E0,5.988147583E0,-2.936743011E0,1.284478912E0
7.114908083E0,5.843697968E0,-4.857698364E0,2.239343262E0
7.134975083E0,5.571563873E0,-4.317771149E0,1.380130005E-1
7.155041083E0,6.192622375E0,-3.395089874E0,4.468208313E-1
7.175108083E0,9.385931854E0,-3.779340820E0,1.548679504E0
7.195175083E0,9.213640137E0,-4.934488678E0,2.266137543E0
7.215242083E0,1.051967422E1,-3.691024475E0,4.843927002E-1
7.235308083E0,1.090212891E1,-1.979932709E0,1.963616638E0
7.255375083E0,1.044108765E1,-1.920805664E0,2.861748962E0
7.275442083E0,1.038839722E1,-3.131637726E0,9.668394470E-1
7.295509083E0,1.027942383E1,-5.338648224E0,-2.975811768E-1
7.315575083E0,1.180894318E1,-6.646478577E0,2.895728302E0
7.335642083E0,1.157752441E1,-7.476053467E0,8.038583679E0
7.355709083E0,6.389313354E0,-1.043120819E1,8.292755127E-2
7.375776083E0,9.879455566E-2,-1.340776840E1,-3.423680420E0
7.395842083E0,-1.626218262E0,-1.381776581E1,2.997366943E0
7.415909083E0,3.891307983E0,-1.406804535E1,3.476370850E0
7.435976083E0,6.323001251E0,-1.217762650E1,3.043171692E0
7.456043083E0,3.115471344E0,-1.067849396E1,2.084415436E0
7.476110083E0,3.743714905E0,-9.491911469E0,9.898915100E-1
7.496176083E0,3.366948395E0,-8.922196198E0,2.041903839E0
7.516243083E0,-3.120111694E0,-1.007554779E0,2.232756958E0
7.536310083E0,3.786825256E0,-7.407945099E0,1.838626556E0
7.556377083E0,2.060614929E0,-1.225441681E1,2.134561157E0
7.576443083E0,3.441343689E0,-1.274584488E1,1.560355225E0
7.596510083E0,4.301754456E0,-7.513325958E0,1.718426514E0
7.616577083E0,5.014572144E0,-5.631888428E0,1.654060364E0
7.636644083E0,4.292024689E0,-6.591991882E0,1.163380737E0
7.656710083E0,1.246308289E0,-8.487350464E0,1.224304047E0
7.676777083E0,8.493338013E-1,-9.045090637E0,1.396745453E0
7.696844083E0,1.370100861E0,-8.539891205E0,1.197060699E0
7.716911083E0,2.357747040E0,-8.539442139E0,8.463400269E-1
7.736977083E0,3.401077423E0,-8.568032684E0,7.780819702E-1
7.757044083E0,4.508624268E0,-8.338260498E0,1.082399139E0
7.777111083E0,4.324956207E0,-7.833210754E0,1.607507172E0
7.797178083E0,6.132447510E0,-7.714208221E0,1.707199860E0
7.817244083E0,4.566104736E0,-8.300838318E0,1.615740051E0
7.837311083E0,4.583768005E0,-9.829459534E0,2.463127899E0
7.857378083E0,6.169420624E0,-1.152528305E1,4.039350128E0
7.877445000E0,6.794670410E0,-1.292457321E1,3.056793365E0
7.897511000E0,5.501210175E0,-1.285317169E1,-2.909948730E-1
7.917578000E0,1.771416321E0,-1.197060699E1,-5.319937134E-1
7.937645000E0,-1.486858063E0,-9.614356842E0,9.595046997E-1
7.957712000E0,-1.053359528E0,-1.107486969E1,1.632804565E0
7.977778000E0,1.725611572E0,-1.488055573E1,6.462062073E-1
7.997845000E0,3.835174713E0,-1.347617615E1,-3.086581421E-1
8.017912000E0,4.129313049E0,-1.063119232E1,-5.078938293E-1
8.037979000E0,3.038082275E0,-1.140493332E1,-7.448510742E-1
8.058045000E0,9.449848938E-1,-1.135299133E1,-6.340814209E-1
