"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.469652350E2,6.854994965E0,-1.631906433E0,-6.819818115E0
6.469850920E2,6.799460449E0,-1.711391144E0,-6.778054962E0
6.470049490E2,6.865173798E0,-1.692530365E0,-6.813381500E0
6.470248050E2,6.864275665E0,-1.720971222E0,-6.829547882E0
6.470446620E2,6.869664459E0,-1.712289276E0,-6.783892822E0
6.470645190E2,6.929390259E0,-1.717229004E0,-6.788233795E0
6.470843760E2,6.959777069E0,-1.761087799E0,-6.756499786E0
6.471042330E2,6.987020416E0,-1.734892273E0,-6.725663910E0
6.471240900E2,7.074738007E0,-1.742227020E0,-6.773863678E0
6.471439460E2,7.137906647E0,-1.740580444E0,-6.745422821E0
6.471638030E2,6.998546448E0,-1.669328613E0,-6.770869904E0
6.471836593E2,7.000342712E0,-1.754351807E0,-6.723268890E0
6.472035163E2,6.732549591E0,-1.761686554E0,-6.641239471E0
6.472233733E2,6.644532623E0,-1.708397369E0,-6.747069397E0
6.472432303E2,6.748266907E0,-1.672921143E0,-6.839127960E0
6.472630863E2,6.778504028E0,-1.690584412E0,-6.878346405E0
6.472829433E2,6.788682861E0,-1.656605072E0,-6.865622864E0
6.473028003E2,6.774911499E0,-1.616638184E0,-6.859785004E0
6.473226573E2,6.873556366E0,-1.543440399E0,-6.872508545E0
6.473425143E2,7.030729523E0,-1.653012543E0,-6.867718506E0
6.473623703E2,6.919959869E0,-1.697919159E0,-6.827003174E0
6.473822273E2,6.935377808E0,-1.794618073E0,-6.737938385E0
6.474020843E2,6.975943451E0,-1.766775970E0,-6.650370483E0
6.474219413E2,7.110363922E0,-1.865869904E0,-6.614594879E0
6.474417983E2,7.099436646E0,-1.822460175E0,-6.668033752E0
6.474616553E2,7.131470032E0,-1.800904999E0,-6.715784454E0
6.474815113E2,7.008276215E0,-1.714235229E0,-6.736890564E0
6.475013683E2,6.987469482E0,-1.682800598E0,-6.743177490E0
6.475212253E2,6.857090607E0,-1.639390869E0,-6.766229553E0
6.475410823E2,6.784042511E0,-1.645677795E0,-6.784641266E0
6.475609393E2,6.854994965E0,-1.632654877E0,-6.853947144E0
6.475807963E2,6.766828308E0,-1.637893982E0,-6.841972046E0
6.476006523E2,6.759194183E0,-1.681453400E0,-6.795418854E0
6.476205093E2,6.842121735E0,-1.670825500E0,-6.823859711E0
6.476403663E2,6.920109558E0,-1.755399628E0,-6.817572784E0
6.476602233E2,6.978039093E0,-1.750160522E0,-6.804250488E0
6.476800803E2,6.959178314E0,-1.763782196E0,-6.751110992E0
6.476999373E2,6.828799438E0,-1.656156006E0,-6.712790680E0
6.477197933E2,6.880891113E0,-1.683099976E0,-6.761439514E0
6.477396503E2,6.945257263E0,-1.727856903E0,-6.765032043E0
6.477595073E2,6.954987030E0,-1.704056396E0,-6.752458191E0
6.477793643E2,6.996001740E0,-1.741328888E0,-6.725214844E0
6.477992213E2,6.992109833E0,-1.710942078E0,-6.704707489E0
6.478190783E2,6.941365356E0,-1.671723633E0,-6.723418579E0
6.478389343E2,6.947652283E0,-1.663191376E0,-6.747817841E0
6.478587913E2,6.881938934E0,-1.639839935E0,-6.774312744E0
6.478786483E2,6.860383759E0,-1.654808807E0,-6.795568542E0
6.478985053E2,6.886130219E0,-1.640887756E0,-6.817123718E0
6.479183623E2,6.907835083E0,-1.726360016E0,-6.838080139E0
6.479382183E2,6.847510529E0,-1.644031219E0,-6.850953369E0
6.479580753E2,6.833439789E0,-1.660197601E0,-6.809788971E0
6.479779323E2,6.813680878E0,-1.679208069E0,-6.816524963E0
6.479977893E2,6.879543915E0,-1.679956512E0,-6.813082123E0
6.480176463E2,6.897656250E0,-1.707798615E0,-6.818021851E0
6.480375033E2,6.940167847E0,-1.724863129E0,-6.788832550E0
6.480573593E2,6.929839325E0,-1.681603088E0,-6.790030060E0
6.480772163E2,6.911427612E0,-1.690734100E0,-6.747368774E0
6.480970733E2,6.961273956E0,-1.673370209E0,-6.749614105E0
6.481169303E2,7.078330536E0,-1.758842468E0,-6.783144379E0
6.481367873E2,6.938371582E0,-1.676513672E0,-6.716682587E0
6.481566443E2,6.978488159E0,-1.641486511E0,-6.712341614E0
6.481765003E2,6.953190765E0,-1.695374451E0,-6.719526672E0
6.481963577E2,6.894812164E0,-1.644629974E0,-6.820865936E0
6.482162147E2,6.932533722E0,-1.653311920E0,-6.791526947E0
6.482360717E2,6.942862244E0,-1.693727875E0,-6.804250488E0
6.482559287E2,6.937473450E0,-1.682800598E0,-6.777156830E0
6.482757857E2,6.896458740E0,-1.635498962E0,-6.774013367E0
6.482956417E2,6.797963562E0,-1.664688263E0,-6.779102783E0
6.483154987E2,6.857090607E0,-1.633403320E0,-6.828200684E0
6.483353557E2,6.913972321E0,-1.656006317E0,-6.863676910E0
6.483552127E2,6.871011658E0,-1.669777679E0,-6.847061462E0
6.483750697E2,6.843019867E0,-1.636397095E0,-6.822213135E0
6.483949267E2,6.859036560E0,-1.630559235E0,-6.803202667E0
6.484147827E2,6.859186249E0,-1.660496979E0,-6.799909515E0
6.484346397E2,6.885830841E0,-1.690285034E0,-6.792724457E0
6.484544967E2,6.954537964E0,-1.683399353E0,-6.791377258E0
