"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.505677590E2,5.201648877E1,5.177574824E0,3.622955225E0,1.558980896E0,8.073038796E1,1.054093291E1,4.663607337E0
1.515681255E2,5.201649019E1,5.177620894E0,3.901019776E0,1.725770700E0,7.916267322E1,1.049723732E1,4.344302492E0
1.525684637E2,5.201648815E1,5.177647893E0,3.858637421E0,1.570519752E0,8.071304821E1,1.055933349E1,4.299149368E0
1.535687823E2,5.201648752E1,5.177680776E0,3.905503193E0,1.683496474E0,9.028753853E1,1.105460832E1,4.352558069E0
1.545690800E2,5.201646635E1,5.177693710E0,3.987215501E0,1.393404869E0,1.352395129E2,1.148144784E1,4.298057220E0
1.555693589E2,5.201643955E1,5.177739718E0,4.279568798E0,2.469226174E0,1.347273864E2,1.183391836E1,4.325640982E0
1.565696191E2,5.201644174E1,5.177770423E0,4.653666968E0,1.993369121E0,1.195040501E2,1.190209288E1,4.689665646E0
1.575698612E2,5.201647036E1,5.177829949E0,4.728350374E0,2.352548283E0,8.512573245E1,1.205103507E1,4.867201128E0
1.585700883E2,5.201648882E1,5.177887964E0,4.711039693E0,2.984084387E0,7.246515134E1,1.215926450E1,4.724989107E0
1.595703024E2,5.201651395E1,5.177964774E0,4.764775043E0,3.849972375E0,6.664734670E1,1.304443121E1,5.108543664E0
1.605705001E2,5.201650447E1,5.178023736E0,5.074251912E0,3.594238354E0,7.926184573E1,1.355243833E1,5.264130151E0
1.615706838E2,5.201653287E1,5.178103267E0,4.891914109E0,4.072707780E0,7.303361156E1,1.378686430E1,5.113162736E0
1.625708562E2,5.201655833E1,5.178170516E0,4.280147159E0,4.158295871E0,6.686765788E1,1.380534827E1,4.878697132E0
1.635710170E2,5.201658914E1,5.178252295E0,4.431922087E0,4.420086481E0,6.531788411E1,1.334096170E1,4.864992212E0
1.645711681E2,5.201661920E1,5.178327966E0,4.259641891E0,4.267184368E0,6.539940147E1,1.261293329E1,4.730346481E0
1.655713075E2,5.201663850E1,5.178377415E0,4.230107169E0,3.630923290E0,6.168673927E1,1.215142934E1,4.758628561E0
1.665714372E2,5.201664893E1,5.178438114E0,3.741902722E0,3.522807043E0,6.759706698E1,1.175535890E1,4.729475632E0
1.675715588E2,5.201667507E1,5.178512886E0,3.669515807E0,3.986929576E0,6.959456363E1,1.120208192E1,4.548314296E0
1.685716714E2,5.201669630E1,5.178586188E0,3.733837282E0,4.349577424E0,7.126487426E1,1.075588029E1,4.405296732E0
1.695717754E2,5.201670157E1,5.178635661E0,3.937080055E0,3.939404941E0,7.460489691E1,1.063321055E1,4.087154204E0
1.705718751E2,5.201671319E1,5.178708085E0,3.713633370E0,4.202464190E0,7.501877915E1,1.020152739E1,3.298164658E0
1.715719641E2,5.201672001E1,5.178782933E0,3.770032259E0,4.331091113E0,7.761588093E1,1.001924308E1,3.121740243E0
1.725720482E2,5.201673526E1,5.178815547E0,3.784547206E0,3.607957161E0,7.290701994E1,9.832265107E0,3.000000000E0
1.735721271E2,5.201676537E1,5.178837894E0,3.400590497E0,3.075224755E0,6.333430779E1,9.642016109E0,3.000000000E0
1.745721992E2,5.201678047E1,5.178899531E0,3.389389203E0,3.185021898E0,6.422515861E1,9.436793036E0,3.000000000E0
1.755722663E2,5.201680550E1,5.178950757E0,3.212077634E0,3.441636225E0,5.814756733E1,9.202914739E0,3.000000000E0
1.765723284E2,5.201681070E1,5.179034696E0,3.763792900E0,3.872722563E0,6.237249952E1,9.137508131E0,3.000000000E0
1.775723865E2,5.201684299E1,5.179125100E0,4.758391748E0,4.825765664E0,6.232902798E1,9.020385273E0,3.000000000E0
1.785724388E2,5.201684135E1,5.179176887E0,3.143812834E0,4.398192331E0,6.930947635E1,8.933459612E0,3.000000000E0
1.795724881E2,5.201685493E1,5.179267857E0,3.370747531E0,5.159763463E0,7.465137674E1,8.726638038E0,3.000000000E0
1.805725329E2,5.201686814E1,5.179355025E0,4.135701943E0,5.642882480E0,7.691750785E1,8.527738718E0,3.000000000E0
1.815885046E2,5.201687708E1,5.179445816E0,3.247242151E0,6.040071614E0,7.869893952E1,8.338784358E0,3.000000000E0
1.825878903E2,5.201688784E1,5.179525650E0,4.018589430E0,5.991638889E0,7.867219329E1,9.447847203E0,3.000000000E0
1.855727084E2,5.201689656E1,5.179789533E0,9.962739954E0,5.675886808E0,8.673730699E1,1.335853612E1,3.000000000E0
1.865727347E2,5.201698676E1,5.179889660E0,9.385361140E0,5.772108848E0,7.894025435E1,7.406214110E0,3.000000000E0
1.875727584E2,5.201703646E1,5.179907957E0,7.464299244E0,4.634862885E0,7.327399162E1,5.890645647E0,3.000000000E0
