"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.059465333E0,4.177722149E-3,-5.881134272E-1,1.997349709E-1
3.079317333E0,-2.962613665E-2,-5.358793736E-1,1.017064527E-1
3.099169333E0,-8.846206963E-2,-3.604557514E-1,-2.407208830E-2
3.119021333E0,-1.653854102E-1,-3.921954893E-3,-4.341019318E-2
3.138873333E0,-5.074350238E-1,8.325880766E-1,7.897995412E-2
3.158725333E0,-5.216050148E-1,1.479997277E0,8.955143392E-3
3.178578333E0,-1.905625761E-1,1.660047531E0,-1.047914475E-1
3.198430333E0,-5.323375016E-2,1.224143147E0,-1.803231984E-2
3.218282333E0,-2.968896627E-1,2.547615469E-1,2.074047327E-1
3.238134333E0,-5.381173491E-1,-6.046279669E-1,2.124969214E-1
3.257986333E0,-6.022388935E-1,-3.079998493E-1,6.052992493E-2
3.277839333E0,-8.871290684E-1,2.107764006E0,-2.969140410E-1
3.297691333E0,5.305363238E-2,4.144833565E0,-7.170282602E-1
3.317543333E0,1.005079865E0,1.592471600E0,-6.357486248E-1
3.337395333E0,7.894700766E-1,-1.809340477E0,-2.021389455E-1
3.357247333E0,6.237090230E-1,-1.900373578E0,-3.181936145E-1
3.377099333E0,1.898975372E-1,2.083628774E-1,-4.611693621E-1
3.396952333E0,-6.905240007E-3,5.882100463E-1,-2.090721279E-1
3.416804333E0,6.861897707E-1,-9.343855083E-2,-8.499082327E-1
3.436656333E0,1.092685342E0,-1.353444934E0,-1.123670459E0
3.456508333E0,1.028632164E0,-2.167160988E0,-8.420786858E-1
3.476360333E0,8.362130523E-1,-1.166268468E0,-4.785643816E-1
3.496213333E0,3.827631772E-1,2.227447033E-1,-6.637129188E-1
3.516065333E0,4.888187051E-1,9.902740717E-1,-1.232815146E0
3.535917333E0,6.547248960E-1,1.210277081E0,-1.374815464E0
3.555769333E0,9.057077169E-1,1.196192503E0,-1.463364840E0
3.575621333E0,1.344737172E0,8.219984770E-1,-1.933502674E0
3.595474333E0,1.159194469E0,1.095443517E-1,-2.168960810E0
3.615326333E0,9.432455301E-1,-7.529280335E-2,-1.381618738E0
3.635178333E0,5.882728100E-1,-2.241186202E-1,-6.714648008E-1
3.655030333E0,-2.082330734E-1,4.376923293E-2,-6.680937409E-1
3.674882333E0,-4.028018713E-1,8.405183554E-1,-1.023063779E0
3.694734917E0,-3.890467286E-1,1.723481536E0,-7.805917263E-1
3.714587917E0,-5.070267916E-1,1.271092772E0,2.414633036E-1
3.734439917E0,-3.267356157E-1,8.763170242E-1,1.391027927E0
3.754291917E0,2.316386402E-1,9.935791492E-1,1.783837438E0
3.774143917E0,5.430114865E-1,-3.093514740E-1,1.122515559E0
3.793995917E0,1.154670954E0,-8.274370432E-1,6.992729306E-1
3.813848917E0,1.387471437E0,-4.725379646E-1,8.566793203E-1
3.833700917E0,1.574260235E0,-9.426434040E-1,1.334458232E0
3.853552917E0,1.798827291E0,8.653514087E-2,1.938027978E0
3.873404917E0,1.906027317E0,2.201256275E0,1.706015110E0
3.893256917E0,2.239112616E0,1.560909986E0,1.191988111E0
3.913109917E0,2.360340595E0,1.695087671E0,3.706034720E-1
3.932961917E0,2.107115507E0,6.706928611E-1,-3.214964271E-1
3.952813917E0,1.883089066E0,7.661948204E-1,-7.117233872E-1
3.972665917E0,1.788982630E0,1.417918205E0,-4.195177853E-1
3.992517917E0,1.970003128E0,1.207790256E0,-1.610168070E-2
4.012370917E0,2.083864927E0,1.894708514E0,-2.254239768E-1
4.032222917E0,1.969058514E0,2.273607731E0,-9.692946821E-2
4.052074917E0,2.163484812E0,8.418986797E-1,2.778655589E-1
4.071926917E0,2.539773226E0,1.311397552E-1,1.059204265E-1
4.091778917E0,2.298887014E0,1.702933431E0,-6.528949738E-1
4.111631917E0,1.879074216E0,2.604988813E0,-1.067321777E0
4.131483917E0,1.203698874E0,8.721435666E-1,-9.695509672E-1
4.151335917E0,3.219442666E-1,-4.463727474E-1,-5.655294657E-1
4.171187917E0,3.231863678E-1,-7.073707134E-2,-4.104395807E-1
4.191039917E0,5.820824504E-1,5.682233572E-1,-4.358651936E-1
4.210892917E0,9.563926458E-1,1.184831619E0,-2.219411880E-1
4.230744917E0,8.875667453E-1,2.080416441E0,-1.014202833E-1
4.250596917E0,9.366475940E-1,1.758068919E0,-1.808453351E-2
4.270448917E0,5.140518546E-1,1.562829614E0,5.709356628E-3
4.290300917E0,2.347327173E-1,1.965098619E0,-9.939797968E-2
4.310153917E0,3.958842158E-1,2.896125555E0,-7.072551250E-1
4.330005917E0,8.271322250E-1,3.111138105E0,-1.568850279E0
4.349857917E0,1.190295577E0,3.129872084E0,-2.356693745E0
4.369709917E0,1.712689161E0,3.880533457E0,-3.463640690E0
4.389561917E0,1.951871634E0,3.778757095E0,-3.682196617E0
4.409414917E0,1.771666527E0,2.182905197E0,-3.444261551E0
4.429266917E0,2.117986679E0,1.355250955E0,-3.741479158E0
4.449118917E0,2.802438498E0,1.057001710E0,-4.763383865E0
4.468970917E0,3.434693575E0,6.282284856E-2,-4.890659809E0
4.488822917E0,3.399311066E0,-7.068846822E-1,-4.439919949E0
4.508675917E0,3.230573654E0,-5.435744673E-2,-4.013090134E0
4.528527917E0,3.413209200E0,6.388919950E-1,-4.226181984E0
4.548379917E0,3.828778744E0,-2.675397694E-2,-4.241384506E0
4.568231917E0,3.625724792E0,-5.180223584E-1,-3.646856308E0
4.588084917E0,3.030375481E0,-4.403550625E-1,-2.788886786E0
4.607936917E0,2.367891550E0,-9.906675816E-1,-2.850681543E0
4.627788917E0,1.987070560E0,-1.613681078E0,-3.251889467E0
4.647640917E0,1.601981878E0,-2.054768562E0,-3.574539900E0
4.667492917E0,6.876665950E-1,-6.450495720E-1,-3.348989487E0
4.687345917E0,1.978224814E-1,1.811840773E0,-2.012745142E0
4.707197917E0,-2.215641290E-1,1.886790395E0,-7.381045818E-1
4.727049917E0,1.090823412E0,2.132583380E0,1.590506583E-1
4.746901917E0,1.963222265E0,1.737113856E-2,4.298343956E-1
4.766753917E0,1.392403722E0,-1.268168569E0,-3.375563323E-1
4.786606917E0,6.154299974E-1,-1.271997392E-1,-7.827721238E-1
4.806458917E0,4.684765041E-1,3.627466857E-1,-9.535895586E-1
4.826310917E0,9.927077889E-1,-4.433738589E-1,-9.254892468E-1
4.846162917E0,1.805468917E0,-2.195276260E0,-2.922907174E-1
4.866015917E0,1.785084844E0,-2.229515314E0,2.536253035E-1
4.885867917E0,1.274666190E0,-3.696073294E-1,-4.355437681E-2
4.905719917E0,1.052503467E0,5.189527273E-1,-3.973328769E-1
4.925571917E0,1.209729075E0,3.863404691E-1,-4.081340134E-1
4.945424917E0,1.222575784E0,-3.061802387E-1,-1.900476515E-1
4.965276917E0,7.795328498E-1,-8.021435142E-1,-2.462649718E-2
4.985128917E0,2.129596919E-1,-5.089672208E-1,-2.173907459E-1
5.004980917E0,-2.214735150E-1,1.512443088E-2,-3.911215365E-1
5.024833917E0,-7.956536859E-2,-1.000009537E0,-4.065582752E-1
5.044685917E0,2.228749692E-1,-2.016502619E0,-5.380590558E-1
5.064537917E0,2.473557442E-1,-1.302600384E0,-1.854409277E-1
5.084389917E0,3.187126517E-1,2.361350507E-1,-4.330823943E-2
5.104241917E0,4.799444973E-1,2.848207057E-1,-7.478845119E-2
5.124094917E0,6.471595168E-1,-1.139864326E0,-2.693096697E-1
5.143946917E0,7.261397839E-1,-1.925312400E0,-1.516789198E-1
5.163798917E0,1.006785035E0,-6.434686184E-1,-3.845239989E-3
5.183650917E0,1.089525819E0,2.087388188E-1,5.621233210E-2
5.203503917E0,1.070420504E0,1.328036934E-2,1.120332479E-1
5.223355917E0,8.087714911E-1,-1.635796428E-1,1.787357777E-1
5.243207917E0,2.999151349E-1,-4.107490927E-2,-9.400751442E-4
5.263059917E0,1.428063810E-1,1.619958133E-1,-2.317153215E-1
5.282912917E0,2.869285643E-1,-2.453622967E-2,-2.155870497E-1
5.302764917E0,5.178509951E-1,-4.077150226E-1,-1.426718384E-1
5.322616917E0,6.502200961E-1,-9.866252542E-2,-1.527026892E-1
5.342468917E0,6.490692496E-1,1.456252038E-1,-1.681034416E-1
5.362321917E0,5.888697505E-1,1.250921339E-1,-4.504673183E-2
5.382173917E0,3.422574699E-1,-1.830060929E-1,2.476411462E-1
5.402025917E0,4.287318885E-2,-4.746277034E-1,2.863925099E-1
5.421877917E0,-3.085694611E-1,-2.710320055E-1,1.539134085E-1
5.441730917E0,-6.171129942E-1,-7.629016042E-2,1.284466684E-1
5.461582917E0,-8.067996502E-1,-6.223856285E-2,3.052553236E-1
5.481434917E0,-8.556212783E-1,-2.654611468E-1,5.556165576E-1
5.501286917E0,-7.052813768E-1,-1.169856071E0,8.829708695E-1
5.521139917E0,-4.934797883E-1,-1.780891776E0,1.226806998E0
5.540991917E0,-8.263803720E-1,-1.607303858E0,1.333593249E0
5.560843917E0,-1.536686420E0,-1.251863956E0,1.761841059E0
5.580695917E0,-1.855107546E0,-1.260832667E0,2.329443693E0
5.600548917E0,-1.535687923E0,-1.562651277E0,2.578723907E0
5.620400917E0,-1.253515601E0,-1.759316087E0,2.517366648E0
5.640252917E0,-1.692412853E0,-1.923025250E0,2.581939697E0
5.660104917E0,-2.777402878E0,-1.181256175E0,2.735942841E0
5.679957917E0,-3.800741434E0,-4.424645007E-1,2.782470942E0
5.699810667E0,-4.122144222E0,-4.086178541E-1,2.753486395E0
5.719662667E0,-3.679146528E0,-1.529870391E0,2.685369492E0
5.739514667E0,-2.890868902E0,-1.628271937E0,2.413837910E0
5.759367667E0,-2.687793016E0,-8.578099608E-1,2.133437157E0
5.779219667E0,-2.642580032E0,-2.686886787E-1,2.152070761E0
5.799071667E0,-2.410645723E0,-2.226035297E-1,2.239481688E0
5.818923667E0,-2.295951843E0,-1.067459226E0,2.220309734E0
5.838776667E0,-2.561912537E0,-3.976157904E-1,1.680205226E0
5.858628667E0,-2.667742968E0,9.961452335E-2,1.194769740E0
5.878480667E0,-2.254494905E0,4.261158109E-1,1.192771912E0
5.898333667E0,-1.883020043E0,2.302673459E-1,1.396909595E0
5.918185667E0,-1.539383292E0,-9.298594594E-1,1.683598757E0
5.938037667E0,-8.695263863E-1,-2.150512934E0,1.795605063E0
5.957889667E0,-2.100923508E-1,-2.520418406E0,1.801342726E0
5.977741667E0,5.056961440E-3,-2.283902168E0,1.860147715E0
5.997594667E0,-3.181937933E-1,-1.125163078E0,1.754679799E0
6.017446667E0,-9.243016839E-1,-4.245763719E-1,1.504292965E0
6.037298667E0,-1.243976235E0,-1.472317338E0,1.631521106E0
6.057150667E0,-8.752548099E-1,-1.977465749E0,1.571704745E0
6.077003667E0,-1.183846295E-1,-1.954062104E0,1.071922064E0
6.096855667E0,9.911192656E-1,-1.832504749E0,5.550829768E-1
6.116707667E0,1.605423450E0,-1.865105152E0,3.631547093E-1
6.136560667E0,1.755578637E0,-2.502444744E0,4.752889872E-1
6.156412667E0,1.509161234E0,-2.796829939E0,8.428248763E-1
6.176264667E0,1.035606146E0,-1.863789439E0,1.246017337E0
6.196116667E0,4.511474073E-1,-1.592858553E0,1.565874100E0
6.215969667E0,4.747505784E-1,-2.202544689E0,1.397555590E0
6.235821667E0,8.200123906E-1,-3.154733896E0,9.647994637E-1
6.255673667E0,8.450322151E-1,-3.035795927E0,7.356488705E-1
6.275525667E0,6.155381799E-1,-2.172151327E0,5.247069597E-1
6.295378667E0,4.069508314E-1,-1.259539723E0,1.433728188E-1
6.315230667E0,3.189989030E-1,-7.844572663E-1,-3.786368668E-1
6.335082667E0,2.978989184E-1,-3.720064759E-1,-7.198643088E-1
6.354934667E0,1.909010261E-1,-1.812496334E-1,-8.313931227E-1
6.374787667E0,7.125676423E-2,-5.743510127E-1,-7.098890543E-1
6.394639667E0,-3.228918090E-2,-1.317682028E0,-2.314854711E-1
6.414491667E0,-1.628968418E-1,-1.318393230E0,-1.195368543E-2
6.434343667E0,-3.794134259E-1,-7.711569667E-1,-1.480879784E-1
6.454196667E0,-4.011533856E-1,-1.148652881E-1,-1.098962352E-1
6.474048667E0,-4.509197176E-1,-6.010895222E-2,8.393401653E-2
6.493900667E0,-6.473434567E-1,-3.904049695E-1,2.165180892E-1
6.513752667E0,-7.768654227E-1,-6.751196980E-1,3.374485970E-1
6.533605667E0,-8.247396946E-1,-6.784762144E-1,4.739323854E-1
6.553457667E0,-5.651732087E-1,-4.701851010E-1,3.441588879E-1
6.573309667E0,-2.546995878E-1,-4.590243697E-1,3.128504157E-1
6.593162667E0,9.905751795E-3,4.085943848E-2,2.554451525E-1
6.613014667E0,1.192251667E-1,8.609535694E-1,7.607306540E-2
6.632866667E0,-1.984903961E-2,5.707389712E-1,6.735140681E-1
6.652718667E0,-4.836057425E-1,2.155031860E-1,8.825302720E-1
6.672571667E0,-7.167285085E-1,-3.369323015E-1,8.030380011E-1
6.692422792E0,-5.037826896E-1,-3.387900591E-1,8.589522243E-1
6.712274792E0,-2.480886281E-1,6.252660155E-1,1.092853785E0
6.732126792E0,-4.428240359E-1,7.946259379E-1,1.521024227E0
6.751979792E0,-8.872145414E-1,2.156066298E-1,1.742428064E0
6.771831792E0,-9.063498974E-1,-1.758745126E-2,1.562367558E0
6.791683792E0,-5.657271743E-1,-2.194329947E-1,1.150538325E0
6.811535792E0,-2.394792587E-1,-5.003381371E-1,6.587061882E-1
6.831388792E0,-2.468276322E-1,-9.740958214E-1,4.558611214E-1
6.851240792E0,-1.703367978E-1,-1.529024959E0,2.496408373E-1
6.871092792E0,1.937044561E-1,-2.147783041E0,-3.918765783E-1
6.890945792E0,5.406821966E-1,-2.401612043E0,-1.227182150E0
