"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.540991917E0,6.668919021E-1,-5.364390006E0,-4.409744927E0
5.560843917E0,6.002795443E-2,-5.430455357E0,-4.883609716E0
5.580695917E0,9.992774606E-2,-4.691130486E0,-3.856331694E0
5.600548917E0,1.136258428E0,-6.554708866E0,-2.306274000E0
5.620400917E0,1.657146232E0,-8.075847400E0,-1.917516021E0
5.640252917E0,1.691670532E0,-5.887244521E0,-2.841509995E0
5.660104917E0,1.399566150E0,-4.633210599E0,-2.585560409E0
5.679957917E0,1.362618471E0,-4.593082912E0,-1.560846975E0
5.699810667E0,1.249036892E0,-4.551907697E0,2.169878340E-1
5.719662667E0,1.514733494E0,-4.408472573E0,2.082201095E0
5.739514667E0,2.674186072E0,-2.464790847E0,5.360848932E0
5.759367667E0,2.486280534E0,-1.965076688E0,5.648274665E0
5.779219667E0,5.423789531E-1,-6.717215560E-1,5.360609781E0
5.799071667E0,-1.531631362E-1,-8.987138298E-1,4.705729229E0
5.818923667E0,1.090115125E0,1.087970951E0,4.385309413E0
5.838776667E0,3.933420800E0,2.811994420E0,5.167103196E0
5.858628667E0,3.872260678E0,2.711261512E0,5.764635426E0
5.878480667E0,1.440828196E0,1.885538768E0,6.489918208E0
5.898333667E0,-3.405348229E-1,1.042805303E0,4.976220841E0
5.918185667E0,-8.131225795E-1,1.558196433E0,3.539092762E0
5.938037667E0,2.230356091E-1,2.277173578E0,3.692089838E0
5.957889667E0,9.162230247E-1,1.655644959E0,3.627244216E0
5.977741667E0,1.182919793E0,1.876874948E0,2.921225671E0
5.997594667E0,2.172388549E0,2.145084976E0,1.974776634E0
6.017446667E0,2.500082887E0,1.767120956E0,8.732910132E-1
6.037298667E0,1.214276657E0,3.084365326E0,1.180284453E0
6.057150667E0,2.365447238E0,2.897366692E0,3.484513097E0
6.077003667E0,4.760133478E0,2.079240065E0,4.893747033E0
6.096855667E0,4.945670893E0,1.238233284E0,5.351189332E0
6.116707667E0,3.073898810E0,1.117073128E0,3.006249449E0
6.136560667E0,9.133064336E-1,1.033550330E0,3.239784318E-1
6.156412667E0,-8.907414436E-1,8.777840137E-1,-1.427223187E0
6.176264667E0,-1.228094797E0,-8.709895492E-1,-2.043542229E0
6.196116667E0,-8.490648293E-1,1.904695415E-1,-2.448453434E0
6.215969667E0,7.782106090E-1,1.878718575E0,-1.561850358E0
6.235821667E0,1.730904472E0,1.371557987E-1,-9.372344095E-1
6.255673667E0,1.126683612E0,6.585590351E-1,-9.393791682E-1
6.275525667E0,1.369924859E0,1.470171279E0,-6.992217422E-1
6.295378667E0,1.942905800E0,1.594105353E0,-1.700498950E-1
6.315230667E0,2.110463027E0,5.674635082E-1,-1.558470082E-1
6.335082667E0,1.489371781E0,4.340949512E-1,-4.183308578E-1
6.354934667E0,3.859133095E-1,-4.278185499E-1,-1.241783128E0
6.374787667E0,-1.185691958E0,-1.300909004E0,-2.007233066E0
6.394639667E0,-2.900762170E0,-9.996487588E-1,-2.347237839E0
6.414491667E0,-1.819573989E0,-2.921491134E-1,-1.328892316E0
6.434343667E0,-3.406979603E-1,6.674678528E-1,-6.370401120E-1
6.454196667E0,-7.577266431E-1,2.347425535E0,2.010682046E-1
6.474048667E0,-1.842184002E0,1.507008737E0,-4.650349081E-1
6.493900667E0,-2.180253054E0,6.046757734E-1,-1.436876648E0
6.513752667E0,-2.262749081E0,3.199678266E-1,-1.259162369E0
6.533605667E0,-2.157118546E0,-3.418697423E-1,-6.840564036E-1
6.553457667E0,-1.318517894E0,-1.252459559E0,1.482774806E0
6.573309667E0,-1.017112638E0,1.368488199E-1,2.525376188E0
6.593162667E0,4.653974354E-1,2.587618044E0,2.108237431E0
6.613014667E0,2.440350071E0,2.258877055E0,4.608838235E-1
6.632866667E0,1.555891460E-1,8.276991034E-1,-1.404664922E0
6.652718667E0,-9.311164677E-2,-1.691284908E0,-4.573332480E0
6.672571667E0,9.429804683E-1,-3.496373590E0,-1.659721638E0
6.692422792E0,1.587013265E0,-2.486017994E0,2.113664670E0
6.712274792E0,1.670709726E0,3.246122700E-1,3.080950260E0
6.732126792E0,1.247463114E0,2.854488475E0,4.818824905E-1
6.751979792E0,-8.125232399E-2,8.091517353E-1,-3.536679617E0
6.771831792E0,-1.296558090E0,-1.241224135E0,-2.219900100E0
6.791683792E0,-1.369165598E0,-2.446331187E0,3.624248980E-1
6.811535792E0,-1.438711504E0,-1.705352724E0,1.375673842E0
6.831388792E0,-1.582214456E0,-1.326242065E-1,9.348312038E-1
