"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.153787750E2,5.233873546E1,4.886302580E0,5.939765809E0,1.498559328E1,1.093863964E2,8.878235639E0,3.000000000E0
1.163787632E2,5.233868993E1,4.886471034E0,6.514762666E0,1.438377702E1,1.100746240E2,9.685688986E0,3.000000000E0
1.173787509E2,5.233864484E1,4.886654111E0,6.209789411E0,1.400634958E1,1.111405286E2,7.848333817E0,3.000000000E0
1.183787384E2,5.233859998E1,4.886808526E0,6.534153010E0,1.349280549E1,1.122342691E2,6.981708305E0,3.000000000E0
1.193787247E2,5.233855794E1,4.886999001E0,6.522630975E0,1.330594255E1,1.129706290E2,6.911593445E0,3.000000000E0
1.203787123E2,5.233852177E1,4.887120785E0,6.735428395E0,1.270249031E1,1.140010821E2,5.882538412E0,3.000000000E0
1.213786997E2,5.233847720E1,4.887266227E0,7.260933919E0,1.243294275E1,1.145537382E2,6.205981254E0,3.000000000E0
1.223786879E2,5.233843291E1,4.887416040E0,7.783081378E0,1.218511008E1,1.149121380E2,2.150252265E1,3.737656580E0
1.233786747E2,5.233838768E1,4.887583912E0,7.754392774E0,1.207660737E1,1.151667422E2,4.036074327E1,6.619897291E0
1.243786623E2,5.233834439E1,4.887739461E0,7.574676673E0,1.177592242E1,1.152490814E2,3.793219443E1,5.708755584E0
1.253786498E2,5.233830745E1,4.887872367E0,7.815058555E0,1.135028055E1,1.162286526E2,3.519053954E1,4.875651303E0
1.263786376E2,5.233826577E1,4.888016805E0,7.725832213E0,1.117348799E1,1.165701655E2,2.789244267E1,3.706821831E0
1.273786250E2,5.233823481E1,4.888083380E0,7.054145863E0,9.934463853E0,1.186151308E2,2.589174887E1,4.114272168E0
1.283786120E2,5.233821141E1,4.888178178E0,6.981929980E0,9.211260097E0,1.197303653E2,2.178638909E1,4.173356736E0
1.293785998E2,5.233816904E1,4.888274374E0,8.066085371E0,8.955788070E0,1.218089767E2,1.999478347E1,3.810616753E0
1.303785872E2,5.233812746E1,4.888370783E0,8.622620153E0,8.529318907E0,1.224943782E2,1.729229458E1,3.566930580E0
1.313785743E2,5.233809858E1,4.888440842E0,8.279786757E0,7.869563155E0,1.226262245E2,2.165124803E1,4.251550347E0
1.323785611E2,5.233805704E1,4.888533855E0,8.660691896E0,7.665494651E0,1.226609675E2,2.030390775E1,3.810044223E0
1.333785489E2,5.233802333E1,4.888604376E0,8.407281430E0,7.160268126E0,1.240980768E2,2.227361607E1,4.007310031E0
1.343785372E2,5.233799144E1,4.888662114E0,8.517032727E0,6.625946061E0,1.255251526E2,2.461533097E1,4.301940144E0
1.353795191E2,5.233796004E1,4.888714676E0,8.543143355E0,6.121762248E0,1.281296450E2,2.588179259E1,4.331160571E0
1.363795193E2,5.233793892E1,4.888748119E0,8.300720065E0,5.304460779E0,1.299686728E2,2.580856993E1,4.198276572E0
1.373795108E2,5.233800721E1,4.888691766E0,8.137615500E0,4.288761537E0,1.252028546E2,8.146744446E0,3.954951791E0
1.383795134E2,5.233800705E1,4.888690250E0,7.909289953E0,3.440884657E0,1.252666411E2,8.074641325E0,3.615033066E0
1.393795211E2,5.233800759E1,4.888691787E0,7.831121664E0,3.011010244E0,1.216348052E2,7.976158998E0,3.193176972E0
1.403795228E2,5.233800544E1,4.888689547E0,7.669787501E0,2.296959463E0,1.248106840E2,7.854601552E0,3.000000000E0
1.413795395E2,5.233800750E1,4.888682291E0,8.000333467E0,0.000000000E0,1.256893937E2,7.728498529E0,3.000000000E0
1.423795495E2,5.233800699E1,4.888680791E0,8.057425293E0,1.932603026E-1,1.256893800E2,8.172921048E0,3.000000000E0
1.433795516E2,5.233800330E1,4.888683136E0,7.784580318E0,4.911124213E-1,1.256893801E2,8.040564679E0,3.000000000E0
1.443795670E2,5.233800180E1,4.888687549E0,8.272508413E0,6.393979073E-1,1.247909281E2,8.035893295E0,3.000000000E0
1.453795819E2,5.233798914E1,4.888705230E0,8.277337443E0,0.000000000E0,1.242265201E2,7.297662583E0,3.544138763E0
1.463795865E2,5.233798222E1,4.888714887E0,8.277337443E0,0.000000000E0,1.242265201E2,6.860612293E0,3.908304644E0
1.473795980E2,5.233797720E1,4.888721882E0,8.277337443E0,0.000000000E0,1.242265201E2,6.526126957E0,3.865752914E0
1.483796124E2,5.233797350E1,4.888727046E0,8.277337443E0,0.000000000E0,1.242265201E2,6.272989660E0,4.253593510E0
1.493796144E2,5.233797051E1,4.888731220E0,8.277337443E0,0.000000000E0,1.242265201E2,6.058029737E0,4.500846416E0
1.503796139E2,5.233797047E1,4.888731271E0,8.277337443E0,0.000000000E0,1.242265201E2,6.056170068E0,4.651691347E0
1.513796115E2,5.233796529E1,4.888731592E0,8.164697804E0,1.359120561E-1,1.847037729E2,5.861178983E0,4.858194084E0
1.523796093E2,5.233796124E1,4.888731866E0,8.133128335E0,0.000000000E0,1.847037732E2,5.702675687E0,5.106646724E0
1.533796065E2,5.233795792E1,4.888732089E0,8.133128335E0,0.000000000E0,1.847037732E2,5.569362165E0,5.685431910E0
1.543796034E2,5.233795509E1,4.888732281E0,8.133128335E0,0.000000000E0,1.847037732E2,5.452937079E0,6.136570844E0
1.553795998E2,5.233795261E1,4.888732448E0,8.133128335E0,0.000000000E0,1.847037732E2,5.349368186E0,6.551382165E0
1.563795950E2,5.233795033E1,4.888732602E0,8.133128335E0,0.000000000E0,1.847037732E2,5.252059317E0,6.833337906E0
1.573795904E2,5.233794832E1,4.888732738E0,8.133128335E0,0.000000000E0,1.847037732E2,5.164724702E0,7.184976682E0
1.583795851E2,5.233794827E1,4.888732741E0,8.133128335E0,0.000000000E0,1.847037732E2,5.163642971E0,7.320979783E0
1.593795804E2,5.233794821E1,4.888732745E0,8.133128335E0,0.000000000E0,1.847037732E2,5.161545395E0,7.286032343E0
1.603795745E2,5.233794806E1,4.888732755E0,8.133128335E0,0.000000000E0,1.847037732E2,5.155938895E0,7.157352143E0
1.613795682E2,5.233794598E1,4.888732896E0,8.133128335E0,0.000000000E0,1.847037732E2,5.063275097E0,7.001870863E0
