"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.155900125E0,-1.982017457E-1,-7.010961175E-1,1.842165440E-1
3.175754125E0,-5.147463083E-1,-7.265509963E-1,2.005575746E-1
3.195607125E0,-6.950533986E-1,-3.750039339E-1,8.207786828E-2
3.215461125E0,-6.070896387E-1,-3.673364520E-1,6.533896551E-3
3.235315125E0,-4.691541195E-1,-4.996853769E-1,-8.319572359E-2
3.255169125E0,-2.980600595E-1,-8.424280286E-1,-1.810384244E-1
3.275023125E0,1.757226735E-1,-1.248705268E0,-1.051427796E-1
3.294876125E0,5.452572107E-1,-1.595746994E0,1.184102744E-1
3.314730125E0,3.848670423E-1,-1.226622939E0,2.109100223E-1
3.334584125E0,3.286710978E-1,-9.728233218E-1,3.136731684E-1
3.354438125E0,-9.716957062E-2,-6.453278065E-1,1.822580993E-1
3.374291125E0,1.646227092E-1,-2.802249193E-1,-3.002600372E-1
3.394145125E0,-2.886740863E-2,-1.336121708E-1,-2.940010652E-2
3.413999125E0,-2.128967643E-1,-3.361729085E-1,-5.663991719E-2
3.433853125E0,-2.495060116E-1,-5.596885085E-1,-8.242985606E-2
3.453707125E0,-2.462940812E-1,-6.852175593E-1,-2.023739964E-1
3.473560125E0,-2.489075214E-1,-4.717346430E-1,-2.395431697E-1
3.493414125E0,-2.727318406E-1,-1.014903933E-1,1.413563043E-1
3.513268125E0,-2.382130772E-1,-9.346315265E-2,2.584549785E-1
3.533122125E0,-1.344971508E-1,2.037356198E-1,2.811879218E-1
3.552976125E0,1.516263932E-1,9.393492341E-2,7.348218560E-2
3.572828875E0,-4.128963128E-2,-5.092663765E-1,2.523089647E-1
3.592682875E0,-4.485093355E-1,-1.093276978E0,9.484250546E-1
3.612536875E0,-3.116198480E-1,-2.072006941E0,1.808585405E0
3.632390875E0,3.601328433E-1,-1.730228901E0,1.978504658E0
3.652244875E0,1.721606702E-1,-4.598820582E-2,1.533259869E0
3.672097875E0,-1.763100922E-2,-4.480869323E-2,1.005208135E0
3.691951875E0,-8.709081411E-1,1.750512272E-1,1.200852767E-1
3.711805875E0,-1.074014068E0,-1.059335545E-1,-3.706465662E-2
3.731659875E0,-9.089961648E-1,-2.597597800E-2,1.457590461E-1
3.751513875E0,-2.475961894E-1,-1.967779696E-1,2.069303580E-2
3.771366875E0,2.809856534E-1,-1.346602738E-1,-7.616008818E-2
3.791220875E0,2.242993563E-1,-2.842636704E-1,-1.337135583E-1
3.811074875E0,-1.505987942E-1,-7.358760387E-2,-4.686354846E-2
3.830928875E0,-2.448882908E-1,3.024510294E-2,2.845606208E-2
3.850782875E0,-2.088818103E-1,1.299096495E-1,-5.725635588E-2
3.870635875E0,-7.809467614E-2,7.712350786E-2,-1.181555092E-1
3.890489875E0,-3.548046201E-2,6.289966404E-2,-2.471268773E-1
3.910343875E0,-7.353277504E-2,-3.743279353E-2,-3.252570927E-1
3.930197875E0,-1.303579807E-1,1.339249909E-1,-3.545740545E-1
3.950050875E0,-1.444410384E-1,1.553241313E-1,-2.224412262E-1
3.969904875E0,-6.143919006E-2,7.898063213E-2,-6.878736615E-2
3.989758875E0,-8.934396505E-2,1.941244155E-1,-1.604899950E-2
4.009612875E0,-1.699363589E-1,2.202812433E-1,-5.082656816E-2
4.029466875E0,-1.145743057E-1,1.178700849E-1,-1.606673896E-1
4.049319875E0,-3.892243207E-1,3.863320947E-1,-3.761418760E-1
4.069173875E0,-1.644877344E-1,5.691790581E-1,-1.785683036E-1
4.089027875E0,1.362564228E-2,4.639124870E-1,4.420747608E-2
4.108881875E0,3.948397040E-1,5.244286656E-1,2.280158997E-1
4.128734875E0,7.282137871E-1,7.647393942E-1,3.637709916E-1
4.148588875E0,7.376434207E-1,1.051188588E0,5.984991193E-1
4.168442875E0,6.898897290E-1,5.850420594E-1,9.156110883E-1
4.188296875E0,5.590892434E-1,8.677812815E-1,1.288315654E0
4.208150875E0,1.229742467E-1,5.488938093E-1,1.395354033E0
4.228003875E0,-3.121889532E-1,2.602640688E-1,9.677694440E-1
4.247857875E0,-4.648311138E-1,4.795160890E-2,1.183027744E0
4.267711875E0,2.520836592E-1,1.144712493E-1,1.424595237E0
4.287565875E0,3.888056381E-3,2.550990283E-1,8.389984369E-1
4.307419875E0,-3.298113346E-1,4.862951636E-1,5.933459997E-1
4.327272875E0,-4.213865995E-1,2.250332832E-1,3.126007020E-1
4.347126875E0,-1.989129633E-1,2.748175710E-2,1.288711429E-1
4.366980875E0,-7.097640634E-2,3.097709715E-1,2.728345394E-1
4.386834875E0,-7.198450714E-2,6.046910286E-1,5.080251098E-1
