"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.486103875E0,-2.668527222E1,-1.170341492E0,5.739172363E1
4.505956875E0,-2.790518188E1,-1.172286987E0,5.764249802E1
4.525810875E0,-2.819682312E1,-6.634101868E-1,5.739347839E1
4.545664875E0,-2.841978455E1,-4.889564514E-1,5.709673691E1
4.565519000E0,-2.878963470E1,-6.339340210E-1,5.800152206E1
4.585373000E0,-2.865133667E1,-5.843811035E-1,5.789440155E1
4.605226000E0,-2.937084961E1,-2.727966309E-1,5.785148239E1
4.625080000E0,-2.973269653E1,-2.493286133E-2,5.800060272E1
4.644934000E0,-3.015180969E1,2.863616943E-1,5.763980865E1
4.664788000E0,-3.038556671E1,4.318695068E-1,5.816459274E1
4.684641000E0,-3.104652405E1,9.354972839E-1,5.794606400E1
4.704495000E0,-3.204589081E1,1.007209778E0,5.740821075E1
4.724349000E0,-3.248806763E1,1.412670135E0,5.718201065E1
4.744203000E0,-3.329265594E1,1.626285553E0,5.765449905E1
4.764057000E0,-3.360512543E1,1.581371307E0,5.720407867E1
4.783910000E0,-3.431009674E1,1.980930328E0,5.721590042E1
4.803764000E0,-3.421916962E1,2.039634705E0,5.725328827E1
4.823618000E0,-3.418895721E1,1.551116943E0,5.681314468E1
4.843472000E0,-3.385183716E1,1.045528412E0,5.689154053E1
4.863325000E0,-3.336016083E1,2.121429443E-1,5.664761353E1
4.883179000E0,-3.263974762E1,-5.121498108E-1,5.711137390E1
4.903033000E0,-3.206936646E1,-1.350688934E0,5.709438705E1
4.922887000E0,-3.123432922E1,-2.248538971E0,5.697075653E1
4.942741000E0,-3.030801392E1,-3.328357697E0,5.693252563E1
4.962594000E0,-2.999752045E1,-4.165145874E0,5.664921570E1
4.982448000E0,-2.953273010E1,-4.934364319E0,5.649596405E1
5.002302000E0,-2.884919739E1,-5.642269135E0,5.641956711E1
5.022156000E0,-2.846390533E1,-6.485275269E0,5.601726532E1
5.042009000E0,-2.785243225E1,-7.465110779E0,5.541191864E1
5.061863000E0,-2.724574280E1,-8.390281677E0,5.506125259E1
5.081717000E0,-2.739862823E1,-9.098503113E0,5.487635803E1
5.101571000E0,-2.732398987E1,-9.502136230E0,5.447773361E1
5.121425000E0,-2.728514862E1,-1.013124847E1,5.441761017E1
5.141278000E0,-2.704057312E1,-1.060494995E1,5.340709305E1
5.161132000E0,-2.686779022E1,-1.126535034E1,5.309092712E1
5.180986000E0,-2.687596130E1,-1.197892761E1,5.243420792E1
5.200840000E0,-2.729991913E1,-1.232849121E1,5.211687088E1
5.220693000E0,-2.751398468E1,-1.286495972E1,5.102027893E1
5.240547000E0,-2.796318054E1,-1.409038544E1,5.001246643E1
5.260401000E0,-2.796538544E1,-1.552241516E1,4.857513809E1
5.280255000E0,-2.785553741E1,-1.698641205E1,4.661031342E1
5.300109000E0,-2.788272858E1,-1.875445557E1,4.546937943E1
5.319962000E0,-2.763478851E1,-2.018970490E1,4.378022766E1
5.339816000E0,-2.746997833E1,-2.125428772E1,4.190263367E1
5.359670000E0,-2.725080109E1,-2.205673981E1,4.042184448E1
5.379524000E0,-2.736536407E1,-2.280751801E1,3.923159790E1
5.399377000E0,-2.700928497E1,-2.318631744E1,3.828801727E1
5.419231000E0,-2.713562775E1,-2.348285675E1,3.742588806E1
5.439085000E0,-2.722419739E1,-2.325204468E1,3.679690552E1
5.458939000E0,-2.789668274E1,-2.314781189E1,3.582169342E1
5.478793000E0,-2.799494934E1,-2.267371368E1,3.530439758E1
5.498646000E0,-2.764448547E1,-2.265977478E1,3.478175354E1
5.518500000E0,-2.784735107E1,-2.294359589E1,3.474980545E1
5.538354000E0,-2.785644531E1,-2.329976654E1,3.407533264E1
5.558208000E0,-2.735342407E1,-2.361103058E1,3.392720032E1
5.578060875E0,-2.675894928E1,-2.357704926E1,3.376018524E1
5.597914875E0,-2.693373871E1,-2.389551544E1,3.416998291E1
5.617768875E0,-2.697154236E1,-2.404335022E1,3.425840759E1
5.637622875E0,-2.666059875E1,-2.402777863E1,3.444850159E1
5.657475875E0,-2.677828979E1,-2.404640198E1,3.433019257E1
5.677329875E0,-2.665505219E1,-2.426207733E1,3.449872208E1
5.697183875E0,-2.673802948E1,-2.413178253E1,3.436314011E1
5.717037875E0,-2.667739868E1,-2.413208771E1,3.464222717E1
5.736891875E0,-2.685961914E1,-2.384765625E1,3.466661072E1
5.756744875E0,-2.666633606E1,-2.402954102E1,3.465255737E1
5.776598875E0,-2.687710571E1,-2.393344879E1,3.464687347E1
5.796452875E0,-2.673098755E1,-2.438469696E1,3.435494995E1
5.816306875E0,-2.675819397E1,-2.429001617E1,3.405886078E1
5.836159875E0,-2.660698700E1,-2.413852692E1,3.394324493E1
5.856013875E0,-2.676810455E1,-2.398966980E1,3.356517029E1
5.875867875E0,-2.664102936E1,-2.393717194E1,3.347009659E1
5.895721875E0,-2.673335266E1,-2.397837830E1,3.315806961E1
5.915575875E0,-2.692147064E1,-2.372449493E1,3.265480042E1
5.935428875E0,-2.730379486E1,-2.372477722E1,3.289146423E1
5.955282875E0,-2.676876831E1,-2.389089203E1,3.288582611E1
5.975136875E0,-2.647162628E1,-2.384223938E1,3.296559906E1
5.994990875E0,-2.653771973E1,-2.365325165E1,3.294070435E1
6.014843875E0,-2.651940155E1,-2.369903564E1,3.286222839E1
6.034697875E0,-2.654530334E1,-2.371794128E1,3.260694885E1
6.054551875E0,-2.672066498E1,-2.365206146E1,3.250232315E1
6.074405875E0,-2.653799438E1,-2.387987518E1,3.277220154E1
6.094258875E0,-2.657250214E1,-2.409216309E1,3.269333267E1
6.114112875E0,-2.649171448E1,-2.397998047E1,3.279550171E1
6.133966875E0,-2.661287689E1,-2.392307281E1,3.273764801E1
6.153820875E0,-2.632930756E1,-2.383119965E1,3.248731995E1
6.173674875E0,-2.663577271E1,-2.387324524E1,3.294277954E1
6.193527875E0,-2.672274017E1,-2.396562195E1,3.296613693E1
6.213381875E0,-2.712187195E1,-2.413222504E1,3.280276489E1
6.233235875E0,-2.735699463E1,-2.415676117E1,3.318773651E1
6.253089875E0,-2.751488495E1,-2.403570557E1,3.313975525E1
6.272942875E0,-2.785350800E1,-2.403721619E1,3.371590805E1
6.292796875E0,-2.814913177E1,-2.400080872E1,3.404371643E1
6.312650875E0,-2.840255737E1,-2.380934143E1,3.443534088E1
6.332504875E0,-2.896062469E1,-2.400582123E1,3.492146301E1
6.352357875E0,-2.927101898E1,-2.377565765E1,3.528882599E1
6.372211875E0,-2.970182800E1,-2.400911713E1,3.583180237E1
6.392065875E0,-2.978689575E1,-2.395983887E1,3.607496262E1
6.411919875E0,-2.959812927E1,-2.375516510E1,3.657657623E1
6.431773875E0,-2.989967346E1,-2.372810364E1,3.681725311E1
6.451626875E0,-3.042657471E1,-2.372650146E1,3.729071045E1
6.471480875E0,-3.031494904E1,-2.372896576E1,3.748560333E1
6.491334875E0,-3.028082275E1,-2.387290955E1,3.775823975E1
6.511188875E0,-3.034989929E1,-2.396395874E1,3.845363617E1
6.531041875E0,-3.051145172E1,-2.401166534E1,3.816116333E1
6.550895875E0,-3.059637451E1,-2.383367157E1,3.884477997E1
6.570749875E0,-3.065171814E1,-2.382603455E1,3.859481812E1
6.590603875E0,-3.027133942E1,-2.407113647E1,3.889624023E1
6.610456875E0,-3.048705292E1,-2.434963989E1,3.901918793E1
6.630310875E0,-2.999176025E1,-2.433657074E1,3.929744720E1
6.650164875E0,-2.980043793E1,-2.479151154E1,3.903636932E1
6.670018875E0,-2.959869385E1,-2.512754059E1,3.889530182E1
6.689872875E0,-3.000588226E1,-2.530735016E1,3.884521103E1
6.709725875E0,-2.944796753E1,-2.538269806E1,3.896935272E1
6.729579875E0,-2.915672302E1,-2.512455750E1,3.840579987E1
6.749433875E0,-2.934314728E1,-2.544747162E1,3.809246063E1
6.769287875E0,-2.975986481E1,-2.538389587E1,3.790687561E1
6.789140875E0,-3.014105988E1,-2.530142975E1,3.701470566E1
6.808994875E0,-2.989601898E1,-2.538439941E1,3.675578690E1
6.828848875E0,-2.994671631E1,-2.527840424E1,3.590114975E1
6.848702875E0,-3.021211243E1,-2.527280426E1,3.562247086E1
6.868555875E0,-3.007283020E1,-2.564916992E1,3.534179688E1
6.888409875E0,-2.979679108E1,-2.544530487E1,3.503553772E1
6.908263875E0,-3.011286926E1,-2.548302460E1,3.477114105E1
6.928117875E0,-3.001058197E1,-2.553482056E1,3.438761902E1
6.947970875E0,-3.007596588E1,-2.571955872E1,3.415235519E1
6.967824875E0,-3.012400055E1,-2.577134705E1,3.419351578E1
6.987678875E0,-2.998806763E1,-2.565622711E1,3.400182343E1
