"Time (s)","X (hPa)"
2.115725258E2,1.023728790E3
2.126381248E2,1.023703003E3
2.137037448E2,1.023681564E3
2.147693298E2,1.023668213E3
2.158348648E2,1.023665771E3
2.169004008E2,1.023665771E3
2.179659008E2,1.023665771E3
2.190313468E2,1.023657150E3
2.200968618E2,1.023624039E3
2.211623708E2,1.023572845E3
2.222278668E2,1.023466187E3
2.232933418E2,1.023294220E3
2.243588078E2,1.023161392E3
2.254242638E2,1.023044357E3
2.264897418E2,1.022948532E3
2.275551978E2,1.022878799E3
2.286206728E2,1.022877808E3
2.296861448E2,1.022860489E3
2.307516628E2,1.022842026E3
2.318171888E2,1.022807007E3
2.328827168E2,1.022789154E3
2.339482238E2,1.022772751E3
2.350137218E2,1.022738800E3
2.360792128E2,1.022692261E3
2.371447128E2,1.022692261E3
2.382102288E2,1.022677460E3
2.392757918E2,1.022649841E3
2.403413268E2,1.022605591E3
2.414068038E2,1.022598267E3
2.424722828E2,1.022595444E3
2.435378008E2,1.022518005E3
2.446033758E2,1.022478790E3
2.456689618E2,1.022476120E3
2.467345388E2,1.022437363E3
2.478001118E2,1.022396774E3
2.488657168E2,1.022396698E3
2.499313848E2,1.022396698E3
2.509970538E2,1.022453537E3
2.520627038E2,1.022591019E3
2.531283848E2,1.022821198E3
2.541939828E2,1.023062210E3
2.552595738E2,1.023306427E3
2.563252178E2,1.023532028E3
2.573908838E2,1.023704681E3
2.584565338E2,1.023776016E3
2.595221838E2,1.023841705E3
2.605878158E2,1.023883667E3
2.616534818E2,1.023896713E3
2.627191208E2,1.023898315E3
2.637847798E2,1.023898315E3
2.648503828E2,1.023904266E3
2.659159968E2,1.023914566E3
2.669816388E2,1.023940048E3
2.680473148E2,1.023964233E3
2.691129738E2,1.023980713E3
2.701785968E2,1.024001541E3
2.712441748E2,1.024030151E3
2.723097608E2,1.024058380E3
2.733753038E2,1.024095764E3
2.744409078E2,1.024134521E3
2.755064868E2,1.024160614E3
2.765721298E2,1.024160614E3
2.776377808E2,1.024124298E3
2.787034358E2,1.024069138E3
2.797690868E2,1.024007263E3
2.808347018E2,1.023938980E3
2.819003508E2,1.023887863E3
2.829659718E2,1.023871613E3
2.840316298E2,1.023868866E3
2.850973158E2,1.023862762E3
2.861629758E2,1.023860016E3
2.872286378E2,1.023852234E3
2.882942878E2,1.023848419E3
2.893599688E2,1.023848419E3
2.904255948E2,1.023866806E3
2.914912248E2,1.023882980E3
2.925568468E2,1.023898392E3
2.936224558E2,1.023917694E3
2.946880768E2,1.023942795E3
2.957536828E2,1.023942795E3
2.968192898E2,1.023934402E3
2.978849498E2,1.023933105E3
2.989506348E2,1.023932877E3
3.000162858E2,1.023929977E3
3.010818808E2,1.023929977E3
3.021474808E2,1.023940277E3
3.032131248E2,1.023940277E3
3.042788108E2,1.023933563E3
3.053444628E2,1.023885040E3
3.064101578E2,1.023814774E3
3.074758428E2,1.023736877E3
3.085414818E2,1.023655167E3
3.096071408E2,1.023579865E3
3.106727618E2,1.023528748E3
3.117383018E2,1.023476944E3
3.128038708E2,1.023431015E3
3.138694578E2,1.023398438E3
3.149350528E2,1.023395615E3
3.160006188E2,1.023395615E3
3.170661978E2,1.023418655E3
3.181318228E2,1.023449554E3
3.191974528E2,1.023484650E3
3.202630898E2,1.023518372E3
3.213287658E2,1.023518372E3
3.223944308E2,1.023507919E3
3.234600778E2,1.023440323E3
3.245257208E2,1.023347397E3
3.255913738E2,1.023217850E3
3.266570538E2,1.023050995E3
3.277227418E2,1.022862015E3
3.287884158E2,1.022756042E3
3.298542038E2,1.022594604E3
3.309200018E2,1.022425766E3
3.319858118E2,1.022286682E3
3.330516238E2,1.022140808E3
3.341173948E2,1.021959457E3
3.351831088E2,1.021802216E3
3.362488318E2,1.021704559E3
3.373144858E2,1.021631470E3
3.383801648E2,1.021631470E3
3.394458488E2,1.021752167E3
3.405115108E2,1.021894684E3
3.415771868E2,1.022034378E3
3.426428828E2,1.022185974E3
3.437085328E2,1.022322540E3
3.447742048E2,1.022369766E3
3.458398198E2,1.022415543E3
3.469054518E2,1.022432785E3
3.479710268E2,1.022432785E3
3.490366308E2,1.022416153E3
3.501022618E2,1.022387009E3
3.511678778E2,1.022350464E3
3.522335908E2,1.022332916E3
3.532993588E2,1.022321777E3
3.543651198E2,1.022310181E3
3.554308668E2,1.022289124E3
3.564966448E2,1.022269821E3
3.575624198E2,1.022269821E3
3.586281568E2,1.022282410E3
3.596938578E2,1.022301178E3
3.607595958E2,1.022323914E3
3.618253198E2,1.022343750E3
3.628910148E2,1.022348938E3
3.639567638E2,1.022348938E3
3.650224858E2,1.022343216E3
3.660881628E2,1.022333984E3
3.671538788E2,1.022325134E3
