"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.705755833E0,-3.689417541E-1,1.372204423E-1,3.466374576E-1
6.725822833E0,-3.833262920E-1,3.529298306E-1,3.548495770E-1
6.745888833E0,-2.779416442E-1,6.377118230E-1,2.211476564E-1
6.765955833E0,-9.579662979E-2,1.361307025E0,2.824085951E-2
6.786021833E0,7.216957957E-2,2.583752155E0,2.411749810E-1
6.806088833E0,4.241867736E-2,3.876613379E0,6.085377336E-1
6.826155833E0,7.784194313E-3,4.788011074E0,9.986767769E-1
6.846221833E0,-6.027069315E-2,5.310365677E0,1.330690622E0
6.866289125E0,-4.696563259E-2,5.506720543E0,1.492697597E0
6.886356125E0,-2.066240013E-1,5.410091877E0,1.466352344E0
6.906422125E0,-4.021616280E-1,4.623616695E0,1.340426922E0
6.926489125E0,-3.833166063E-1,3.554290771E0,1.226650238E0
6.946555125E0,-1.290177256E-1,2.322174311E0,8.611773252E-1
6.966622125E0,2.607839108E-1,1.197894335E0,2.452652305E-1
6.986689125E0,4.366549551E-1,3.902482092E-1,-1.901040077E-1
7.006755125E0,3.994722366E-1,-5.524789542E-2,-2.309487164E-1
7.026822125E0,2.533017695E-1,-1.727363914E-1,-1.825667620E-1
7.046889125E0,2.371911891E-3,-1.463418454E-2,-2.012120634E-1
7.066955125E0,-2.938392460E-1,3.861836493E-1,-1.939893514E-1
7.087022125E0,-4.449609816E-1,5.813773274E-1,-5.316000432E-2
7.107088125E0,-3.462218940E-1,6.764417887E-1,9.607225657E-2
7.127155125E0,-6.177187711E-2,6.459021568E-1,3.735434636E-2
7.147222125E0,1.858544648E-1,5.764145255E-1,-6.807477772E-2
7.167288125E0,2.696380317E-1,4.391470551E-1,-6.524758786E-2
7.187355125E0,2.289603055E-1,3.355175555E-1,-1.903804578E-2
7.207422125E0,1.746137142E-1,1.403346360E-1,-4.533937573E-2
7.227488125E0,1.366368532E-1,3.798858449E-2,-1.361347884E-1
7.247555125E0,8.754579723E-2,-6.033517793E-2,-1.446811855E-1
7.267621125E0,-2.090387978E-2,-7.835686207E-2,-9.792670608E-2
7.287688125E0,-9.044357389E-2,-1.709765196E-2,-4.592264071E-2
7.307755125E0,-4.822080582E-2,1.486689504E-2,-6.640984118E-2
7.327821125E0,2.161749639E-2,-5.759432912E-2,-1.019976437E-1
7.347888125E0,2.980877645E-2,-2.724639475E-1,-7.888655365E-2
7.367955125E0,-5.466687307E-2,-7.122628093E-1,-1.132739484E-1
7.388021125E0,-2.163870633E-1,-1.030871511E0,-1.406084448E-1
7.408088125E0,-3.145412207E-1,-1.275246859E0,-7.341717836E-3
7.428155125E0,-2.737574875E-1,-1.600763440E0,8.724836260E-2
7.448221125E0,-2.552266717E-1,-2.297252655E0,-8.264906704E-2
7.468288125E0,-3.465039134E-1,-2.959631205E0,-3.963091671E-1
7.488354125E0,-3.276087046E-1,-3.506486416E0,-6.969617009E-1
7.508421125E0,-3.423402086E-2,-3.972726345E0,-8.655738831E-1
7.528488125E0,1.577804834E-1,-4.474740505E0,-9.051825404E-1
7.548554125E0,1.799813211E-1,-4.805775166E0,-1.030141711E0
7.568621125E0,2.916206121E-1,-4.830902576E0,-1.107137442E0
7.588688125E0,4.738985896E-1,-4.506777763E0,-1.150957346E0
7.608754125E0,6.239700317E-1,-4.322701931E0,-1.161745667E0
7.628821125E0,9.069061875E-1,-3.725736380E0,-9.343168736E-1
7.648888125E0,7.614158392E-1,-3.262993336E0,-6.297673583E-1
7.668954125E0,-8.764519542E-2,-1.735002398E0,-3.142693778E-3
7.689021125E0,-1.390711367E-1,-4.517243207E-1,2.635147274E-1
7.709088125E0,5.814919993E-2,-2.220795304E-1,1.411293820E-2
