"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.823363900E2,3.849258423E1,-1.249987030E1,-6.811169434E1
8.823564620E2,3.876652145E1,-1.257888031E1,-6.860106659E1
8.823765330E2,3.858476257E1,-1.263130188E1,-6.817261505E1
8.823966040E2,3.872052765E1,-1.256509399E1,-6.849146271E1
8.824166760E2,3.875767136E1,-1.246904755E1,-6.837790680E1
8.824367470E2,3.891524124E1,-1.256514740E1,-6.832971954E1
8.824568180E2,3.892771530E1,-1.291269684E1,-6.846585846E1
8.824768900E2,3.905093765E1,-1.260039520E1,-6.846872711E1
8.824969610E2,3.920745087E1,-1.256944275E1,-6.859014130E1
8.825170330E2,3.916019440E1,-1.286402893E1,-6.919416046E1
8.825371040E2,3.908134460E1,-1.290116882E1,-6.898998260E1
8.825571750E2,3.917743301E1,-1.291653442E1,-6.893952179E1
8.825772470E2,3.943782806E1,-1.282892609E1,-6.849750519E1
8.825973180E2,3.959822083E1,-1.308030701E1,-6.909661102E1
8.826173900E2,3.982376480E1,-1.298858643E1,-6.916622162E1
8.826374610E2,3.959323120E1,-1.250654602E1,-6.900365448E1
8.826575320E2,4.016726685E1,-1.253101349E1,-6.865872955E1
8.826776040E2,4.012995529E1,-1.288839722E1,-6.904402924E1
8.826976750E2,4.031716537E1,-1.252535248E1,-6.934404755E1
8.827177458E2,4.068799210E1,-1.274016571E1,-6.907881927E1
8.827378177E2,4.099023438E1,-1.323883820E1,-6.943793488E1
8.827578887E2,4.123373032E1,-1.371548462E1,-6.908066559E1
8.827779608E2,4.119213867E1,-1.326168823E1,-6.932788849E1
8.827980317E2,4.170778656E1,-1.357636261E1,-6.913562775E1
8.828181027E2,4.194263840E1,-1.443505096E1,-6.914072418E1
8.828381748E2,4.206417084E1,-1.451921082E1,-6.908554840E1
8.828582458E2,4.239334106E1,-1.489566803E1,-6.873642731E1
8.828783178E2,4.251049042E1,-1.515135956E1,-6.891770172E1
8.828983888E2,4.260182190E1,-1.552368927E1,-6.898462677E1
8.829184598E2,4.268749619E1,-1.624060059E1,-6.901537323E1
8.829385317E2,4.240665817E1,-1.633368683E1,-6.853202057E1
8.829586028E2,4.278689575E1,-1.678380585E1,-6.802230835E1
8.829786747E2,4.289420700E1,-1.721755981E1,-6.792665100E1
8.829987457E2,4.300035095E1,-1.751904297E1,-6.853574371E1
8.830188168E2,4.260905457E1,-1.762961578E1,-6.782753754E1
8.830388888E2,4.210119247E1,-1.781123352E1,-6.713117981E1
8.830589597E2,4.197851562E1,-1.817877960E1,-6.713122559E1
8.830790318E2,4.162508392E1,-1.818396759E1,-6.695297241E1
8.830991028E2,4.135009384E1,-1.810739136E1,-6.645951080E1
8.831191737E2,4.130317307E1,-1.816564941E1,-6.639977264E1
8.831392458E2,4.117647552E1,-1.828429413E1,-6.570514679E1
8.831593168E2,4.099734497E1,-1.843390656E1,-6.549343109E1
8.831793887E2,4.057471848E1,-1.825469208E1,-6.524541473E1
8.831994598E2,4.036526871E1,-1.796529388E1,-6.471334839E1
8.832195308E2,3.983355331E1,-1.801142883E1,-6.479833221E1
8.832396027E2,3.977416992E1,-1.833522034E1,-6.464825439E1
8.832596737E2,3.957049942E1,-1.826473999E1,-6.475963593E1
8.832797448E2,3.931663513E1,-1.793280792E1,-6.417998505E1
8.832998167E2,3.903728485E1,-1.800219727E1,-6.437282562E1
8.833198877E2,3.916655731E1,-1.781774139E1,-6.417988586E1
8.833399598E2,3.929449844E1,-1.782855988E1,-6.457051086E1
8.833600308E2,3.928409958E1,-1.776953888E1,-6.406952667E1
8.833801017E2,3.890068817E1,-1.776824951E1,-6.399006653E1
8.834001738E2,3.883716583E1,-1.794084167E1,-6.376282501E1
8.834202448E2,3.880829239E1,-1.802056885E1,-6.355711365E1
8.834403167E2,3.928610611E1,-1.792659760E1,-6.372849274E1
8.834603878E2,3.903605652E1,-1.796444702E1,-6.346835327E1
8.834804588E2,3.914686584E1,-1.789222717E1,-6.327293396E1
8.835005307E2,3.953766632E1,-1.851134491E1,-6.342819977E1
8.835206018E2,3.964281464E1,-1.857427216E1,-6.340792847E1
8.835406738E2,3.959915161E1,-1.907387543E1,-6.348673248E1
8.835607447E2,3.957252502E1,-1.911006927E1,-6.341589355E1
8.835808157E2,3.959809113E1,-1.982612610E1,-6.277587891E1
8.836008878E2,3.967636490E1,-2.024390411E1,-6.274170685E1
8.836209587E2,3.976477814E1,-2.071734619E1,-6.312212372E1
8.836410308E2,3.959671783E1,-2.139308929E1,-6.296463776E1
8.836611018E2,3.953327179E1,-2.181266785E1,-6.290699005E1
8.836811727E2,3.919887543E1,-2.242356110E1,-6.305469513E1
8.837012448E2,3.876890564E1,-2.328017426E1,-6.308229065E1
8.837213158E2,3.808686829E1,-2.372859955E1,-6.306563568E1
8.837413877E2,3.765684891E1,-2.426498413E1,-6.315169525E1
8.837614587E2,3.713282776E1,-2.482192993E1,-6.318874359E1
8.837815298E2,3.636201477E1,-2.495883179E1,-6.383356476E1
8.838016017E2,3.587372589E1,-2.546887970E1,-6.387042999E1
8.838216727E2,3.502384949E1,-2.531295013E1,-6.409776306E1
8.838417448E2,3.464731598E1,-2.550405121E1,-6.421628571E1
8.838618157E2,3.412379456E1,-2.508094025E1,-6.458203125E1
8.838818867E2,3.350952911E1,-2.500668335E1,-6.550147247E1
8.839019588E2,3.341140747E1,-2.457445526E1,-6.606375885E1
8.839220298E2,3.312927246E1,-2.405291748E1,-6.679920959E1
8.839421017E2,3.304059601E1,-2.334243011E1,-6.699761200E1
8.839621728E2,3.308362579E1,-2.283579254E1,-6.756069946E1
8.839822438E2,3.341489029E1,-2.216236115E1,-6.809641266E1
8.840023157E2,3.386738586E1,-2.189051056E1,-6.852130890E1
8.840223868E2,3.405820465E1,-2.155685425E1,-6.864244843E1
8.840424588E2,3.441552734E1,-2.129930115E1,-6.896642303E1
8.840625297E2,3.460356140E1,-2.052468872E1,-6.872841644E1
8.840826008E2,3.499339294E1,-2.032602692E1,-6.899544525E1
8.841026728E2,3.538665771E1,-2.003309631E1,-6.869620514E1
8.841227437E2,3.521525574E1,-1.983971405E1,-6.867195892E1
8.841428158E2,3.546784973E1,-1.979637146E1,-6.920374298E1
8.841628868E2,3.593520355E1,-1.982095337E1,-6.898146820E1
8.841829577E2,3.598431396E1,-1.961170197E1,-6.885465240E1
8.842030298E2,3.556817245E1,-1.907830048E1,-6.880515289E1
8.842231008E2,3.581329346E1,-1.913030243E1,-6.867276764E1
8.842431727E2,3.581726837E1,-1.873351288E1,-6.848673248E1
8.842632437E2,3.593564606E1,-1.911185455E1,-6.816819000E1
8.842833158E2,3.599584961E1,-1.895048523E1,-6.832534027E1
8.843033867E2,3.590952301E1,-1.871173859E1,-6.852298737E1
8.843234577E2,3.605309296E1,-1.821531677E1,-6.839157867E1
8.843435298E2,3.626502991E1,-1.804518127E1,-6.778499603E1
8.843636007E2,3.571755981E1,-1.796297455E1,-6.759960938E1
8.843836728E2,3.602497864E1,-1.790799713E1,-6.753122711E1
8.844037438E2,3.637979889E1,-1.790399933E1,-6.731472015E1
8.844238148E2,3.646076202E1,-1.769786072E1,-6.726422882E1
8.844438867E2,3.623820496E1,-1.730466461E1,-6.714493561E1
8.844639578E2,3.627072525E1,-1.727252197E1,-6.707614136E1
8.844840297E2,3.625241089E1,-1.719983673E1,-6.696911621E1
8.845041007E2,3.621458817E1,-1.719232941E1,-6.648408508E1
8.845241718E2,3.634887695E1,-1.712485504E1,-6.656240845E1
8.845442437E2,3.630545044E1,-1.679368591E1,-6.648018646E1
8.845643147E2,3.631808472E1,-1.680820465E1,-6.653889465E1
8.845843868E2,3.671497345E1,-1.696161652E1,-6.648309326E1
8.846044578E2,3.668851852E1,-1.683303833E1,-6.669154358E1
