"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.043222829E2,5.232640801E1,4.946674321E0,-5.070568621E-2,5.285168842E0,6.167684555E1,1.697984043E1,3.000000000E0
8.053222818E2,5.232640962E1,4.946679179E0,-3.120783642E-1,4.506738351E0,6.167684555E1,1.731392608E1,3.000000000E0
8.063222810E2,5.232641684E1,4.946701037E0,4.904100820E-1,3.926067379E0,6.167684555E1,1.751128506E1,3.000000000E0
8.073222798E2,5.232635344E1,4.946509053E0,4.961288916E-1,0.000000000E0,6.167684555E1,9.353911271E1,6.926002275E0
8.083222797E2,5.232635344E1,4.946509053E0,4.961288916E-1,0.000000000E0,6.167684555E1,1.957021372E2,1.346894952E1
8.093222787E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.468400038E2,1.918357189E1
8.103222773E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.775227238E2,4.244971633E1
8.113222766E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.979778704E2,4.163128953E1
8.123222762E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.125886894E2,5.453459413E1
8.133222747E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.235468037E2,5.309233321E1
8.143222737E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.320697815E2,4.833819510E1
8.153222735E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.388881637E2,4.375365896E1
8.163222721E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.444668401E2,3.970885509E1
8.173222716E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.491157370E2,3.871404988E1
8.183222706E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.530494191E2,5.054410707E1
8.193222699E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.293254300E2,5.100377239E1
8.203222692E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.207375164E2,4.986948940E1
8.213222680E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,3.045895184E2,4.589116801E1
8.223222672E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.875104852E2,4.904878509E1
8.233222669E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.733480276E2,4.626738019E1
8.243222661E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.695142749E2,4.404851822E1
8.253222648E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.568454725E2,4.057702079E1
8.263222640E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.512736617E2,3.970237300E1
8.273222638E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.394222763E2,4.875068015E1
8.283222628E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.281634602E2,4.941914512E1
8.293222612E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.174675849E2,5.390162241E1
8.303222612E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,2.073065034E2,5.100852929E1
8.313222601E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.976534760E2,4.787662300E1
8.323222592E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.884830999E2,4.543807869E1
8.333222588E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.797712426E2,4.088994280E1
8.343222578E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.714949782E2,3.657835563E1
8.353222567E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.636325271E2,3.315904408E1
8.363222567E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.561631984E2,3.062351447E1
8.373222557E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.490673362E2,3.120099266E1
8.383222541E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.616266496E2,3.130365500E1
8.393222537E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.735579973E2,3.215183874E1
8.403222525E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.848927776E2,3.341463918E1
