"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.659756417E0,-9.526816010E-1,-2.157475710E0,-9.387060255E-2
3.679822417E0,-1.154454470E0,-2.423963785E0,3.938336074E-1
3.699888417E0,-1.569115400E0,-2.221017122E0,1.127863884E0
3.719955417E0,-8.388489485E-1,-6.506680846E-1,7.085223794E-1
3.740021417E0,2.348415703E-1,9.423573315E-2,-1.773623228E-1
3.760087417E0,1.712893546E-1,-1.533770412E-1,-3.324586153E-2
3.780154417E0,1.475503445E-1,-2.078729868E-1,1.815497130E-2
3.800220417E0,-1.193405092E-1,-2.840996683E-1,3.013165295E-1
3.820286417E0,-1.323505193E-1,-1.577076018E-1,1.161752567E-1
3.840352417E0,-2.764006145E-2,-9.079936892E-2,-8.045480400E-2
3.860419417E0,7.044975460E-2,-5.782730132E-2,-9.447607398E-2
3.880485417E0,1.026056930E-1,-9.485761076E-2,-6.862998009E-2
3.900551417E0,-3.955153227E-1,-9.002862573E-1,3.392020464E-1
3.920618417E0,-3.123460412E-1,-4.677812457E-1,2.493216693E-1
3.940684417E0,-1.625430286E-1,-2.860040069E-1,1.575415283E-1
3.960750417E0,-1.155986190E-1,-1.989935488E-1,1.985549778E-1
3.980816417E0,-2.178413719E-1,7.650095504E-4,2.002381533E-1
4.000883417E0,-1.362447739E-1,2.714204788E-1,-5.372256972E-3
4.020949417E0,-3.566431105E-1,-6.963340566E-3,-1.167267933E-1
4.041015417E0,-5.040808320E-1,2.089593858E-1,5.333884805E-2
4.061082417E0,-2.580837011E-1,6.437500119E-1,-2.457388639E-1
4.081148417E0,2.103615254E-1,6.458664536E-1,-1.031579018E0
4.101214417E0,4.855657518E-1,5.840453506E-1,-1.800179124E0
4.121281417E0,5.326443315E-1,1.264669895E-1,-1.924016118E0
4.141347417E0,3.894056976E-1,1.375293583E-1,-1.927905917E0
4.161413417E0,5.372316241E-1,4.188162982E-1,-1.962260723E0
4.181479417E0,3.311159015E-1,-2.106951624E-1,-1.342004657E0
4.201546417E0,1.732147932E-1,-8.477289975E-2,-6.063533425E-1
4.221612417E0,6.000061706E-2,-1.311922371E-1,9.094873816E-2
4.241678417E0,4.901791513E-1,2.394289672E-1,9.068188816E-2
4.261745417E0,3.352210224E-1,2.940657139E-1,1.111440733E-1
4.281811417E0,6.738369912E-2,1.137482598E-1,8.385567367E-2
4.301877417E0,-8.805442601E-2,-1.147798151E-1,3.728837240E-3
4.321944417E0,-1.358855665E-1,-1.500589103E-1,-2.228692174E-2
4.342010417E0,-1.534523219E-1,-5.081130564E-2,-1.547461189E-2
4.362076417E0,-1.609229147E-1,2.028438076E-2,-9.331949055E-3
4.382143417E0,-1.617241055E-1,7.654150575E-2,4.040306900E-3
4.402209417E0,-1.850210428E-1,1.538643688E-1,4.103714228E-2
4.422275417E0,-2.295425385E-1,1.885215342E-1,6.870557368E-2
4.442341417E0,-2.528486252E-1,1.358779073E-1,6.232256070E-2
4.462407667E0,-2.824804485E-1,9.002849460E-2,6.426741369E-3
4.482473667E0,-3.260043263E-1,5.826415494E-2,-5.252659693E-2
4.502539667E0,-3.579082787E-1,-6.263369322E-2,-5.953787267E-2
4.522606667E0,-4.427720606E-1,8.497731388E-2,4.287494346E-3
4.542672667E0,-5.319015980E-1,1.166279390E-1,5.529417098E-2
4.562738667E0,-4.849110246E-1,9.877236933E-2,1.131668389E-1
4.582805667E0,-3.563763797E-1,1.919512823E-2,1.519108862E-1
