"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.672749555E1,5.201034294E1,5.171204601E0,2.916472666E0,1.211411512E1,2.237910461E2,2.320364906E0,3.000000000E0
8.772748911E1,5.201027800E1,5.171069034E0,2.543648354E0,1.183622239E1,2.237910461E2,2.211236560E0,3.000000000E0
8.872748184E1,5.201020864E1,5.170969023E0,2.142042417E0,1.091805730E1,2.162318726E2,2.226959422E0,3.000000000E0
8.972747540E1,5.201014986E1,5.170897838E0,2.084295036E0,9.391044534E0,2.151059113E2,2.367932290E0,3.000000000E0
9.072746873E1,5.201010841E1,5.170847248E0,2.084375762E0,7.399665438E0,2.151059113E2,2.353778031E0,3.000000000E0
9.172746253E1,5.201008431E1,5.170825295E0,2.092275410E0,5.048473962E0,2.127765045E2,2.403244590E0,3.000000000E0
9.272745514E1,5.201007671E1,5.170822797E0,2.287452581E0,2.763641007E0,2.127765045E2,2.627403117E0,3.000000000E0
9.372744906E1,5.201008321E1,5.170828225E0,2.299354429E0,9.185375077E-1,2.127765045E2,2.522835935E0,3.000000000E0
9.472744155E1,5.201008416E1,5.170830535E0,2.410444464E0,3.555013291E-1,2.127765045E2,2.667446429E0,3.000000000E0
9.572743499E1,5.201008554E1,5.170831511E0,2.416334187E0,0.000000000E0,2.127765045E2,2.584015625E0,3.000000000E0
9.672742796E1,5.201008554E1,5.170831511E0,2.416334187E0,0.000000000E0,2.127765045E2,2.574657492E0,3.000000000E0
9.772742116E1,5.201001709E1,5.170789673E0,3.128524187E0,3.614265203E0,2.103696747E2,2.621051235E0,3.000000000E0
9.872741365E1,5.200997342E1,5.170761033E0,2.666848653E0,4.993819389E0,1.800628966E2,2.564592040E0,3.000000000E0
9.972740674E1,5.200990233E1,5.170877430E0,2.540727524E0,6.254861840E0,1.211219177E2,2.555034136E0,3.000000000E0
1.007274005E2,5.200986261E1,5.170984453E0,2.621457377E0,7.159930536E0,1.231154633E2,2.460948500E0,3.000000000E0
1.017273927E2,5.200981884E1,5.171112223E0,2.633456615E0,8.665638164E0,1.252108688E2,2.352636822E0,3.000000000E0
1.027273856E2,5.200975770E1,5.171278952E0,2.667533590E0,1.123362020E1,1.266741562E2,2.225696850E0,3.000000000E0
1.037273790E2,5.200967591E1,5.171483071E0,2.878208579E0,1.416060875E1,1.269346390E2,2.206486983E0,3.000000000E0
1.047273715E2,5.200958922E1,5.171692734E0,2.825482983E0,1.583446758E1,1.251165009E2,2.201202317E0,3.000000000E0
1.057273639E2,5.200949684E1,5.171907815E0,3.020984648E0,1.704289902E1,1.230571136E2,2.082534772E0,3.000000000E0
1.067273567E2,5.200938511E1,5.172137914E0,3.293841682E0,1.856936948E1,1.181645813E2,2.309710898E0,3.000000000E0
1.077273493E2,5.200929732E1,5.172428644E0,2.879790710E0,2.042610315E1,1.140159073E2,2.410301555E0,3.000000000E0
1.087273427E2,5.200922949E1,5.172730604E0,2.928426646E0,2.130778188E1,1.089069214E2,2.205150833E0,3.000000000E0
1.097273356E2,5.200916795E1,5.173062928E0,2.730501191E0,2.290632988E1,1.080464172E2,2.845269062E0,3.000000000E0
1.107273287E2,5.200910439E1,5.173389239E0,2.633236277E0,2.322383226E1,1.077628098E2,2.839886149E0,3.000000000E0
1.117273210E2,5.200904146E1,5.173705849E0,2.494516981E0,2.280233432E1,1.077628098E2,2.690234402E0,3.000000000E0
1.127273133E2,5.200897980E1,5.174016764E0,2.223379553E0,2.238972174E1,1.077628098E2,3.102187384E0,3.000000000E0
1.137273059E2,5.200892505E1,5.174311201E0,2.116715859E0,2.142110313E1,1.077189941E2,2.312782334E0,3.000000000E0
