"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.382848875E0,-1.315400004E-1,-4.829484038E-3,-1.360990405E-1
6.402702875E0,-1.406164318E-1,-3.760182112E-2,-1.329052597E-1
6.422557875E0,-1.705865860E-1,-3.274288401E-2,-1.182365641E-1
6.442411875E0,-1.799272150E-1,2.857711539E-2,-1.171999127E-1
6.462265875E0,-1.717543006E-1,-8.996053599E-3,-1.077200472E-1
6.482119875E0,-1.593831331E-1,-4.770330712E-2,-9.987834096E-2
6.501974875E0,-1.421619207E-1,2.449512482E-2,-1.171483770E-1
6.521828417E0,-1.202086732E-1,6.484699436E-3,-1.255088449E-1
6.541682417E0,-1.112216413E-1,-1.284881588E-2,-1.536290497E-1
6.561536417E0,-1.123563573E-1,7.604072802E-3,-1.624246538E-1
6.581391417E0,-1.231949478E-1,4.099044576E-2,-1.803197861E-1
6.601245417E0,-1.011192575E-1,3.038980439E-2,-1.882201880E-1
6.621099417E0,-8.648955077E-2,6.377620250E-2,-2.186230868E-1
6.640953417E0,-6.173539534E-2,4.735064879E-2,-2.175794989E-1
6.660808417E0,-4.924633726E-2,7.083899528E-2,-2.225621790E-1
6.680662417E0,-5.177575722E-2,2.379631810E-2,-2.191119492E-1
6.700516417E0,-5.903823674E-2,8.355474472E-2,-2.051106244E-1
6.720370417E0,-6.423830986E-2,1.222606655E-2,-1.933969259E-1
6.740224417E0,-8.173700422E-2,4.748647660E-2,-1.853421181E-1
6.760079417E0,-8.578258008E-2,6.672399491E-2,-1.731440425E-1
6.779933417E0,-8.424519002E-2,2.686346322E-2,-1.701073498E-1
6.799787417E0,-7.730541378E-2,6.145021692E-2,-1.880683601E-1
6.819641417E0,-7.352530956E-2,4.645044357E-2,-1.800161451E-1
6.839496417E0,-7.953061163E-2,3.149741143E-2,-1.933694035E-1
6.859350417E0,-8.268371224E-2,3.384882212E-2,-1.930712610E-1
6.879204417E0,-9.710633010E-2,3.608241305E-2,-2.012868524E-1
6.899058417E0,-8.449791372E-2,-1.477590390E-2,-1.894465536E-1
6.918913417E0,-8.403852582E-2,2.366195619E-2,-2.076782435E-1
6.938767417E0,-7.476922870E-2,-9.628291242E-3,-1.986694932E-1
6.958621417E0,-6.331343204E-2,-5.723062903E-2,-2.001681626E-1
6.978475417E0,-7.278754562E-2,-5.554607511E-2,-1.955511719E-1
6.998330417E0,-7.772082835E-2,-2.336015552E-2,-1.904583871E-1
7.018184417E0,-8.729384094E-2,-8.031500876E-2,-1.842131615E-1
7.038038417E0,-9.122175723E-2,-1.838895865E-2,-1.864616722E-1
7.057892417E0,-8.932263404E-2,-5.634149164E-2,-1.855708361E-1
7.077747417E0,-9.206381440E-2,-4.034514353E-2,-1.831761450E-1
7.097601417E0,-9.171763808E-2,-3.614691645E-2,-1.860163957E-1
7.117455417E0,-1.079134941E-1,-3.269737959E-2,-1.775808483E-1
7.137309417E0,-1.129985899E-1,-4.630580172E-2,-1.783431470E-1
7.157164417E0,-1.239456534E-1,-2.664478496E-2,-1.721387655E-1
7.177018417E0,-1.263604611E-1,-2.299687266E-2,-1.730552614E-1
7.196872417E0,-1.297549158E-1,-4.421913996E-2,-1.713278741E-1
7.216726417E0,-1.358521879E-1,-1.671463810E-2,-1.795919240E-1
7.236580417E0,-1.349461228E-1,-6.171949208E-2,-1.725022346E-1
7.256435417E0,-1.427182704E-1,-1.155824400E-2,-1.870410144E-1
7.276289417E0,-1.388509125E-1,-3.293302283E-2,-1.797005832E-1
7.296143417E0,-1.450857520E-1,-2.879513428E-2,-1.930533797E-1
7.315997417E0,-1.424568444E-1,-4.804631695E-2,-1.829247028E-1
7.335852417E0,-1.563982368E-1,-1.604652591E-2,-1.961772591E-1
7.355706417E0,-1.496187598E-1,-4.592045024E-2,-1.878249496E-1
7.375560417E0,-1.496546566E-1,-4.861004651E-2,-2.036336213E-1
7.395414417E0,-1.554736495E-1,-5.736136064E-2,-1.966515630E-1
7.415269417E0,-1.462192386E-1,-5.251337215E-2,-2.018526196E-1
7.435123417E0,-1.545078903E-1,-5.763810501E-2,-2.055641413E-1
7.454977417E0,-1.619461477E-1,-6.381293386E-2,-2.034640759E-1
