"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.644574380E1,5.233491890E1,4.869913661E0,4.475508574E-1,2.876374897E0,8.135422420E1,6.842164759E0,5.517237103E0
8.744132423E1,5.233491376E1,4.869934550E0,4.183789864E-1,1.240023825E0,9.784171449E1,6.746570044E0,5.354563885E0
8.848630333E1,5.233489570E1,4.869974440E0,6.643361673E-1,1.583895034E0,1.245304848E2,6.676970189E0,4.781909781E0
8.944083965E1,5.233489699E1,4.870024920E0,1.772909760E-1,1.759161019E0,1.093127332E2,6.701135162E0,4.710528705E0
9.044101715E1,5.233489513E1,4.870070633E0,6.912708050E-1,1.724574757E0,1.087058346E2,6.717806716E0,4.377585797E0
9.143879402E1,5.233490706E1,4.870131473E0,1.122371333E0,2.005623707E0,8.743406407E1,6.790715607E0,4.938340959E0
9.243894815E1,5.233490831E1,4.870178850E0,1.818442753E0,1.522334595E0,8.914773368E1,6.810184240E0,5.084568376E0
9.344056582E1,5.233491774E1,4.870297779E0,9.734978871E-1,4.286866565E0,8.388725428E1,6.810184324E0,3.778329070E0
9.443972552E1,5.233491234E1,4.870379788E0,1.524216767E0,4.160154558E0,9.085071421E1,7.495393160E0,4.120978094E0
9.543861508E1,5.233494316E1,4.870575366E0,-1.938325879E0,4.860000134E0,8.894536887E1,7.495392964E0,5.783798651E0
9.643841326E1,5.233495252E1,4.870646478E0,-2.112825309E0,4.960000038E0,9.035162009E1,7.495392964E0,5.887082538E0
9.743957090E1,5.233493901E1,4.870730735E0,-2.445161406E0,5.360000134E0,9.703131185E1,7.495392964E0,5.894487563E0
9.843970203E1,5.233494841E1,4.870811634E0,-2.635285906E0,5.380000114E0,8.824224996E1,7.495392964E0,6.070962371E0
9.944174933E1,5.233494895E1,4.870888115E0,-3.010407984E0,5.360000134E0,8.859381235E1,7.495392964E0,6.173466336E0
1.004398432E2,5.233494690E1,4.870952751E0,-3.084443867E0,5.090000153E0,9.140630898E1,7.495392964E0,6.190108722E0
1.014396247E2,5.233495351E1,4.871015344E0,-3.053071822E0,5.050000191E0,8.613287100E1,7.495392964E0,5.365590194E0
1.024416527E2,5.233492682E1,4.871120201E0,-2.885773255E0,6.380000114E0,1.019531976E2,7.495392964E0,4.308472229E0
1.034383649E2,5.233494861E1,4.871173752E0,-3.124910212E0,5.050000191E0,8.824224593E1,7.495392964E0,5.092332567E0
1.044380951E2,5.233494835E1,4.871253041E0,-2.868440689E0,4.769999981E0,8.894536787E1,7.495392964E0,5.324522096E0
1.054410193E2,5.233494582E1,4.871338263E0,-3.034700443E0,4.769999981E0,9.070318055E1,7.495392964E0,5.475220533E0
1.064387004E2,5.233494347E1,4.871422878E0,-3.253938219E0,5.429999828E0,9.175787538E1,7.495392964E0,5.466495955E0
1.074403235E2,5.233495018E1,4.871488342E0,-2.849885467E0,5.429999828E0,8.613287552E1,7.495392964E0,5.321581842E0
1.084872676E2,5.233495113E1,4.871564582E0,-2.448701299E0,5.289999962E0,8.964850182E1,7.495392964E0,5.125033900E0
1.094398431E2,5.233497673E1,4.871605532E0,-1.173006420E0,4.559999943E0,7.171879790E1,7.495392964E0,5.319131903E0
1.104384593E2,5.233496828E1,4.871702598E0,-1.022309938E0,5.260000229E0,8.437506071E1,7.495392964E0,5.038418813E0
1.114405257E2,5.233494934E1,4.871783387E0,-1.704866083E0,5.250000000E0,9.597662326E1,7.495392964E0,5.188375716E0
1.124379730E2,5.233494067E1,4.871827221E0,-4.735428607E-1,5.250000000E0,1.033594342E2,7.495392964E0,5.425110467E0
1.134407490E2,5.233493967E1,4.871915295E0,-3.926102547E-1,5.210000038E0,9.457037298E1,7.495392964E0,4.816109509E0
