"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.583562708E0,7.588347048E-2,-4.149695635E-1,4.046449065E-1
3.603619708E0,1.175483540E-1,-1.329180598E0,2.966383100E-1
3.623677708E0,7.653357387E-1,-1.531606436E0,9.984614253E-1
3.643734708E0,1.632649541E0,-1.364415288E0,1.349269152E0
3.663791708E0,1.297250986E0,-9.543108940E-1,7.951114178E-1
3.683848708E0,2.871531844E-1,1.257935524E0,1.970178604E0
3.703905708E0,-1.106962800E0,1.515838027E0,1.307319045E0
3.723962708E0,-1.156514049E0,-2.940481007E-1,5.110787153E-1
3.744019458E0,1.551716089E0,-2.427848130E-1,2.304399490E0
3.764077458E0,-2.564740479E-1,2.712790370E-1,2.411554813E0
3.784134458E0,-1.226358056E0,2.532893419E0,2.916596651E0
3.804191458E0,-6.242181659E-1,1.921049953E0,4.222452164E0
3.824248458E0,-3.996532783E-2,-1.039486647E0,4.794523716E0
3.844305458E0,-3.615958095E-1,-9.953489900E-2,4.994729519E0
3.864362458E0,-1.970797420E0,8.912014365E-1,5.656900406E0
3.884419458E0,-1.306039453E0,-2.496854365E-1,7.506412029E0
3.904477458E0,1.166696310E0,-1.702291071E-1,7.937457085E0
3.924534458E0,-4.400477409E-1,2.359175205E0,5.252589703E0
3.944591458E0,-7.543506622E-1,-3.954101205E-1,2.483115911E0
3.964648458E0,-2.406774998E0,-2.012407064E0,4.884390235E-1
3.984705458E0,-2.288699865E0,-2.650602102E0,-2.236966491E-1
4.004762458E0,6.468764693E-2,8.352579474E-1,-4.787655771E-1
4.024820458E0,1.159035802E0,2.033855438E0,-7.931468487E-1
4.044877458E0,1.436491370E0,2.106922388E0,-9.230576158E-1
4.064934458E0,1.443020701E0,2.174820185E0,-6.652213335E-1
4.084991458E0,1.073506594E0,1.187831283E0,-1.044935346E0
4.105048458E0,6.851401329E-1,8.286464214E-1,-1.375883698E0
4.125105458E0,5.148973465E-1,1.051081538E0,-1.785206318E0
4.145162458E0,5.550677776E-1,1.180770874E0,-2.007493973E0
4.165220458E0,8.803784251E-1,1.313042521E0,-2.354734898E0
4.185277458E0,1.208030462E0,2.177206755E0,-2.939247608E0
4.205334458E0,1.013082623E0,1.670493245E0,-2.445107460E0
4.225391458E0,7.889520526E-1,1.060724258E0,-2.685033798E0
4.245448458E0,3.938089311E-1,8.533913493E-1,-3.103957653E0
4.265505458E0,-7.167633623E-2,1.099062800E0,-3.167204142E0
4.285563458E0,-2.685193419E-1,1.102442026E0,-9.944306612E-1
4.305620458E0,-9.186726063E-2,8.667234778E-1,-5.204189196E-2
4.325677458E0,-4.454860687E-1,1.295508385E0,-6.570231318E-1
4.345734458E0,-5.492200255E-1,3.377403319E-1,-6.401135921E-1
4.365791458E0,-7.263855338E-1,-3.615868092E-1,-6.719662249E-2
4.385848458E0,-6.965466738E-1,-5.098862052E-1,-9.742400795E-2
4.405905458E0,-3.913118243E-1,-7.888349295E-1,-5.863487124E-1
4.425963458E0,-7.168544084E-2,-1.096381545E0,-4.722807705E-1
4.446020458E0,2.849752307E-1,-2.876625583E-2,-3.167609274E-1
4.466077458E0,4.944269657E-1,6.547700763E-1,-2.422789335E-1
4.486134458E0,3.943399489E-1,1.031997874E-1,-2.069345117E-1
4.506191458E0,4.210158288E-1,1.287448108E-1,2.087923586E-1
4.526248458E0,3.841607869E-1,5.217242837E-1,4.203016758E-1
4.546306458E0,1.672305763E-1,2.831996679E-1,-8.183702081E-2
4.566363458E0,-2.380387485E-1,-6.204523444E-1,-1.173745513E0
4.586420458E0,-5.814447999E-1,-7.465094924E-1,-1.511491179E0
4.606477458E0,-5.241383910E-1,-3.262758553E-1,-1.138875008E0
4.626534458E0,-5.136051178E-1,1.907238550E-2,-4.016379714E-1
4.646591458E0,-3.385484219E-1,7.326595783E-1,-3.427026868E-1
4.666648458E0,-2.092850953E-1,7.895810604E-1,-4.093514979E-1
4.686706458E0,-1.870263964E-1,4.735956788E-1,-3.129656613E-1
4.706763458E0,-6.678891778E-1,-4.933178425E-1,1.961819232E-1
4.726820458E0,-6.117979884E-1,-1.067251325E0,3.859699667E-1
4.746877125E0,-1.722044349E-1,-2.708380520E-1,4.033365548E-1
4.766934125E0,-2.714576423E-1,-2.179987729E-1,3.447602987E-1
4.786991125E0,-3.855633736E-1,-3.499143720E-1,5.625727773E-1
