"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.264596833E0,-4.301297349E-1,6.129801352E-1,-2.780011904E0
3.284663833E0,-1.161882681E-1,8.455354500E-1,-3.167986357E0
3.304729833E0,-1.198480403E-1,8.477967145E-1,-3.142338715E0
3.324796833E0,-5.214490274E-1,6.581454176E-1,-2.361224964E0
3.344863833E0,-8.680774896E-1,3.684454836E-1,-1.654483117E0
3.364930833E0,-9.177313140E-1,2.221705867E-1,-1.337040703E0
3.384997833E0,-6.868407016E-1,2.684751260E-1,-8.932551616E-1
3.405063833E0,-4.907459193E-1,3.076026466E-1,-3.790211964E-1
3.425130833E0,4.744249882E-2,1.560984385E-1,5.981906265E-1
3.445197833E0,6.137529910E-1,-4.440741017E-2,1.771139748E0
3.465264833E0,8.364683188E-1,-2.385305844E-2,2.223240615E0
3.485330833E0,1.314688260E0,-9.769250169E-2,1.845119305E0
3.505397833E0,1.980266585E0,-2.183167599E-2,1.374606725E0
3.525464833E0,2.205522382E0,1.198684325E-1,1.912713702E0
3.545531833E0,1.751993332E0,-1.369449335E-1,3.372847066E0
3.565598833E0,5.634591888E-1,-1.162349142E0,4.114105026E0
3.585664833E0,-2.934385889E-1,-1.978890735E0,3.534360026E0
3.605731833E0,-2.930602923E-1,-1.970695570E0,1.817301761E0
3.625798833E0,3.152665190E-1,-1.208674147E0,9.036287069E-2
3.645865833E0,9.720275353E-1,-3.597783386E-1,-1.335430965E0
3.665931833E0,1.468215677E0,2.200597053E-1,-1.842888592E0
3.685998833E0,1.610910397E0,4.387912520E-1,-1.357982506E0
3.706065833E0,1.182966571E0,3.180114944E-1,-9.101442593E-1
3.726132833E0,5.141189579E-1,1.011140365E-1,-7.381285304E-1
3.746198833E0,-1.297754065E-1,-8.387355767E-3,-1.029405239E0
3.766265833E0,-4.893559630E-1,1.117351017E-1,-1.896934991E0
3.786332833E0,-6.267971058E-1,4.806231830E-1,-2.515052928E0
3.806399833E0,-4.427194846E-1,8.456732981E-1,-2.720327035E0
3.826466833E0,-1.013349881E-1,1.155834321E0,-2.498816380E0
3.846532833E0,1.186832384E-1,1.208996986E0,-2.207275377E0
3.866599125E0,1.744163399E-1,1.075001681E0,-1.503448368E0
3.886666125E0,2.305389572E-1,8.932511417E-1,-9.026528066E-1
3.906733125E0,1.489760913E-2,9.084504671E-1,-3.989081615E-1
3.926800125E0,-4.978743330E-1,9.343058315E-1,-7.352464378E-2
3.946866125E0,-9.957355097E-1,9.179209831E-1,1.298502874E-1
3.966933125E0,-1.046197858E0,8.600727975E-1,3.422135586E-1
3.987000125E0,-7.824397539E-1,6.730872463E-1,1.036226601E0
4.007067125E0,-2.298227281E-1,3.626839297E-1,1.944823102E0
4.027133125E0,-3.026842611E-1,4.247244226E-1,2.035353788E0
4.047200125E0,-8.136465631E-1,8.133175841E-1,7.633779770E-1
4.067267125E0,-9.884017856E-1,9.142380412E-1,2.751980352E-1
4.087334125E0,-6.043820239E-1,4.730284904E-1,1.601820170E0
4.107400125E0,-6.025601411E-1,5.289267026E-2,3.231553777E0
4.127467125E0,-4.085981673E-1,-6.490399142E-1,3.953494291E0
4.147534125E0,-1.240199191E-1,-1.224916542E0,3.733636644E0
4.167601125E0,-2.619779192E-2,-1.314756380E0,1.619682829E0
4.187668125E0,-4.710664937E-2,-5.905366212E-1,-6.119175500E-1
4.207734125E0,7.111295511E-2,5.462278828E-2,-1.409425725E0
4.227801125E0,2.858651108E-1,1.918841292E-1,-6.265303266E-1
4.247868125E0,5.926742171E-1,-2.768060195E-1,2.144413716E-1
4.267935125E0,4.206368169E-1,-5.440763998E-1,3.176833194E-1
4.288001125E0,2.246568228E-1,-6.163510551E-1,-1.225757664E-1
