"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.364305958E0,2.809317780E1,3.772997665E1,-2.576053619E0
2.384158958E0,2.827394104E1,3.779730225E1,-1.498641968E0
2.404011958E0,2.801228333E1,3.777259445E1,-3.367500305E-1
2.423864958E0,2.773890686E1,3.777890778E1,8.485565186E-1
2.443717958E0,2.751357269E1,3.797218323E1,1.429012299E0
2.463570958E0,2.756571198E1,3.806314087E1,1.300937653E0
2.483423958E0,2.731864166E1,3.796270370E1,1.466979980E0
2.503276958E0,2.760837555E1,3.811134338E1,1.538547516E0
2.523129958E0,2.744161987E1,3.832332993E1,2.015731812E0
2.542982958E0,2.732115936E1,3.820248032E1,2.602539062E0
2.562835958E0,2.724562073E1,3.825459671E1,3.351814270E0
2.582688958E0,2.701004791E1,3.834140778E1,4.426464081E0
2.602541958E0,2.676004028E1,3.834321594E1,6.086936951E0
2.622394958E0,2.617182159E1,3.842635345E1,7.525890350E0
2.642247958E0,2.610821533E1,3.821572876E1,8.574695587E0
2.662100958E0,2.603040314E1,3.837479401E1,9.023780823E0
2.681953958E0,2.603945923E1,3.845186234E1,8.932460785E0
2.701806958E0,2.656783295E1,3.840321350E1,8.471012115E0
2.721659958E0,2.668058014E1,3.806058502E1,7.761642456E0
2.741512958E0,2.705152130E1,3.807304764E1,6.549671173E0
2.761365958E0,2.710482025E1,3.790787888E1,5.514747620E0
2.781218958E0,2.704522705E1,3.820485306E1,5.291931152E0
2.801071958E0,2.694727325E1,3.837974930E1,5.360877991E0
2.820924958E0,2.679821014E1,3.802628326E1,4.970348358E0
2.840777958E0,2.756459045E1,3.802507019E1,4.478801727E0
2.860630958E0,2.720233154E1,3.813796997E1,4.439216614E0
2.880483958E0,2.741040039E1,3.790614319E1,4.531742096E0
2.900336958E0,2.744312286E1,3.788739014E1,4.081127167E0
2.920189958E0,2.749008179E1,3.808477020E1,3.893527985E0
2.940042958E0,2.739256287E1,3.814239502E1,3.892326355E0
2.959895958E0,2.764006042E1,3.813124466E1,3.486312866E0
2.979748958E0,2.720609283E1,3.804578018E1,3.542179108E0
2.999601958E0,2.734446716E1,3.826599121E1,3.010669708E0
3.019454958E0,2.721183014E1,3.801908112E1,2.887950897E0
3.039307958E0,2.732633972E1,3.796746826E1,3.275081635E0
3.059160958E0,2.715546417E1,3.818500900E1,3.464447021E0
3.079013958E0,2.716368866E1,3.839823532E1,3.528289795E0
3.098866958E0,2.717544556E1,3.818863678E1,3.613510132E0
3.118719958E0,2.725839996E1,3.842390823E1,3.405406952E0
3.138572958E0,2.738860321E1,3.823991013E1,3.293075562E0
3.158425958E0,2.739858246E1,3.826754761E1,3.355083466E0
3.178279083E0,2.729292297E1,3.831570053E1,3.089122772E0
3.198132083E0,2.713911438E1,3.813300323E1,3.119434357E0
3.217985083E0,2.731123352E1,3.822848892E1,3.799110413E0
3.237838083E0,2.748352051E1,3.812486649E1,4.333370209E0
3.257691083E0,2.751304626E1,3.800984955E1,4.891426086E0
3.277544083E0,2.757990265E1,3.825058746E1,4.703170776E0
3.297397083E0,2.740181732E1,3.781585312E1,5.158168793E0
3.317250083E0,2.744958496E1,3.788002014E1,5.213550568E0
3.337103083E0,2.777416992E1,3.774937820E1,5.439285278E0
3.356956083E0,2.798099518E1,3.743325043E1,5.506450653E0
3.376809083E0,2.837314606E1,3.710833740E1,5.720039368E0
3.396662083E0,2.844922638E1,3.695558167E1,5.844699860E0
3.416515083E0,2.860658264E1,3.662628937E1,6.111660004E0
3.436368083E0,2.858433533E1,3.639281845E1,5.709812164E0
3.456221083E0,2.905058289E1,3.616498947E1,5.665676117E0
3.476074083E0,2.898893738E1,3.603294373E1,5.447597504E0
3.495927083E0,2.955377960E1,3.606557465E1,5.214790344E0
3.515780083E0,2.943550873E1,3.648913193E1,5.254653931E0
3.535633083E0,2.915592194E1,3.658379745E1,5.405139923E0
3.555486083E0,2.910325623E1,3.666751862E1,4.932544708E0
3.575339083E0,2.889260101E1,3.682765579E1,4.586437225E0
3.595192083E0,2.883213043E1,3.694195557E1,3.856845856E0
3.615045083E0,2.849972534E1,3.711668015E1,3.697147369E0
3.634898083E0,2.828275299E1,3.734857178E1,3.840606689E0
3.654751083E0,2.843965912E1,3.721844482E1,3.908569336E0
3.674604083E0,2.855343628E1,3.712438965E1,3.526241302E0
3.694457083E0,2.851267242E1,3.732497025E1,3.383831024E0
3.714311083E0,2.862243652E1,3.703559875E1,3.150836945E0
3.734164083E0,2.870219421E1,3.716619492E1,3.377208710E0
3.754017083E0,2.878447723E1,3.721779633E1,3.148086548E0
3.773870083E0,2.876451874E1,3.730376434E1,3.027809143E0
3.793723083E0,2.863010406E1,3.708287430E1,2.970981598E0
3.813576083E0,2.871509552E1,3.727038193E1,2.592403412E0
3.833429083E0,2.905252075E1,3.671979141E1,2.679653168E0
3.853282083E0,2.906256866E1,3.703181839E1,2.583705902E0
