"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.345152625E0,2.651536882E-2,1.535078844E-1,-1.678858405E-1
3.365006625E0,8.473200202E-3,1.586723097E-1,-1.193966353E-1
3.384860625E0,-1.296573293E-1,1.768506454E-1,-2.103407192E-1
3.404715625E0,-8.860753655E-2,1.606123793E-1,-2.580902517E-2
3.424569625E0,-1.543547988E-2,1.620846534E-1,-3.239731693E-1
3.444423625E0,-7.746508241E-2,5.500758989E-2,6.825571775E-2
3.464277625E0,1.184645891E-2,9.017985284E-2,-1.920541370E-1
3.484131625E0,-3.321218491E-2,8.173289202E-2,3.049322963E-2
3.503986625E0,6.312946379E-2,2.008918197E-1,-1.166051745E-1
3.523840625E0,-6.661440432E-2,1.491568799E-1,-8.604762554E-2
3.543694625E0,2.834613204E-2,1.799157193E-1,-1.402372813E-1
3.563548625E0,-4.172806978E-2,1.962073595E-1,-2.651671368E-1
3.583402625E0,4.242739677E-3,8.980504632E-2,-1.589261520E-1
3.603257625E0,-1.719081402E-3,1.374191792E-1,-2.781812847E-1
3.623111625E0,6.923103333E-4,1.269067991E-1,-1.635349274E-1
3.642965625E0,4.225139558E-2,1.745723692E-1,-1.347707194E-1
3.662819625E0,-3.762040079E-2,1.099731895E-1,-1.208689642E-1
3.682673625E0,1.092037690E-1,1.478386069E-1,-1.412213677E-1
3.702528625E0,-4.640291870E-2,1.157164160E-1,2.214340568E-2
3.722382625E0,1.977645278E-2,1.110396668E-1,-1.434351236E-1
3.742236625E0,6.413226128E-3,2.332347429E-1,-8.050797343E-2
3.762090625E0,-9.729766846E-3,1.221675394E-1,-1.570953888E-1
3.781944625E0,1.284808695E-2,7.905621942E-2,-1.308922613E-1
3.801799625E0,-4.509665072E-2,1.086611656E-1,-1.319137698E-1
3.821653625E0,7.977356315E-2,9.545595998E-2,-2.061155212E-1
3.841507625E0,-7.323052883E-3,1.472185827E-1,-5.577249706E-2
3.861361625E0,3.381093979E-2,1.699847717E-1,-2.448030388E-1
3.881216625E0,-1.754983306E-2,1.109244035E-1,-7.763932943E-2
3.901070625E0,2.279420078E-2,1.769120229E-1,-1.842878652E-1
3.920924625E0,-1.589097798E-2,1.262874328E-1,-1.544226265E-1
3.940778625E0,-1.712590992E-2,1.582560611E-1,-1.260250390E-1
3.960632625E0,-1.137985110E-2,1.379537243E-1,-1.511575413E-1
3.980487625E0,6.644495201E-1,1.052194397E-1,-3.028810930E-1
4.000341625E0,2.267865980E-1,1.276639952E-1,-4.638900232E-1
4.020195625E0,5.380607843E-2,1.742122355E-1,1.385743332E-1
4.040049625E0,8.459131801E-1,9.179454317E-2,-9.373250413E-1
4.059904625E0,2.883338052E-1,9.463053413E-2,-2.014114362E-1
4.079758625E0,2.137087154E-1,1.382717946E-1,-4.948533690E-1
4.099612625E0,3.261758155E-1,1.289363859E-1,-2.314339650E-1
4.119466625E0,5.000456965E-1,2.662669981E-1,-5.965879047E-1
4.139320625E0,4.598601222E-1,3.011674203E-2,-4.018101346E-1
4.159175625E0,3.953419447E-1,1.065709505E-1,-5.052000171E-1
4.179029625E0,2.882542831E-1,1.178182891E-1,-2.922648883E-1
4.198883625E0,1.141154301E-1,1.396484302E-1,-3.463235664E-1
4.218737625E0,7.796981406E-1,3.541666926E-1,-5.824926066E-1
4.238591625E0,4.264427000E-1,-4.886708155E-2,-3.556294101E-1
4.258446625E0,2.419577837E-2,1.403251357E-1,-1.799147326E-1
4.278300625E0,1.008127221E0,1.026602596E-1,-4.966472948E-1
4.298154625E0,-2.704658836E-1,2.003129271E-1,-3.004299402E-2
4.318008625E0,7.434752244E-1,4.353040823E-1,-7.171750331E-1
4.337863625E0,3.345156991E-1,1.581456218E-2,-2.892810541E-1
4.357717625E0,8.225804508E-2,1.114807296E-1,-3.904220974E-1
4.377571625E0,1.674326813E-1,1.833729952E-1,-4.009412384E-1
4.397425625E0,8.640734625E-1,1.870145132E-1,-2.785847425E-1
4.417280625E0,-2.440703827E-1,1.722664466E-1,-5.755431908E-1
4.437134625E0,1.062443177E0,1.849909198E-1,-3.734710193E-1
4.456988625E0,6.896089196E-2,-6.527745673E-2,-3.608439571E-1
4.476842625E0,4.652418995E-1,4.778127188E-2,-3.724764079E-1
4.496696625E0,9.863510209E-1,3.828976445E-1,-5.362072170E-1
4.516551625E0,7.371935606E-2,-7.213072238E-2,-3.615953243E-1
4.536405167E0,1.068947035E0,1.070171479E-1,-5.848829484E-1
4.556259167E0,3.060280645E-1,1.998151281E-1,-2.605805808E-1
4.576113167E0,4.453198510E-1,-3.716914192E-2,-5.787667608E-1
4.595968167E0,8.333966303E-1,4.834606906E-1,-5.924808204E-1
4.615822167E0,1.606569278E-1,4.362086831E-2,-4.625264525E-1
4.635676167E0,7.566396457E-1,-7.313620593E-2,-6.859280974E-1
4.655530167E0,5.075798339E-1,2.716565777E-1,-3.716040033E-1
4.675384167E0,3.500108206E-1,-7.576045459E-2,-5.720138115E-1
4.695239167E0,8.056293726E-1,2.853043445E-1,-4.938663590E-1
4.715093167E0,3.419130117E-1,3.812683544E-1,-5.015262115E-1
4.734947167E0,7.044140697E-1,-8.893063176E-2,-6.143575931E-1
4.754801167E0,5.801215607E-1,1.176716519E-1,-4.208065689E-1
4.774656167E0,3.907770234E-1,-4.196822589E-2,-5.831644517E-1
4.794510167E0,7.575453794E-1,1.350696583E-1,-5.087293965E-1
4.814364167E0,3.027542084E-1,4.484547626E-1,-5.881386781E-1
4.834218167E0,8.566691333E-1,-2.906035116E-2,-5.706227589E-1
4.854073167E0,2.765306157E-1,6.781913174E-2,-3.215033054E-1
4.873927167E0,6.798510861E-1,1.866278295E-1,-4.302831513E-1
4.893781167E0,3.101181918E-1,-2.211365797E-2,-3.875055063E-1
4.913635167E0,2.360579431E-2,5.493872065E-2,-1.922658062E-1
4.933489167E0,4.824467468E-1,7.048964649E-2,-1.180658090E-1
4.953344167E0,-2.269549978E-1,4.878640825E-2,-1.176600122E-1
4.973198167E0,7.291109544E-1,2.601472839E-1,-2.872795522E-1
4.993052167E0,-2.321040559E-1,7.125491912E-2,-1.710293037E-1
5.012906167E0,3.768027627E-1,6.583480602E-2,-2.552040660E-1
5.032761167E0,3.117910802E-1,3.619050805E-1,-4.452034914E-1
5.052615167E0,3.963652074E-2,-6.388558187E-3,-2.860183078E-1
5.072469167E0,1.046897185E-1,1.069405493E-1,-1.358547932E-1
5.092323167E0,-7.561502337E-2,1.935670310E-1,-1.206824380E-1
5.112177167E0,1.844398928E-1,2.393072043E-1,-2.679305309E-1
5.132032167E0,2.358591378E-2,1.403217736E-1,-4.878729630E-1
5.151886167E0,1.351905495E-1,2.761279618E-1,-5.596311629E-2
5.171740167E0,-2.043999481E-1,2.288672566E-1,-3.539921898E-1
5.191594167E0,5.366422498E-1,3.685016900E-1,-4.739016259E-1
5.211449167E0,-3.395115602E-1,3.026390914E-1,-6.349789685E-1
5.231303167E0,4.326834333E-1,3.306040581E-1,-2.984319466E-1
5.251157167E0,-4.710166097E-2,7.100506394E-1,-4.640549147E-1
5.271011167E0,4.378833622E-1,1.429549758E-1,-3.828294879E-1
5.290866167E0,9.078387022E-3,2.644312830E-1,-2.568190670E-1
5.310720167E0,3.021881980E-1,1.756963868E-1,-1.360851735E-1
5.330574167E0,-1.771998703E-2,2.964317238E-2,-4.832250112E-1
5.350428167E0,2.295739657E-1,3.025124626E-1,-1.789125198E-1
5.370282167E0,-1.168150896E-1,2.998108114E-1,1.816601264E-1
5.390137167E0,-9.549497187E-2,7.277007887E-2,4.635672569E-3
5.409991167E0,-5.260272145E-2,2.746884869E-1,3.004726249E-1
5.429845167E0,-1.101206124E-1,5.444854125E-2,1.262747151E-1
5.449699167E0,-3.617029130E-2,2.065374892E-1,4.185308325E-1
5.469554167E0,-3.746843165E-1,1.390007414E-2,-1.642325002E-1
5.489408167E0,-1.181605339E-2,1.098577618E-1,3.965271753E-1
5.509262167E0,-4.815240562E-1,2.183731673E-1,1.243732005E-1
5.529116875E0,2.890500891E-1,2.887078077E-1,2.276250887E-1
5.548971875E0,-5.199092728E-1,2.950875403E-1,-2.764756519E-1
5.568825875E0,2.869462609E-1,2.963363228E-1,1.911209214E-1
5.588679875E0,-2.822556245E-1,3.133206022E-1,-3.310114628E-1
5.608533875E0,1.820758635E-1,2.862934376E-1,-2.113920486E-1
5.628387875E0,-3.283609200E-1,7.993794300E-2,-3.056503344E-1
5.648242875E0,1.267746520E-1,1.615591349E-1,-8.078980923E-2
5.668096875E0,-1.597646427E-1,2.386986553E-1,-2.367794895E-1
5.687950875E0,2.003922665E-1,-3.354238814E-2,-2.996832508E-1
5.707804875E0,-1.207771629E-1,2.891290265E-1,4.290628374E-2
5.727659875E0,1.331498712E-1,1.311057029E-1,-2.851423949E-1
5.747513875E0,2.727457130E-1,1.769616877E-1,-1.944514954E-1
5.767367875E0,-6.202024698E-2,8.875618374E-2,-2.247026503E-1
5.787221875E0,4.026644129E-1,2.922046071E-1,1.127886969E-1
5.807076875E0,-1.687202382E-1,7.623925019E-2,-5.889549494E-1
5.826930875E0,4.089799905E-1,1.996483545E-1,-9.876415014E-2
5.846784875E0,-1.892194068E-1,1.559219805E-1,-2.331916380E-1
5.866638875E0,4.205036831E-1,2.003698461E-1,-1.702147865E-1
5.886492875E0,-2.440154189E-1,2.147623654E-1,-4.236886615E-1
5.906347875E0,4.186261421E-1,2.601111773E-1,-3.733681083E-2
5.926201875E0,-7.505544484E-2,1.986028541E-1,-1.519130015E-1
5.946055875E0,3.471842766E-1,1.666421743E-1,-2.100951362E-1
5.965909875E0,1.695499581E-1,3.154838893E-1,-1.348519957E-1
5.985764875E0,1.811327076E-1,5.300241519E-2,-2.885980994E-1
6.005618875E0,3.109625298E-1,3.049682749E-1,-2.446533501E-1
6.025472875E0,1.825541657E-1,8.067335827E-2,-4.955983043E-1
6.045326875E0,4.593157464E-1,3.291517559E-1,-2.464016676E-3
6.065180875E0,-5.007672429E-2,2.497116850E-1,-2.672388053E-1
6.085035875E0,5.244759482E-1,3.841618856E-1,-3.004007041E-1
6.104889875E0,-3.170588368E-1,1.687365008E-1,-3.633471501E-1
6.124743875E0,5.147233772E-1,5.244193764E-1,2.280647993E-2
6.144597875E0,-2.293915325E-1,3.041846749E-1,-4.055734026E-1
6.164452875E0,4.753879881E-1,4.362736237E-1,-2.453860062E-1
6.184306875E0,-8.071496487E-3,4.276178076E-1,-9.186326623E-2
6.204160875E0,2.831824082E-1,3.157815126E-1,-3.208232743E-1
6.224014875E0,2.354001313E-1,3.417508976E-1,-3.611006498E-1
6.243869875E0,1.710749120E-1,-9.530431610E-3,-3.924621910E-1
6.263723875E0,3.838585979E-1,2.841290542E-1,-2.284413600E-1
6.283577875E0,3.292917967E-2,-5.519205127E-2,-5.938397133E-1
6.303431875E0,3.961079299E-1,2.599030895E-1,-4.531077576E-1
6.323286875E0,-3.889684796E-1,5.125413425E-3,-4.741793686E-1
6.343140875E0,5.650334054E-1,5.674116873E-1,-4.074392492E-1
6.362994875E0,-1.177594149E-1,5.064512116E-1,-9.016160953E-1
6.382848875E0,4.716726673E-1,5.754073162E-1,-7.833620059E-1
6.402702875E0,-2.725217646E-1,4.726726142E-1,-1.220972888E0
6.422557875E0,2.916819209E-1,5.873122472E-1,-1.775611113E0
6.442411875E0,3.262547529E-1,9.665835582E-1,-1.249363459E0
6.462265875E0,3.769232154E-2,1.635881736E-1,-8.691909456E-1
6.482119875E0,1.719338679E-1,7.733781045E-1,-3.546055627E-1
6.501974875E0,4.307637924E-1,-5.000162411E-2,-3.345542908E-1
6.521828417E0,1.116017121E0,-1.080256646E-1,5.865049660E-2
6.541682417E0,6.711235321E-1,-7.463811444E-1,-1.360343027E-1
6.561536417E0,1.124383902E0,-1.088370974E0,-1.492402393E-1
6.581391417E0,5.550674111E-1,-1.263420750E0,-5.646995294E-1
6.601245417E0,1.304526091E0,-5.301067438E-2,3.301063138E-1
6.621099417E0,2.615634978E-2,-6.739849401E-1,2.680778807E-1
6.640953417E0,6.090670323E-1,4.657025870E-2,1.001880641E0
6.660808417E0,2.864925170E-1,2.217088393E-1,4.967613155E-1
6.680662417E0,4.073375076E-1,-3.904546226E-1,6.120532054E-1
6.700516417E0,-2.123755503E-1,-2.680140913E-1,2.507169127E-2
6.720370417E0,1.603786004E-1,-5.091044588E-2,6.553775650E-1
6.740224417E0,1.614825547E-2,-4.539862286E-1,2.914445239E-1
6.760079417E0,-8.702820361E-2,-1.179014474E-1,5.819441378E-2
6.779933417E0,-1.550330758E-2,4.129356319E-1,5.394477439E-1
6.799787417E0,-1.609001720E-1,-2.285835387E-1,5.875399232E-2
6.819641417E0,-4.193623066E-2,5.963429794E-1,3.375404638E-1
6.839496417E0,-4.933640832E-1,-4.937706839E-1,1.657714874E-1
6.859350417E0,9.074586332E-2,-1.838451030E-1,4.459320545E-2
6.879204417E0,-6.660487336E-1,-2.307048537E-1,-1.127998066E-1
6.899058417E0,1.338673246E-1,1.317756476E-1,5.852758813E-1
6.918913417E0,-5.916663033E-1,-1.228815941E-1,-3.369750381E-3
6.938767417E0,2.666815656E-1,3.886841588E-2,2.669686639E-1
6.958621417E0,-4.027106059E-1,-1.895326714E-1,1.116104829E-1
6.978475417E0,3.681138003E-1,-1.906313267E-1,-1.140101802E-1
6.998330417E0,-4.326559514E-1,-2.030205899E-1,-7.467789012E-1
7.018184417E0,-6.459594548E-2,-3.685723682E-1,-2.561407900E-1
7.038038417E0,-4.327594471E-1,1.218278345E-1,-6.834272432E-1
7.057892417E0,-2.643339086E-1,1.313436298E-1,-1.580186641E-1
7.077747417E0,-3.970148331E-1,3.715606974E-1,-2.910609466E-1
7.097601417E0,-9.255908489E-2,1.283322223E-1,-2.672393900E-1
7.117455417E0,-2.136613530E-1,3.868859938E-1,-1.587326092E-1
7.137309417E0,-5.803244591E-2,5.859268226E-2,-4.486089098E-1
7.157164417E0,-3.833843887E-2,3.020592851E-1,-3.399319750E-1
7.177018417E0,-1.456249058E-1,1.495679392E-2,-4.892002809E-1
7.196872417E0,3.573853290E-1,5.338257191E-1,-5.679400563E-3
7.216726417E0,3.285141170E-2,4.666973446E-2,-5.920732695E-1
7.236580417E0,5.996161777E-1,3.425297467E-1,-1.773635924E-1
7.256435417E0,3.388753831E-1,-1.859387169E-2,-8.222869205E-1
7.276289417E0,6.534848213E-1,2.164573088E-1,-3.871815705E-1
7.296143417E0,1.396087056E-1,-1.229007437E-1,-6.363887322E-1
7.315997417E0,9.156119907E-1,4.861727388E-1,-3.146129465E-1
7.335852417E0,9.470618248E-2,-1.875117641E-1,-6.180957180E-1
7.355706417E0,8.713479835E-1,3.359468052E-1,-8.342748821E-2
7.375560417E0,4.964578450E-2,6.911743289E-2,-2.954621458E-1
7.395414417E0,7.413076615E-1,2.061735914E-1,-1.070940936E-1
7.415269417E0,2.675586480E-1,5.125315484E-1,-2.317234021E-1
7.435123417E0,7.863978803E-1,1.177610960E-1,-3.328469038E-1
7.454977417E0,2.616453588E-2,-5.354222283E-2,-5.968884516E-1
7.474831417E0,7.177123922E-1,2.267415927E-1,-4.562903970E-1
7.494686417E0,2.675551397E-1,2.396151333E-1,-6.534620172E-1
7.514540417E0,3.501511538E-1,-1.129186147E-1,-6.366349000E-1
7.534394625E0,6.169005471E-1,3.610826696E-1,-5.041978043E-1
7.554248625E0,2.588591605E-1,-1.840333651E-1,-6.604587954E-1
7.574103625E0,7.254850960E-1,4.310247975E-1,-6.735185516E-1
7.593957625E0,4.035216147E-1,-1.107019535E-1,-8.304478794E-1
